JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3935 | VFE_final=801.2896 (IL_path=0.1544) | VFE_per_dof=0.3913 Delta_VFE_per_dof=+0.0145 | VFE_pred_term=0.1155 VFE_hidden_term=958.7402 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.88 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2081 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.3228 (per_unit 7.0246e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=5.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.883 TrainLoss=0.3455 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4604
[Step    20] CE_loss=0.3935 | VFE_final=801.2896 (IL_path=0.1544) | VFE_per_dof=0.3913 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1155 VFE_hidden_term=958.7402 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.88 | lambda_gate=0.000 | SG_objective=0.2081 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.3228 (per_unit 7.0246e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4604 test_acc=0.8485
[Step    40] CE_loss=0.3762 | VFE_final=687.8911 (IL_path=0.1326) | VFE_per_dof=0.3359 Delta_VFE_per_dof=-0.0163 | VFE_pred_term=0.1149 VFE_hidden_term=840.1356 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.08 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2565 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.2400 (per_unit 6.4184e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=5.00e-04 r=1.000 slope=-5.976e-05) | TrainAcc=0.898 TrainLoss=0.3170 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.3456
[Step    40] CE_loss=0.3762 | VFE_final=687.8911 (IL_path=0.1326) | VFE_per_dof=0.3359 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1149 VFE_hidden_term=840.1356 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.08 | lambda_gate=0.000 | SG_objective=0.2565 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.2400 (per_unit 6.4184e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3456 test_acc=0.8949
[Step    60] CE_loss=0.3962 | VFE_final=570.7733 (IL_path=0.1110) | VFE_per_dof=0.2787 Delta_VFE_per_dof=-0.0136 | VFE_pred_term=0.1145 VFE_hidden_term=716.3148 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.28 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1917 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.281 | PC_activity_obj=582.6876 (per_unit 5.6903e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.69e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.898 TrainLoss=0.3574 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3053
[Step    60] CE_loss=0.3962 | VFE_final=570.7733 (IL_path=0.1110) | VFE_per_dof=0.2787 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1145 VFE_hidden_term=716.3148 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.28 | lambda_gate=0.000 | SG_objective=0.1917 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.281 | PC_activity_obj=582.6876 (per_unit 5.6903e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3053 test_acc=0.9095
[Step    80] CE_loss=0.2271 | VFE_final=470.8276 (IL_path=0.0936) | VFE_per_dof=0.2299 Delta_VFE_per_dof=+0.0091 | VFE_pred_term=0.0640 VFE_hidden_term=612.9847 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.95 | lambda_gate=0.000 (raw=0.495) | SG_objective=0.1326 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.273 | PC_activity_obj=514.7585 (per_unit 5.0269e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.27e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.953 TrainLoss=0.1940 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2372
[Step    80] CE_loss=0.2271 | VFE_final=470.8276 (IL_path=0.0936) | VFE_per_dof=0.2299 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0640 VFE_hidden_term=612.9847 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.95 | lambda_gate=0.000 | SG_objective=0.1326 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.273 | PC_activity_obj=514.7585 (per_unit 5.0269e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2372 test_acc=0.9304
[Step   100] CE_loss=0.2174 | VFE_final=484.9935 (IL_path=0.0950) | VFE_per_dof=0.2368 Delta_VFE_per_dof=+0.0108 | VFE_pred_term=0.0724 VFE_hidden_term=625.8063 logdet_Pi_y_sum=5.00 logdet_Pi_x_sum=276.77 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1224 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.270 | PC_activity_obj=533.1911 (per_unit 5.2069e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.37e-04 tol=5.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.961 TrainLoss=0.1842 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2125
[Step   100] CE_loss=0.2174 | VFE_final=484.9935 (IL_path=0.0950) | VFE_per_dof=0.2368 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0724 VFE_hidden_term=625.8063 logdet_Pi_y_sum=5.00 logdet_Pi_x_sum=276.77 | lambda_gate=0.000 | SG_objective=0.1224 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.270 | PC_activity_obj=533.1911 (per_unit 5.2069e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2125 test_acc=0.9359
[Step   120] CE_loss=0.1671 | VFE_final=492.3526 (IL_path=0.0953) | VFE_per_dof=0.2404 Delta_VFE_per_dof=+0.0029 | VFE_pred_term=0.0517 VFE_hidden_term=629.9164 logdet_Pi_y_sum=5.51 logdet_Pi_x_sum=269.72 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1207 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.263 | PC_activity_obj=542.8419 (per_unit 5.3012e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.969 TrainLoss=0.1333 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2150
