JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5011 | VFE_final=772.1131 (IL_path=0.3751) | VFE_per_dof=0.3770 Delta_VFE_per_dof=+0.0300 | VFE_pred_term=0.1438 VFE_hidden_term=930.0605 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.93 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.2417 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.5210 (per_unit 6.7922e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.30e-04 tol=1.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.844 TrainLoss=0.4526 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.871 TestLoss=0.4228
[Step    20] CE_loss=0.5011 | VFE_final=772.1131 (IL_path=0.3751) | VFE_per_dof=0.3770 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1438 VFE_hidden_term=930.0605 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.93 | lambda_gate=0.000 | SG_objective=0.2417 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.5210 (per_unit 6.7922e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.4228 test_acc=0.8709
[Step    40] CE_loss=0.2727 | VFE_final=728.7437 (IL_path=0.3486) | VFE_per_dof=0.3558 Delta_VFE_per_dof=-0.0009 | VFE_pred_term=0.0837 VFE_hidden_term=881.1022 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.23 | lambda_gate=0.000 (raw=0.518) | SG_objective=0.2418 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.294 | PC_activity_obj=685.8992 (per_unit 6.6982e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.02e-04 tol=1.00e-04 r=1.000 slope=-3.633e-05) | TrainAcc=0.914 TrainLoss=0.2394 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.908 TestLoss=0.3208
[Step    40] CE_loss=0.2727 | VFE_final=728.7437 (IL_path=0.3486) | VFE_per_dof=0.3558 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0837 VFE_hidden_term=881.1022 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.23 | lambda_gate=0.000 | SG_objective=0.2418 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.294 | PC_activity_obj=685.8992 (per_unit 6.6982e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3208 test_acc=0.9081
[Step    60] CE_loss=0.3288 | VFE_final=569.8315 (IL_path=0.2772) | VFE_per_dof=0.2782 Delta_VFE_per_dof=-0.0028 | VFE_pred_term=0.0926 VFE_hidden_term=715.1309 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=286.73 | lambda_gate=0.000 (raw=0.513) | SG_objective=0.1683 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.280 | PC_activity_obj=580.7026 (per_unit 5.6709e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.08e-04 tol=1.00e-04 r=1.000 slope=-4.469e-05) | TrainAcc=0.922 TrainLoss=0.2810 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.908 TestLoss=0.3033
[Step    60] CE_loss=0.3288 | VFE_final=569.8315 (IL_path=0.2772) | VFE_per_dof=0.2782 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0926 VFE_hidden_term=715.1309 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=286.73 | lambda_gate=0.000 | SG_objective=0.1683 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.280 | PC_activity_obj=580.7026 (per_unit 5.6709e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3033 test_acc=0.9081
[Step    80] CE_loss=0.2238 | VFE_final=502.3730 (IL_path=0.0704) | VFE_per_dof=0.2453 Delta_VFE_per_dof=-0.0093 | VFE_pred_term=0.0656 VFE_hidden_term=643.8831 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=278.63 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1361 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.272 | PC_activity_obj=537.5971 (per_unit 5.2500e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.08e-05 tol=1.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.938 TrainLoss=0.1952 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2417
[Step    80] CE_loss=0.2238 | VFE_final=502.3730 (IL_path=0.0704) | VFE_per_dof=0.2453 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0656 VFE_hidden_term=643.8831 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=278.63 | lambda_gate=0.000 | SG_objective=0.1361 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.272 | PC_activity_obj=537.5971 (per_unit 5.2500e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2417 test_acc=0.9303
[Step   100] CE_loss=0.2487 | VFE_final=380.4657 (IL_path=0.1980) | VFE_per_dof=0.1858 Delta_VFE_per_dof=-0.0315 | VFE_pred_term=0.0846 VFE_hidden_term=520.4224 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.05 | lambda_gate=0.000 (raw=0.482) | SG_objective=0.0897 | SG_relMSE=1.0002 SG_cosine=-0.036 mean_log_Pi_g=0.269 | PC_activity_obj=441.5574 (per_unit 4.3121e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.03e-04 tol=1.00e-04 r=1.000 slope=-4.360e-05) | TrainAcc=0.938 TrainLoss=0.2060 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.931 TestLoss=0.2373
[Step   100] CE_loss=0.2487 | VFE_final=380.4657 (IL_path=0.1980) | VFE_per_dof=0.1858 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0846 VFE_hidden_term=520.4224 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.05 | lambda_gate=0.000 | SG_objective=0.0897 | SG_relMSE=1.0002 SG_cosine=-0.036 mean_log_Pi_g=0.269 | PC_activity_obj=441.5574 (per_unit 4.3121e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2373 test_acc=0.9311
[Step   120] CE_loss=0.2674 | VFE_final=436.4432 (IL_path=0.2189) | VFE_per_dof=0.2131 Delta_VFE_per_dof=+0.0081 | VFE_pred_term=0.0837 VFE_hidden_term=577.1428 logdet_Pi_y_sum=5.59 logdet_Pi_x_sum=275.98 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.0861 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.270 | PC_activity_obj=495.1243 (per_unit 4.8352e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-5.522e-05) | TrainAcc=0.938 TrainLoss=0.2308 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.939 TestLoss=0.2087
