JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5690 | VFE_final=-53.6205 (IL_path=0.0134) | VFE_per_dof=-0.0262 Delta_VFE_per_dof=-0.0031 | VFE_pred_term=0.1622 VFE_hidden_term=114.3257 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.94 | lambda_gate=0.320 (raw=0.320) | SG_objective=0.0194 | SG_relMSE=1.0034 SG_cosine=-0.360 mean_log_Pi_g=0.325 | PC_activity_obj=82.8885 (per_unit 8.0946e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.48e-04 tol=2.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.906 TrainLoss=0.5321 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.853 TestLoss=0.5834
[Step    20] CE_loss=0.5690 | VFE_final=-53.6205 (IL_path=0.0134) | VFE_per_dof=-0.0262 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1622 VFE_hidden_term=114.3257 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.94 | lambda_gate=0.320 | SG_objective=0.0194 | SG_relMSE=1.0034 SG_cosine=-0.360 mean_log_Pi_g=0.325 | PC_activity_obj=82.8885 (per_unit 8.0946e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.5834 test_acc=0.8525
[Step    40] CE_loss=0.4353 | VFE_final=-111.8035 (IL_path=0.0097) | VFE_per_dof=-0.0546 Delta_VFE_per_dof=-0.0096 | VFE_pred_term=0.1307 VFE_hidden_term=81.6241 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.29 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0109 | SG_relMSE=1.0045 SG_cosine=-0.366 mean_log_Pi_g=0.374 | PC_activity_obj=56.9188 (per_unit 5.5585e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.55e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.922 TrainLoss=0.4206 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3897
[Step    40] CE_loss=0.4353 | VFE_final=-111.8035 (IL_path=0.0097) | VFE_per_dof=-0.0546 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1307 VFE_hidden_term=81.6241 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.29 | lambda_gate=0.317 | SG_objective=0.0109 | SG_relMSE=1.0045 SG_cosine=-0.366 mean_log_Pi_g=0.374 | PC_activity_obj=56.9188 (per_unit 5.5585e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3897 test_acc=0.9078
[Step    60] CE_loss=0.3973 | VFE_final=-146.4974 (IL_path=0.0088) | VFE_per_dof=-0.0715 Delta_VFE_per_dof=-0.0040 | VFE_pred_term=0.1199 VFE_hidden_term=72.6612 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.21 | lambda_gate=0.342 (raw=0.342) | SG_objective=0.0119 | SG_relMSE=1.0030 SG_cosine=-0.316 mean_log_Pi_g=0.424 | PC_activity_obj=48.2650 (per_unit 4.7134e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.906 TrainLoss=0.3872 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.3348
[Step    60] CE_loss=0.3973 | VFE_final=-146.4974 (IL_path=0.0088) | VFE_per_dof=-0.0715 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1199 VFE_hidden_term=72.6612 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.21 | lambda_gate=0.342 | SG_objective=0.0119 | SG_relMSE=1.0030 SG_cosine=-0.316 mean_log_Pi_g=0.424 | PC_activity_obj=48.2650 (per_unit 4.7134e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3348 test_acc=0.9313
[Step    80] CE_loss=0.2645 | VFE_final=-167.6879 (IL_path=0.0095) | VFE_per_dof=-0.0819 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0729 VFE_hidden_term=77.0780 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=484.82 | lambda_gate=0.273 (raw=0.273) | SG_objective=0.0091 | SG_relMSE=1.0046 SG_cosine=-0.455 mean_log_Pi_g=0.473 | PC_activity_obj=48.8721 (per_unit 4.7727e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.36e-04 tol=2.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.969 TrainLoss=0.2380 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2743
[Step    80] CE_loss=0.2645 | VFE_final=-167.6879 (IL_path=0.0095) | VFE_per_dof=-0.0819 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0729 VFE_hidden_term=77.0780 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=484.82 | lambda_gate=0.273 | SG_objective=0.0091 | SG_relMSE=1.0046 SG_cosine=-0.455 mean_log_Pi_g=0.473 | PC_activity_obj=48.8721 (per_unit 4.7727e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2743 test_acc=0.9379
[Step   100] CE_loss=0.2768 | VFE_final=-187.0739 (IL_path=0.0104) | VFE_per_dof=-0.0913 Delta_VFE_per_dof=+0.0011 | VFE_pred_term=0.0895 VFE_hidden_term=82.6175 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.22 | lambda_gate=0.312 (raw=0.312) | SG_objective=0.0102 | SG_relMSE=1.0036 SG_cosine=-0.377 mean_log_Pi_g=0.522 | PC_activity_obj=49.9053 (per_unit 4.8736e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.59e-04 tol=2.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.930 TrainLoss=0.2497 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.939 TestLoss=0.2406
[Step   100] CE_loss=0.2768 | VFE_final=-187.0739 (IL_path=0.0104) | VFE_per_dof=-0.0913 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0895 VFE_hidden_term=82.6175 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.22 | lambda_gate=0.312 | SG_objective=0.0102 | SG_relMSE=1.0036 SG_cosine=-0.377 mean_log_Pi_g=0.522 | PC_activity_obj=49.9053 (per_unit 4.8736e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2406 test_acc=0.9392
[Step   120] CE_loss=0.2034 | VFE_final=-220.5978 (IL_path=0.0094) | VFE_per_dof=-0.1077 Delta_VFE_per_dof=+0.0012 | VFE_pred_term=0.0596 VFE_hidden_term=73.3946 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=582.29 | lambda_gate=0.336 (raw=0.336) | SG_objective=0.0089 | SG_relMSE=1.0035 SG_cosine=-0.328 mean_log_Pi_g=0.569 | PC_activity_obj=42.1686 (per_unit 4.1180e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.38e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.977 TrainLoss=0.1754 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.945 TestLoss=0.2427
