JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5002 | VFE_final=777.7972 (IL_path=0.1083) | VFE_per_dof=0.3798 Delta_VFE_per_dof=+0.0306 | VFE_pred_term=0.1439 VFE_hidden_term=937.6539 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.74 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.2053 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.309 | PC_activity_obj=697.0963 (per_unit 6.8076e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=5.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.844 TrainLoss=0.4522 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4231
[Step    20] CE_loss=0.5002 | VFE_final=777.7972 (IL_path=0.1083) | VFE_per_dof=0.3798 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=937.6539 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.74 | lambda_gate=0.000 | SG_objective=0.2053 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.309 | PC_activity_obj=697.0963 (per_unit 6.8076e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4231 test_acc=0.8705
[Step    40] CE_loss=0.2740 | VFE_final=732.8530 (IL_path=0.1009) | VFE_per_dof=0.3578 Delta_VFE_per_dof=-0.0012 | VFE_pred_term=0.0846 VFE_hidden_term=888.6226 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.03 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2311 | SG_relMSE=0.9999 SG_cosine=0.024 mean_log_Pi_g=0.301 | PC_activity_obj=685.8369 (per_unit 6.6976e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=5.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.914 TrainLoss=0.2410 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.907 TestLoss=0.3215
[Step    40] CE_loss=0.2740 | VFE_final=732.8530 (IL_path=0.1009) | VFE_per_dof=0.3578 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0846 VFE_hidden_term=888.6226 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.03 | lambda_gate=0.000 | SG_objective=0.2311 | SG_relMSE=0.9999 SG_cosine=0.024 mean_log_Pi_g=0.301 | PC_activity_obj=685.8369 (per_unit 6.6976e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3215 test_acc=0.9074
[Step    60] CE_loss=0.3304 | VFE_final=572.6805 (IL_path=0.0803) | VFE_per_dof=0.2796 Delta_VFE_per_dof=-0.0025 | VFE_pred_term=0.0933 VFE_hidden_term=721.3674 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=293.47 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1695 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.287 | PC_activity_obj=580.5044 (per_unit 5.6690e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=5.00e-04 r=1.000 slope=-5.595e-05) | TrainAcc=0.922 TrainLoss=0.2813 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3037
[Step    60] CE_loss=0.3304 | VFE_final=572.6805 (IL_path=0.0803) | VFE_per_dof=0.2796 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0933 VFE_hidden_term=721.3674 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=293.47 | lambda_gate=0.000 | SG_objective=0.1695 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.287 | PC_activity_obj=580.5044 (per_unit 5.6690e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3037 test_acc=0.9081
[Step    80] CE_loss=0.2245 | VFE_final=507.5555 (IL_path=0.0717) | VFE_per_dof=0.2478 Delta_VFE_per_dof=-0.0086 | VFE_pred_term=0.0666 VFE_hidden_term=652.3691 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=285.21 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.1688 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.279 | PC_activity_obj=539.2980 (per_unit 5.2666e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.11e-05 tol=5.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.938 TrainLoss=0.1973 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2430
[Step    80] CE_loss=0.2245 | VFE_final=507.5555 (IL_path=0.0717) | VFE_per_dof=0.2478 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0666 VFE_hidden_term=652.3691 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=285.21 | lambda_gate=0.000 | SG_objective=0.1688 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.279 | PC_activity_obj=539.2980 (per_unit 5.2666e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2430 test_acc=0.9302
[Step   100] CE_loss=0.2470 | VFE_final=379.9160 (IL_path=0.0569) | VFE_per_dof=0.1855 Delta_VFE_per_dof=-0.0318 | VFE_pred_term=0.0843 VFE_hidden_term=522.0139 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=279.33 | lambda_gate=0.000 (raw=0.489) | SG_objective=0.1113 | SG_relMSE=1.0001 SG_cosine=-0.021 mean_log_Pi_g=0.273 | PC_activity_obj=440.1314 (per_unit 4.2982e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=5.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.938 TrainLoss=0.2044 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2367
[Step   100] CE_loss=0.2470 | VFE_final=379.9160 (IL_path=0.0569) | VFE_per_dof=0.1855 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0843 VFE_hidden_term=522.0139 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=279.33 | lambda_gate=0.000 | SG_objective=0.1113 | SG_relMSE=1.0001 SG_cosine=-0.021 mean_log_Pi_g=0.273 | PC_activity_obj=440.1314 (per_unit 4.2982e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2367 test_acc=0.9321
[Step   120] CE_loss=0.2667 | VFE_final=429.9706 (IL_path=0.0621) | VFE_per_dof=0.2099 Delta_VFE_per_dof=+0.0087 | VFE_pred_term=0.0845 VFE_hidden_term=572.8291 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=280.29 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.0858 | SG_relMSE=0.9999 SG_cosine=0.022 mean_log_Pi_g=0.274 | PC_activity_obj=490.3937 (per_unit 4.7890e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=5.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.945 TrainLoss=0.2304 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2085
