JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3957 | VFE_final=809.3405 (IL_path=1.1743) | VFE_per_dof=0.3952 Delta_VFE_per_dof=+0.0150 | VFE_pred_term=0.1164 VFE_hidden_term=968.9101 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.11 | lambda_gate=0.000 (raw=0.504) | SG_objective=0.2714 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.309 | PC_activity_obj=721.8925 (per_unit 7.0497e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.66e-04 tol=1.00e-04 r=1.000 slope=-6.539e-05) | TrainAcc=0.883 TrainLoss=0.3479 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.848 TestLoss=0.4607
[Step    20] CE_loss=0.3957 | VFE_final=809.3405 (IL_path=1.1743) | VFE_per_dof=0.3952 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1164 VFE_hidden_term=968.9101 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.11 | lambda_gate=0.000 | SG_objective=0.2714 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.309 | PC_activity_obj=721.8925 (per_unit 7.0497e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4607 test_acc=0.8484
[Step    40] CE_loss=0.3790 | VFE_final=697.5365 (IL_path=1.0146) | VFE_per_dof=0.3406 Delta_VFE_per_dof=-0.0169 | VFE_pred_term=0.1167 VFE_hidden_term=852.8345 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.16 | lambda_gate=0.000 (raw=0.507) | SG_objective=0.2674 | SG_relMSE=0.9999 SG_cosine=0.015 mean_log_Pi_g=0.300 | PC_activity_obj=660.7842 (per_unit 6.4530e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.66e-04 tol=1.00e-04 r=1.000 slope=-6.031e-05) | TrainAcc=0.898 TrainLoss=0.3201 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.895 TestLoss=0.3447
[Step    40] CE_loss=0.3790 | VFE_final=697.5365 (IL_path=1.0146) | VFE_per_dof=0.3406 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1167 VFE_hidden_term=852.8345 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.16 | lambda_gate=0.000 | SG_objective=0.2674 | SG_relMSE=0.9999 SG_cosine=0.015 mean_log_Pi_g=0.300 | PC_activity_obj=660.7842 (per_unit 6.4530e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3447 test_acc=0.8950
[Step    60] CE_loss=0.3932 | VFE_final=576.2461 (IL_path=0.8458) | VFE_per_dof=0.2814 Delta_VFE_per_dof=-0.0137 | VFE_pred_term=0.1148 VFE_hidden_term=724.5249 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=292.73 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1660 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.286 | PC_activity_obj=583.9148 (per_unit 5.7023e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.69e-04 tol=1.00e-04 r=1.000 slope=-6.285e-05) | TrainAcc=0.898 TrainLoss=0.3556 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.909 TestLoss=0.3054
[Step    60] CE_loss=0.3932 | VFE_final=576.2461 (IL_path=0.8458) | VFE_per_dof=0.2814 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1148 VFE_hidden_term=724.5249 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=292.73 | lambda_gate=0.000 | SG_objective=0.1660 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.286 | PC_activity_obj=583.9148 (per_unit 5.7023e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3054 test_acc=0.9093
[Step    80] CE_loss=0.2276 | VFE_final=474.4446 (IL_path=0.7125) | VFE_per_dof=0.2317 Delta_VFE_per_dof=+0.0091 | VFE_pred_term=0.0647 VFE_hidden_term=619.1107 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=284.93 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1368 | SG_relMSE=1.0000 SG_cosine=0.000 mean_log_Pi_g=0.278 | PC_activity_obj=514.5065 (per_unit 5.0245e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.28e-04 tol=1.00e-04 r=1.000 slope=-7.593e-05) | TrainAcc=0.953 TrainLoss=0.1955 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.929 TestLoss=0.2376
[Step    80] CE_loss=0.2276 | VFE_final=474.4446 (IL_path=0.7125) | VFE_per_dof=0.2317 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0647 VFE_hidden_term=619.1107 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=284.93 | lambda_gate=0.000 | SG_objective=0.1368 | SG_relMSE=1.0000 SG_cosine=0.000 mean_log_Pi_g=0.278 | PC_activity_obj=514.5065 (per_unit 5.0245e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2376 test_acc=0.9290
[Step   100] CE_loss=0.2149 | VFE_final=489.0457 (IL_path=0.7229) | VFE_per_dof=0.2388 Delta_VFE_per_dof=+0.0117 | VFE_pred_term=0.0721 VFE_hidden_term=632.0200 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=281.05 | lambda_gate=0.000 (raw=0.495) | SG_objective=0.1163 | SG_relMSE=1.0000 SG_cosine=-0.010 mean_log_Pi_g=0.274 | PC_activity_obj=533.6645 (per_unit 5.2116e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.36e-04 tol=1.00e-04 r=1.000 slope=-5.813e-05) | TrainAcc=0.945 TrainLoss=0.1821 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.935 TestLoss=0.2121
[Step   100] CE_loss=0.2149 | VFE_final=489.0457 (IL_path=0.7229) | VFE_per_dof=0.2388 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0721 VFE_hidden_term=632.0200 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=281.05 | lambda_gate=0.000 | SG_objective=0.1163 | SG_relMSE=1.0000 SG_cosine=-0.010 mean_log_Pi_g=0.274 | PC_activity_obj=533.6645 (per_unit 5.2116e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2121 test_acc=0.9353
[Step   120] CE_loss=0.1634 | VFE_final=504.8112 (IL_path=0.7365) | VFE_per_dof=0.2465 Delta_VFE_per_dof=+0.0022 | VFE_pred_term=0.0505 VFE_hidden_term=644.9545 logdet_Pi_y_sum=5.55 logdet_Pi_x_sum=274.84 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1079 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.268 | PC_activity_obj=548.9051 (per_unit 5.3604e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.19e-04 tol=1.00e-04 r=1.000 slope=-6.067e-05) | TrainAcc=0.969 TrainLoss=0.1295 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.936 TestLoss=0.2140
