JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5282 | VFE_final=-64.9185 (IL_path=0.0169) | VFE_per_dof=-0.0317 Delta_VFE_per_dof=-0.0015 | VFE_pred_term=0.1439 VFE_hidden_term=103.1691 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.18 | lambda_gate=0.286 (raw=0.286) | SG_objective=0.0146 | SG_relMSE=1.0045 SG_cosine=-0.427 mean_log_Pi_g=0.325 | PC_activity_obj=74.7071 (per_unit 7.2956e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.00e-04 tol=5.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.914 TrainLoss=0.4853 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.864 TestLoss=0.5443
[Step    20] CE_loss=0.5282 | VFE_final=-64.9185 (IL_path=0.0169) | VFE_per_dof=-0.0317 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=103.1691 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.18 | lambda_gate=0.286 | SG_objective=0.0146 | SG_relMSE=1.0045 SG_cosine=-0.427 mean_log_Pi_g=0.325 | PC_activity_obj=74.7071 (per_unit 7.2956e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.5443 test_acc=0.8641
[Step    40] CE_loss=0.3943 | VFE_final=-117.1645 (IL_path=0.0130) | VFE_per_dof=-0.0572 Delta_VFE_per_dof=-0.0093 | VFE_pred_term=0.1152 VFE_hidden_term=77.5329 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.79 | lambda_gate=0.300 (raw=0.300) | SG_objective=0.0097 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.5727 (per_unit 5.2317e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.10e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.922 TrainLoss=0.3760 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.914 TestLoss=0.3602
[Step    40] CE_loss=0.3943 | VFE_final=-117.1645 (IL_path=0.0130) | VFE_per_dof=-0.0572 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1152 VFE_hidden_term=77.5329 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.79 | lambda_gate=0.300 | SG_objective=0.0097 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.5727 (per_unit 5.2317e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3602 test_acc=0.9144
[Step    60] CE_loss=0.3562 | VFE_final=-148.6034 (IL_path=0.0124) | VFE_per_dof=-0.0726 Delta_VFE_per_dof=-0.0043 | VFE_pred_term=0.1079 VFE_hidden_term=72.5311 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.13 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0082 | SG_relMSE=1.0041 SG_cosine=-0.367 mean_log_Pi_g=0.428 | PC_activity_obj=47.5570 (per_unit 4.6442e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.29e-04 tol=5.00e-04 r=1.000 slope=-6.358e-05) | TrainAcc=0.914 TrainLoss=0.3440 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.3045
[Step    60] CE_loss=0.3562 | VFE_final=-148.6034 (IL_path=0.0124) | VFE_per_dof=-0.0726 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1079 VFE_hidden_term=72.5311 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.13 | lambda_gate=0.316 | SG_objective=0.0082 | SG_relMSE=1.0041 SG_cosine=-0.367 mean_log_Pi_g=0.428 | PC_activity_obj=47.5570 (per_unit 4.6442e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3045 test_acc=0.9365
[Step    80] CE_loss=0.2344 | VFE_final=-171.1119 (IL_path=0.0133) | VFE_per_dof=-0.0836 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.0629 VFE_hidden_term=76.0393 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.57 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0091 | SG_relMSE=1.0036 SG_cosine=-0.372 mean_log_Pi_g=0.478 | PC_activity_obj=47.4131 (per_unit 4.6302e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.86e-04 tol=5.00e-04 r=1.000 slope=-7.502e-05) | TrainAcc=0.977 TrainLoss=0.2106 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.941 TestLoss=0.2532
[Step    80] CE_loss=0.2344 | VFE_final=-171.1119 (IL_path=0.0133) | VFE_per_dof=-0.0836 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0629 VFE_hidden_term=76.0393 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.57 | lambda_gate=0.314 | SG_objective=0.0091 | SG_relMSE=1.0036 SG_cosine=-0.372 mean_log_Pi_g=0.478 | PC_activity_obj=47.4131 (per_unit 4.6302e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2532 test_acc=0.9406
[Step   100] CE_loss=0.2603 | VFE_final=-191.3757 (IL_path=0.0144) | VFE_per_dof=-0.0934 Delta_VFE_per_dof=+0.0010 | VFE_pred_term=0.0827 VFE_hidden_term=81.0108 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.60 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0096 | SG_relMSE=1.0036 SG_cosine=-0.362 mean_log_Pi_g=0.527 | PC_activity_obj=48.0576 (per_unit 4.6931e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.25e-04 tol=5.00e-04 r=1.000 slope=-6.612e-05) | TrainAcc=0.945 TrainLoss=0.2313 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.944 TestLoss=0.2226
[Step   100] CE_loss=0.2603 | VFE_final=-191.3757 (IL_path=0.0144) | VFE_per_dof=-0.0934 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0827 VFE_hidden_term=81.0108 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.60 | lambda_gate=0.319 | SG_objective=0.0096 | SG_relMSE=1.0036 SG_cosine=-0.362 mean_log_Pi_g=0.527 | PC_activity_obj=48.0576 (per_unit 4.6931e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2226 test_acc=0.9436
[Step   120] CE_loss=0.1864 | VFE_final=-228.7022 (IL_path=0.0124) | VFE_per_dof=-0.1117 Delta_VFE_per_dof=+0.0007 | VFE_pred_term=0.0550 VFE_hidden_term=68.1867 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.08 | lambda_gate=0.312 (raw=0.312) | SG_objective=0.0074 | SG_relMSE=1.0042 SG_cosine=-0.376 mean_log_Pi_g=0.574 | PC_activity_obj=38.5383 (per_unit 3.7635e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.95e-04 tol=5.00e-04 r=1.000 slope=-6.994e-05) | TrainAcc=0.984 TrainLoss=0.1599 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.950 TestLoss=0.2287
