JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3968 | VFE_final=797.2415 (IL_path=0.1088) | VFE_per_dof=0.3893 Delta_VFE_per_dof=+0.0145 | VFE_pred_term=0.1170 VFE_hidden_term=950.8700 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.25 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2798 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.297 | PC_activity_obj=721.8867 (per_unit 7.0497e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=5.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.875 TrainLoss=0.3499 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.847 TestLoss=0.4613
[Step    20] CE_loss=0.3968 | VFE_final=797.2415 (IL_path=0.1088) | VFE_per_dof=0.3893 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1170 VFE_hidden_term=950.8700 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.25 | lambda_gate=0.000 | SG_objective=0.2798 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.297 | PC_activity_obj=721.8867 (per_unit 7.0497e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4613 test_acc=0.8472
[Step    40] CE_loss=0.3775 | VFE_final=681.7076 (IL_path=0.0928) | VFE_per_dof=0.3329 Delta_VFE_per_dof=-0.0165 | VFE_pred_term=0.1158 VFE_hidden_term=828.6693 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.52 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2091 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=657.6092 (per_unit 6.4220e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.891 TrainLoss=0.3195 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.895 TestLoss=0.3448
[Step    40] CE_loss=0.3775 | VFE_final=681.7076 (IL_path=0.0928) | VFE_per_dof=0.3329 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1158 VFE_hidden_term=828.6693 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.52 | lambda_gate=0.000 | SG_objective=0.2091 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=657.6092 (per_unit 6.4220e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3448 test_acc=0.8953
[Step    60] CE_loss=0.3915 | VFE_final=566.1213 (IL_path=0.0777) | VFE_per_dof=0.2764 Delta_VFE_per_dof=-0.0134 | VFE_pred_term=0.1137 VFE_hidden_term=706.5621 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=277.07 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.1601 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.271 | PC_activity_obj=582.8849 (per_unit 5.6922e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=5.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.898 TrainLoss=0.3521 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.909 TestLoss=0.3054
[Step    60] CE_loss=0.3915 | VFE_final=566.1213 (IL_path=0.0777) | VFE_per_dof=0.2764 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1137 VFE_hidden_term=706.5621 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=277.07 | lambda_gate=0.000 | SG_objective=0.1601 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.271 | PC_activity_obj=582.8849 (per_unit 5.6922e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3054 test_acc=0.9090
[Step    80] CE_loss=0.2270 | VFE_final=464.1643 (IL_path=0.0652) | VFE_per_dof=0.2266 Delta_VFE_per_dof=+0.0088 | VFE_pred_term=0.0641 VFE_hidden_term=601.8813 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=271.04 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1273 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.265 | PC_activity_obj=512.6871 (per_unit 5.0067e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.09e-05 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.953 TrainLoss=0.1952 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.930 TestLoss=0.2373
[Step    80] CE_loss=0.2270 | VFE_final=464.1643 (IL_path=0.0652) | VFE_per_dof=0.2266 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0641 VFE_hidden_term=601.8813 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=271.04 | lambda_gate=0.000 | SG_objective=0.1273 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.265 | PC_activity_obj=512.6871 (per_unit 5.0067e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2373 test_acc=0.9303
[Step   100] CE_loss=0.2155 | VFE_final=487.9102 (IL_path=0.0675) | VFE_per_dof=0.2382 Delta_VFE_per_dof=+0.0113 | VFE_pred_term=0.0715 VFE_hidden_term=624.9205 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=269.11 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1196 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.263 | PC_activity_obj=537.6936 (per_unit 5.2509e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.68e-05 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.961 TrainLoss=0.1822 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2123
[Step   100] CE_loss=0.2155 | VFE_final=487.9102 (IL_path=0.0675) | VFE_per_dof=0.2382 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0715 VFE_hidden_term=624.9205 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=269.11 | lambda_gate=0.000 | SG_objective=0.1196 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.263 | PC_activity_obj=537.6936 (per_unit 5.2509e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2123 test_acc=0.9357
[Step   120] CE_loss=0.1644 | VFE_final=488.6973 (IL_path=0.0669) | VFE_per_dof=0.2386 Delta_VFE_per_dof=+0.0020 | VFE_pred_term=0.0499 VFE_hidden_term=622.2968 logdet_Pi_y_sum=5.57 logdet_Pi_x_sum=261.73 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1005 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.256 | PC_activity_obj=541.6598 (per_unit 5.2896e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.44e-05 tol=5.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.969 TrainLoss=0.1285 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2114
[Step   120] CE_loss=0.1644 | VFE_final=488.6973 (IL_path=0.0669) | VFE_per_dof=0.2386 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0499 VFE_hidden_term=622.2968 logdet_Pi_y_sum=5.57 logdet_Pi_x_sum=261.73 | lambda_gate=0.000 | SG_objective=0.1005 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.256 | PC_activity_obj=541.6598 (per_unit 5.2896e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2114 test_acc=0.9360
[Step   140] CE_loss=0.1894 | VFE_final=457.3139 (IL_path=0.0620) | VFE_per_dof=0.2233 Delta_VFE_per_dof=+0.0070 | VFE_pred_term=0.0600 VFE_hidden_term=586.6649 logdet_Pi_y_sum=6.08 logdet_Pi_x_sum=252.74 | lambda_gate=0.000 (raw=0.527) | SG_objective=0.0987 | SG_relMSE=0.9997 SG_cosine=0.053 mean_log_Pi_g=0.247 | PC_activity_obj=530.9495 (per_unit 5.1851e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.28e-05 tol=5.00e-04 r=1.000 slope=-3.433e-05) | TrainAcc=0.969 TrainLoss=0.1577 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.942 TestLoss=0.1887
[Step   140] CE_loss=0.1894 | VFE_final=457.3139 (IL_path=0.0620) | VFE_per_dof=0.2233 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0600 VFE_hidden_term=586.6649 logdet_Pi_y_sum=6.08 logdet_Pi_x_sum=252.74 | lambda_gate=0.000 | SG_objective=0.0987 | SG_relMSE=0.9997 SG_cosine=0.053 mean_log_Pi_g=0.247 | PC_activity_obj=530.9495 (per_unit 5.1851e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1887 test_acc=0.9423
[Step   160] CE_loss=0.2584 | VFE_final=396.3069 (IL_path=0.0553) | VFE_per_dof=0.1935 Delta_VFE_per_dof=-0.0080 | VFE_pred_term=0.0955 VFE_hidden_term=524.3137 logdet_Pi_y_sum=6.59 logdet_Pi_x_sum=249.61 | lambda_gate=0.000 (raw=0.528) | SG_objective=0.0772 | SG_relMSE=0.9997 SG_cosine=0.056 mean_log_Pi_g=0.244 | PC_activity_obj=479.4631 (per_unit 4.6823e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.938 TrainLoss=0.2214 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.944 TestLoss=0.1844
[Step   160] CE_loss=0.2584 | VFE_final=396.3069 (IL_path=0.0553) | VFE_per_dof=0.1935 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0955 VFE_hidden_term=524.3137 logdet_Pi_y_sum=6.59 logdet_Pi_x_sum=249.61 | lambda_gate=0.000 | SG_objective=0.0772 | SG_relMSE=0.9997 SG_cosine=0.056 mean_log_Pi_g=0.244 | PC_activity_obj=479.4631 (per_unit 4.6823e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1844 test_acc=0.9442
[Step   180] CE_loss=0.1350 | VFE_final=390.1638 (IL_path=0.0547) | VFE_per_dof=0.1905 Delta_VFE_per_dof=-0.0052 | VFE_pred_term=0.0510 VFE_hidden_term=520.2642 logdet_Pi_y_sum=7.09 logdet_Pi_x_sum=253.21 | lambda_gate=0.000 (raw=0.496) | SG_objective=0.0693 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.247 | PC_activity_obj=481.6537 (per_unit 4.7036e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.72e-05 tol=5.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.984 TrainLoss=0.1140 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.948 TestLoss=0.1766
[Step   180] CE_loss=0.1350 | VFE_final=390.1638 (IL_path=0.0547) | VFE_per_dof=0.1905 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0510 VFE_hidden_term=520.2642 logdet_Pi_y_sum=7.09 logdet_Pi_x_sum=253.21 | lambda_gate=0.000 | SG_objective=0.0693 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.247 | PC_activity_obj=481.6537 (per_unit 4.7036e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1766 test_acc=0.9480
[Step   200] CE_loss=0.1952 | VFE_final=414.5083 (IL_path=0.0572) | VFE_per_dof=0.2024 Delta_VFE_per_dof=-0.0144 | VFE_pred_term=0.0831 VFE_hidden_term=543.4070 logdet_Pi_y_sum=7.53 logdet_Pi_x_sum=250.43 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.0764 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.245 | PC_activity_obj=505.3302 (per_unit 4.9349e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.09e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.930 TrainLoss=0.1715 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.950 TestLoss=0.1565
[Step   200] CE_loss=0.1952 | VFE_final=414.5083 (IL_path=0.0572) | VFE_per_dof=0.2024 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0831 VFE_hidden_term=543.4070 logdet_Pi_y_sum=7.53 logdet_Pi_x_sum=250.43 | lambda_gate=0.000 | SG_objective=0.0764 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.245 | PC_activity_obj=505.3302 (per_unit 4.9349e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1565 test_acc=0.9496
[Step   220] CE_loss=0.1758 | VFE_final=441.2860 (IL_path=0.0586) | VFE_per_dof=0.2155 Delta_VFE_per_dof=-0.0012 | VFE_pred_term=0.0595 VFE_hidden_term=566.0062 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=241.60 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.0747 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.236 | PC_activity_obj=545.8634 (per_unit 5.3307e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.54e-05 tol=5.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.969 TrainLoss=0.1472 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.955 TestLoss=0.1445
[Step   220] CE_loss=0.1758 | VFE_final=441.2860 (IL_path=0.0586) | VFE_per_dof=0.2155 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0595 VFE_hidden_term=566.0062 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=241.60 | lambda_gate=0.000 | SG_objective=0.0747 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.236 | PC_activity_obj=545.8634 (per_unit 5.3307e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1445 test_acc=0.9554
