JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3947 | VFE_final=796.1381 (IL_path=0.0782) | VFE_per_dof=0.3887 Delta_VFE_per_dof=+0.0145 | VFE_pred_term=0.1156 VFE_hidden_term=949.7930 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.30 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2792 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.297 | PC_activity_obj=721.0509 (per_unit 7.0415e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.51e-05 tol=2.00e-04 r=1.000 slope=-2.289e-05) | TrainAcc=0.875 TrainLoss=0.3467 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.849 TestLoss=0.4594
[Step    20] CE_loss=0.3947 | VFE_final=796.1381 (IL_path=0.0782) | VFE_per_dof=0.3887 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1156 VFE_hidden_term=949.7930 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.30 | lambda_gate=0.000 | SG_objective=0.2792 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.297 | PC_activity_obj=721.0509 (per_unit 7.0415e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4594 test_acc=0.8485
[Step    40] CE_loss=0.3801 | VFE_final=680.0081 (IL_path=0.0667) | VFE_per_dof=0.3320 Delta_VFE_per_dof=-0.0165 | VFE_pred_term=0.1162 VFE_hidden_term=827.1041 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.79 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2085 | SG_relMSE=0.9996 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=656.2336 (per_unit 6.4085e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.57e-05 tol=2.00e-04 r=1.000 slope=-1.526e-05) | TrainAcc=0.891 TrainLoss=0.3221 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.895 TestLoss=0.3457
[Step    40] CE_loss=0.3801 | VFE_final=680.0081 (IL_path=0.0667) | VFE_per_dof=0.3320 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1162 VFE_hidden_term=827.1041 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.79 | lambda_gate=0.000 | SG_objective=0.2085 | SG_relMSE=0.9996 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=656.2336 (per_unit 6.4085e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3457 test_acc=0.8950
[Step    60] CE_loss=0.3921 | VFE_final=562.8907 (IL_path=0.0557) | VFE_per_dof=0.2748 Delta_VFE_per_dof=-0.0131 | VFE_pred_term=0.1139 VFE_hidden_term=703.6401 logdet_Pi_y_sum=4.05 logdet_Pi_x_sum=277.68 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.1590 | SG_relMSE=0.9997 SG_cosine=0.047 mean_log_Pi_g=0.271 | PC_activity_obj=580.1855 (per_unit 5.6659e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.67e-05 tol=2.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.898 TrainLoss=0.3529 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.909 TestLoss=0.3062
[Step    60] CE_loss=0.3921 | VFE_final=562.8907 (IL_path=0.0557) | VFE_per_dof=0.2748 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1139 VFE_hidden_term=703.6401 logdet_Pi_y_sum=4.05 logdet_Pi_x_sum=277.68 | lambda_gate=0.000 | SG_objective=0.1590 | SG_relMSE=0.9997 SG_cosine=0.047 mean_log_Pi_g=0.271 | PC_activity_obj=580.1855 (per_unit 5.6659e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3062 test_acc=0.9091
[Step    80] CE_loss=0.2287 | VFE_final=464.4435 (IL_path=0.0470) | VFE_per_dof=0.2268 Delta_VFE_per_dof=+0.0086 | VFE_pred_term=0.0642 VFE_hidden_term=602.5411 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=271.79 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1272 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.265 | PC_activity_obj=512.0571 (per_unit 5.0006e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.55e-05 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.953 TrainLoss=0.1963 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.930 TestLoss=0.2377
[Step    80] CE_loss=0.2287 | VFE_final=464.4435 (IL_path=0.0470) | VFE_per_dof=0.2268 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0642 VFE_hidden_term=602.5411 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=271.79 | lambda_gate=0.000 | SG_objective=0.1272 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.265 | PC_activity_obj=512.0571 (per_unit 5.0006e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2377 test_acc=0.9299
[Step   100] CE_loss=0.2090 | VFE_final=484.5229 (IL_path=0.0484) | VFE_per_dof=0.2366 Delta_VFE_per_dof=+0.0118 | VFE_pred_term=0.0707 VFE_hidden_term=621.8971 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=269.82 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1185 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.263 | PC_activity_obj=534.1910 (per_unit 5.2167e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.92e-05 tol=2.00e-04 r=1.000 slope=-2.162e-05) | TrainAcc=0.953 TrainLoss=0.1776 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2119
[Step   100] CE_loss=0.2090 | VFE_final=484.5229 (IL_path=0.0484) | VFE_per_dof=0.2366 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0707 VFE_hidden_term=621.8971 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=269.82 | lambda_gate=0.000 | SG_objective=0.1185 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.263 | PC_activity_obj=534.1910 (per_unit 5.2167e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2119 test_acc=0.9357
[Step   120] CE_loss=0.1654 | VFE_final=490.3832 (IL_path=0.0485) | VFE_per_dof=0.2394 Delta_VFE_per_dof=+0.0027 | VFE_pred_term=0.0508 VFE_hidden_term=624.5513 logdet_Pi_y_sum=5.58 logdet_Pi_x_sum=262.86 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1010 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.257 | PC_activity_obj=541.8374 (per_unit 5.2914e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.14e-05 tol=2.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.969 TrainLoss=0.1298 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2143
