JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5024 | VFE_final=774.6051 (IL_path=1.1338) | VFE_per_dof=0.3782 Delta_VFE_per_dof=+0.0303 | VFE_pred_term=0.1443 VFE_hidden_term=934.4811 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.78 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.2046 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.309 | PC_activity_obj=694.7789 (per_unit 6.7850e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.82e-04 tol=1.00e-04 r=1.000 slope=-5.777e-05) | TrainAcc=0.852 TrainLoss=0.4545 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.871 TestLoss=0.4223
[Step    20] CE_loss=0.5024 | VFE_final=774.6051 (IL_path=1.1338) | VFE_per_dof=0.3782 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1443 VFE_hidden_term=934.4811 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.78 | lambda_gate=0.000 | SG_objective=0.2046 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.309 | PC_activity_obj=694.7789 (per_unit 6.7850e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4223 test_acc=0.8712
[Step    40] CE_loss=0.2758 | VFE_final=729.0714 (IL_path=1.0549) | VFE_per_dof=0.3560 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0852 VFE_hidden_term=884.9843 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.31 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2293 | SG_relMSE=0.9999 SG_cosine=0.024 mean_log_Pi_g=0.301 | PC_activity_obj=683.0037 (per_unit 6.6700e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.43e-04 tol=1.00e-04 r=1.000 slope=-6.467e-05) | TrainAcc=0.906 TrainLoss=0.2417 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.908 TestLoss=0.3211
[Step    40] CE_loss=0.2758 | VFE_final=729.0714 (IL_path=1.0549) | VFE_per_dof=0.3560 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0852 VFE_hidden_term=884.9843 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.31 | lambda_gate=0.000 | SG_objective=0.2293 | SG_relMSE=0.9999 SG_cosine=0.024 mean_log_Pi_g=0.301 | PC_activity_obj=683.0037 (per_unit 6.6700e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3211 test_acc=0.9081
[Step    60] CE_loss=0.3259 | VFE_final=568.6201 (IL_path=0.8384) | VFE_per_dof=0.2776 Delta_VFE_per_dof=-0.0025 | VFE_pred_term=0.0928 VFE_hidden_term=717.6115 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=294.08 | lambda_gate=0.000 (raw=0.513) | SG_objective=0.1674 | SG_relMSE=0.9998 SG_cosine=0.027 mean_log_Pi_g=0.287 | PC_activity_obj=577.4015 (per_unit 5.6387e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.52e-04 tol=1.00e-04 r=1.000 slope=-7.230e-05) | TrainAcc=0.922 TrainLoss=0.2790 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.909 TestLoss=0.3011
[Step    60] CE_loss=0.3259 | VFE_final=568.6201 (IL_path=0.8384) | VFE_per_dof=0.2776 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0928 VFE_hidden_term=717.6115 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=294.08 | lambda_gate=0.000 | SG_objective=0.1674 | SG_relMSE=0.9998 SG_cosine=0.027 mean_log_Pi_g=0.287 | PC_activity_obj=577.4015 (per_unit 5.6387e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3011 test_acc=0.9087
[Step    80] CE_loss=0.2255 | VFE_final=502.1328 (IL_path=0.7472) | VFE_per_dof=0.2452 Delta_VFE_per_dof=-0.0084 | VFE_pred_term=0.0667 VFE_hidden_term=647.4169 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=286.15 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1664 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.279 | PC_activity_obj=535.1382 (per_unit 5.2260e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.28e-04 tol=1.00e-04 r=1.000 slope=-5.014e-05) | TrainAcc=0.938 TrainLoss=0.1969 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.929 TestLoss=0.2415
[Step    80] CE_loss=0.2255 | VFE_final=502.1328 (IL_path=0.7472) | VFE_per_dof=0.2452 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0667 VFE_hidden_term=647.4169 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=286.15 | lambda_gate=0.000 | SG_objective=0.1664 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.279 | PC_activity_obj=535.1382 (per_unit 5.2260e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2415 test_acc=0.9294
[Step   100] CE_loss=0.2447 | VFE_final=376.2982 (IL_path=0.5948) | VFE_per_dof=0.1837 Delta_VFE_per_dof=-0.0312 | VFE_pred_term=0.0833 VFE_hidden_term=519.1755 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=280.88 | lambda_gate=0.000 (raw=0.487) | SG_objective=0.1096 | SG_relMSE=1.0001 SG_cosine=-0.026 mean_log_Pi_g=0.274 | PC_activity_obj=437.0098 (per_unit 4.2677e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.43e-04 tol=1.00e-04 r=1.000 slope=-6.903e-05) | TrainAcc=0.938 TrainLoss=0.2025 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.931 TestLoss=0.2365
[Step   100] CE_loss=0.2447 | VFE_final=376.2982 (IL_path=0.5948) | VFE_per_dof=0.1837 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0833 VFE_hidden_term=519.1755 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=280.88 | lambda_gate=0.000 | SG_objective=0.1096 | SG_relMSE=1.0001 SG_cosine=-0.026 mean_log_Pi_g=0.274 | PC_activity_obj=437.0098 (per_unit 4.2677e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2365 test_acc=0.9315
[Step   120] CE_loss=0.2647 | VFE_final=431.8534 (IL_path=0.6570) | VFE_per_dof=0.2109 Delta_VFE_per_dof=+0.0088 | VFE_pred_term=0.0840 VFE_hidden_term=575.7136 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=282.28 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.0860 | SG_relMSE=0.9999 SG_cosine=0.024 mean_log_Pi_g=0.276 | PC_activity_obj=491.0387 (per_unit 4.7953e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.47e-04 tol=1.00e-04 r=1.000 slope=-7.048e-05) | TrainAcc=0.945 TrainLoss=0.2293 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.939 TestLoss=0.2094
