JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3950 | VFE_final=793.9420 (IL_path=1.6803) | VFE_per_dof=0.3877 Delta_VFE_per_dof=+0.0144 | VFE_pred_term=0.1163 VFE_hidden_term=947.6194 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.35 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2778 | SG_relMSE=0.9999 SG_cosine=0.021 mean_log_Pi_g=0.297 | PC_activity_obj=719.5093 (per_unit 7.0265e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.18e-04 tol=1.00e-04 r=1.000 slope=-4.360e-05) | TrainAcc=0.867 TrainLoss=0.3481 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.848 TestLoss=0.4624
[Step    20] CE_loss=0.3950 | VFE_final=793.9420 (IL_path=1.6803) | VFE_per_dof=0.3877 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1163 VFE_hidden_term=947.6194 logdet_Pi_y_sum=3.24 logdet_Pi_x_sum=304.35 | lambda_gate=0.000 | SG_objective=0.2778 | SG_relMSE=0.9999 SG_cosine=0.021 mean_log_Pi_g=0.297 | PC_activity_obj=719.5093 (per_unit 7.0265e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.4624 test_acc=0.8475
[Step    40] CE_loss=0.3768 | VFE_final=678.8054 (IL_path=1.4339) | VFE_per_dof=0.3314 Delta_VFE_per_dof=-0.0164 | VFE_pred_term=0.1144 VFE_hidden_term=826.0019 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.99 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2075 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=655.3712 (per_unit 6.4001e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.18e-04 tol=1.00e-04 r=1.000 slope=-5.522e-05) | TrainAcc=0.891 TrainLoss=0.3170 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.896 TestLoss=0.3450
[Step    40] CE_loss=0.3768 | VFE_final=678.8054 (IL_path=1.4339) | VFE_per_dof=0.3314 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1144 VFE_hidden_term=826.0019 logdet_Pi_y_sum=3.63 logdet_Pi_x_sum=290.99 | lambda_gate=0.000 | SG_objective=0.2075 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.284 | PC_activity_obj=655.3712 (per_unit 6.4001e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.3450 test_acc=0.8956
[Step    60] CE_loss=0.3925 | VFE_final=560.6782 (IL_path=1.1951) | VFE_per_dof=0.2738 Delta_VFE_per_dof=-0.0134 | VFE_pred_term=0.1142 VFE_hidden_term=701.4824 logdet_Pi_y_sum=4.05 logdet_Pi_x_sum=277.79 | lambda_gate=0.000 (raw=0.524) | SG_objective=0.1577 | SG_relMSE=0.9996 SG_cosine=0.049 mean_log_Pi_g=0.271 | PC_activity_obj=578.5882 (per_unit 5.6503e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-4.287e-05) | TrainAcc=0.898 TrainLoss=0.3542 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.910 TestLoss=0.3046
[Step    60] CE_loss=0.3925 | VFE_final=560.6782 (IL_path=1.1951) | VFE_per_dof=0.2738 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1142 VFE_hidden_term=701.4824 logdet_Pi_y_sum=4.05 logdet_Pi_x_sum=277.79 | lambda_gate=0.000 | SG_objective=0.1577 | SG_relMSE=0.9996 SG_cosine=0.049 mean_log_Pi_g=0.271 | PC_activity_obj=578.5882 (per_unit 5.6503e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.3046 test_acc=0.9101
[Step    80] CE_loss=0.2261 | VFE_final=462.2838 (IL_path=0.0651) | VFE_per_dof=0.2257 Delta_VFE_per_dof=+0.0089 | VFE_pred_term=0.0632 VFE_hidden_term=600.6078 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=272.24 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1262 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.266 | PC_activity_obj=510.1948 (per_unit 4.9824e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.04e-05 tol=1.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.953 TrainLoss=0.1939 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.930 TestLoss=0.2363
[Step    80] CE_loss=0.2261 | VFE_final=462.2838 (IL_path=0.0651) | VFE_per_dof=0.2257 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0632 VFE_hidden_term=600.6078 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=272.24 | lambda_gate=0.000 | SG_objective=0.1262 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.266 | PC_activity_obj=510.1948 (per_unit 4.9824e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2363 test_acc=0.9304
[Step   100] CE_loss=0.2121 | VFE_final=483.5931 (IL_path=0.0671) | VFE_per_dof=0.2361 Delta_VFE_per_dof=+0.0110 | VFE_pred_term=0.0706 VFE_hidden_term=621.4255 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=270.74 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1182 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.264 | PC_activity_obj=534.2766 (per_unit 5.2175e-01) | PI_max_steps=32 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.64e-05 tol=1.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.961 TrainLoss=0.1810 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=3/3) | TestAcc=0.935 TestLoss=0.2113
[Step   100] CE_loss=0.2121 | VFE_final=483.5931 (IL_path=0.0671) | VFE_per_dof=0.2361 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0706 VFE_hidden_term=621.4255 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=270.74 | lambda_gate=0.000 | SG_objective=0.1182 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.264 | PC_activity_obj=534.2766 (per_unit 5.2175e-01) | PI_max_steps=32 | PC_steps=3 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=3/3) (total_proposals=32) | test_loss=0.2113 test_acc=0.9353
[Step   120] CE_loss=0.1700 | VFE_final=498.2922 (IL_path=0.0683) | VFE_per_dof=0.2433 Delta_VFE_per_dof=+0.0030 | VFE_pred_term=0.0521 VFE_hidden_term=633.0742 logdet_Pi_y_sum=5.58 logdet_Pi_x_sum=264.09 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.1027 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.258 | PC_activity_obj=547.6041 (per_unit 5.3477e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.65e-05 tol=1.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.969 TrainLoss=0.1338 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.935 TestLoss=0.2153
