JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7745 | VFE_final=-67.9770 (IL_path=0.2517) | VFE_per_dof=-0.0332 Delta_VFE_per_dof=+0.0019 | VFE_pred_term=0.2260 VFE_hidden_term=99.4678 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.07 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0226 | SG_relMSE=1.0039 SG_cosine=-0.362 mean_log_Pi_g=0.324 | PC_activity_obj=72.2969 (per_unit 7.0602e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.39e-04 tol=2.00e-04 r=1.000 slope=-5.922e-05) | TrainAcc=0.836 TrainLoss=0.7439 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.867 TestLoss=0.7188
[Step    20] CE_loss=0.7745 | VFE_final=-67.9770 (IL_path=0.2517) | VFE_per_dof=-0.0332 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2260 VFE_hidden_term=99.4678 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.07 | lambda_gate=0.319 | SG_objective=0.0226 | SG_relMSE=1.0039 SG_cosine=-0.362 mean_log_Pi_g=0.324 | PC_activity_obj=72.2969 (per_unit 7.0602e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.7188 test_acc=0.8668
[Step    40] CE_loss=0.4355 | VFE_final=-107.8812 (IL_path=0.2150) | VFE_per_dof=-0.0527 Delta_VFE_per_dof=-0.0056 | VFE_pred_term=0.1309 VFE_hidden_term=83.9395 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.09 | lambda_gate=0.237 (raw=0.237) | SG_objective=0.0174 | SG_relMSE=1.0043 SG_cosine=-0.526 mean_log_Pi_g=0.371 | PC_activity_obj=59.4051 (per_unit 5.8013e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.06e-04 tol=2.00e-04 r=1.000 slope=-6.358e-05) | TrainAcc=0.922 TrainLoss=0.4304 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.906 TestLoss=0.4575
[Step    40] CE_loss=0.4355 | VFE_final=-107.8812 (IL_path=0.2150) | VFE_per_dof=-0.0527 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1309 VFE_hidden_term=83.9395 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.09 | lambda_gate=0.237 | SG_objective=0.0174 | SG_relMSE=1.0043 SG_cosine=-0.526 mean_log_Pi_g=0.371 | PC_activity_obj=59.4051 (per_unit 5.8013e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.4575 test_acc=0.9058
[Step    60] CE_loss=0.3623 | VFE_final=-121.9333 (IL_path=0.2451) | VFE_per_dof=-0.0595 Delta_VFE_per_dof=+0.0005 | VFE_pred_term=0.1111 VFE_hidden_term=94.2416 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.23 | lambda_gate=0.371 (raw=0.371) | SG_objective=0.0122 | SG_relMSE=1.0024 SG_cosine=-0.259 mean_log_Pi_g=0.418 | PC_activity_obj=64.6549 (per_unit 6.3140e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.10e-04 tol=2.00e-04 r=1.000 slope=-7.557e-05) | TrainAcc=0.914 TrainLoss=0.3433 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.916 TestLoss=0.3518
[Step    60] CE_loss=0.3623 | VFE_final=-121.9333 (IL_path=0.2451) | VFE_per_dof=-0.0595 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1111 VFE_hidden_term=94.2416 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.23 | lambda_gate=0.371 | SG_objective=0.0122 | SG_relMSE=1.0024 SG_cosine=-0.259 mean_log_Pi_g=0.418 | PC_activity_obj=64.6549 (per_unit 6.3140e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3518 test_acc=0.9161
[Step    80] CE_loss=0.2911 | VFE_final=-154.4706 (IL_path=0.0147) | VFE_per_dof=-0.0754 Delta_VFE_per_dof=-0.0019 | VFE_pred_term=0.0853 VFE_hidden_term=86.0120 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.29 | lambda_gate=0.307 (raw=0.307) | SG_objective=0.0083 | SG_relMSE=1.0036 SG_cosine=-0.386 mean_log_Pi_g=0.465 | PC_activity_obj=56.8169 (per_unit 5.5485e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.92e-04 tol=2.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.938 TrainLoss=0.2690 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.927 TestLoss=0.2913
[Step    80] CE_loss=0.2911 | VFE_final=-154.4706 (IL_path=0.0147) | VFE_per_dof=-0.0754 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0853 VFE_hidden_term=86.0120 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.29 | lambda_gate=0.307 | SG_objective=0.0083 | SG_relMSE=1.0036 SG_cosine=-0.386 mean_log_Pi_g=0.465 | PC_activity_obj=56.8169 (per_unit 5.5485e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2913 test_acc=0.9271
[Step   100] CE_loss=0.3274 | VFE_final=-193.9884 (IL_path=0.1905) | VFE_per_dof=-0.0947 Delta_VFE_per_dof=-0.0048 | VFE_pred_term=0.1158 VFE_hidden_term=70.7831 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.44 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0100 | SG_relMSE=1.0040 SG_cosine=-0.367 mean_log_Pi_g=0.512 | PC_activity_obj=44.7529 (per_unit 4.3704e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.37e-04 tol=2.00e-04 r=1.000 slope=-7.266e-05) | TrainAcc=0.914 TrainLoss=0.3084 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.930 TestLoss=0.2925
[Step   100] CE_loss=0.3274 | VFE_final=-193.9884 (IL_path=0.1905) | VFE_per_dof=-0.0947 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1158 VFE_hidden_term=70.7831 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.44 | lambda_gate=0.316 | SG_objective=0.0100 | SG_relMSE=1.0040 SG_cosine=-0.367 mean_log_Pi_g=0.512 | PC_activity_obj=44.7529 (per_unit 4.3704e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2925 test_acc=0.9302
[Step   120] CE_loss=0.2743 | VFE_final=-207.3309 (IL_path=0.2223) | VFE_per_dof=-0.1012 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0913 VFE_hidden_term=81.2436 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=571.52 | lambda_gate=0.346 (raw=0.346) | SG_objective=0.0089 | SG_relMSE=1.0029 SG_cosine=-0.308 mean_log_Pi_g=0.558 | PC_activity_obj=49.3134 (per_unit 4.8158e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.18e-04 tol=2.00e-04 r=1.000 slope=-7.448e-05) | TrainAcc=0.938 TrainLoss=0.2567 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.938 TestLoss=0.2470
