JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6457 | VFE_final=-86.6523 (IL_path=0.1061) | VFE_per_dof=-0.0423 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.1828 VFE_hidden_term=81.3930 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.18 | lambda_gate=0.277 (raw=0.277) | SG_objective=0.0111 | SG_relMSE=1.0061 SG_cosine=-0.445 mean_log_Pi_g=0.325 | PC_activity_obj=58.9492 (per_unit 5.7568e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.15e-04 tol=1.00e-04 r=1.000 slope=-2.979e-05) | TrainAcc=0.859 TrainLoss=0.6192 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.885 TestLoss=0.6063
[Step    20] CE_loss=0.6457 | VFE_final=-86.6523 (IL_path=0.1061) | VFE_per_dof=-0.0423 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1828 VFE_hidden_term=81.3930 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.18 | lambda_gate=0.277 | SG_objective=0.0111 | SG_relMSE=1.0061 SG_cosine=-0.445 mean_log_Pi_g=0.325 | PC_activity_obj=58.9492 (per_unit 5.7568e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.6063 test_acc=0.8852
[Step    40] CE_loss=0.3851 | VFE_final=-120.4281 (IL_path=0.0990) | VFE_per_dof=-0.0588 Delta_VFE_per_dof=-0.0015 | VFE_pred_term=0.1096 VFE_hidden_term=74.3046 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.86 | lambda_gate=0.199 (raw=0.199) | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.603 mean_log_Pi_g=0.377 | PC_activity_obj=51.3289 (per_unit 5.0126e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-3.488e-05) | TrainAcc=0.922 TrainLoss=0.3641 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.918 TestLoss=0.3979
[Step    40] CE_loss=0.3851 | VFE_final=-120.4281 (IL_path=0.0990) | VFE_per_dof=-0.0588 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1096 VFE_hidden_term=74.3046 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.86 | lambda_gate=0.199 | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.603 mean_log_Pi_g=0.377 | PC_activity_obj=51.3289 (per_unit 5.0126e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.3979 test_acc=0.9176
[Step    60] CE_loss=0.3002 | VFE_final=-128.8279 (IL_path=0.1259) | VFE_per_dof=-0.0629 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.0877 VFE_hidden_term=92.3751 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.23 | lambda_gate=0.384 (raw=0.384) | SG_objective=0.0117 | SG_relMSE=1.0020 SG_cosine=-0.231 mean_log_Pi_g=0.428 | PC_activity_obj=60.6315 (per_unit 5.9210e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-3.778e-05) | TrainAcc=0.930 TrainLoss=0.2773 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.926 TestLoss=0.2900
[Step    60] CE_loss=0.3002 | VFE_final=-128.8279 (IL_path=0.1259) | VFE_per_dof=-0.0629 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0877 VFE_hidden_term=92.3751 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.23 | lambda_gate=0.384 | SG_objective=0.0117 | SG_relMSE=1.0020 SG_cosine=-0.231 mean_log_Pi_g=0.428 | PC_activity_obj=60.6315 (per_unit 5.9210e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.2900 test_acc=0.9261
[Step    80] CE_loss=0.2399 | VFE_final=-165.4678 (IL_path=0.1136) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=-0.0022 | VFE_pred_term=0.0709 VFE_hidden_term=81.6344 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.49 | lambda_gate=0.329 (raw=0.329) | SG_objective=0.0097 | SG_relMSE=1.0028 SG_cosine=-0.342 mean_log_Pi_g=0.478 | PC_activity_obj=50.9336 (per_unit 4.9740e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.00e-04 tol=1.00e-04 r=1.000 slope=-4.142e-05) | TrainAcc=0.945 TrainLoss=0.2194 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.937 TestLoss=0.2445
[Step    80] CE_loss=0.2399 | VFE_final=-165.4678 (IL_path=0.1136) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0709 VFE_hidden_term=81.6344 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.49 | lambda_gate=0.329 | SG_objective=0.0097 | SG_relMSE=1.0028 SG_cosine=-0.342 mean_log_Pi_g=0.478 | PC_activity_obj=50.9336 (per_unit 4.9740e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.2445 test_acc=0.9369
[Step   100] CE_loss=0.2945 | VFE_final=-214.5202 (IL_path=0.0820) | VFE_per_dof=-0.1047 Delta_VFE_per_dof=-0.0029 | VFE_pred_term=0.0892 VFE_hidden_term=57.8149 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.51 | lambda_gate=0.239 (raw=0.239) | SG_objective=0.0062 | SG_relMSE=1.0076 SG_cosine=-0.522 mean_log_Pi_g=0.527 | PC_activity_obj=34.3409 (per_unit 3.3536e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.21e-04 tol=1.00e-04 r=1.000 slope=-3.996e-05) | TrainAcc=0.953 TrainLoss=0.2600 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.945 TestLoss=0.2675
[Step   100] CE_loss=0.2945 | VFE_final=-214.5202 (IL_path=0.0820) | VFE_per_dof=-0.1047 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0892 VFE_hidden_term=57.8149 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.51 | lambda_gate=0.239 | SG_objective=0.0062 | SG_relMSE=1.0076 SG_cosine=-0.522 mean_log_Pi_g=0.527 | PC_activity_obj=34.3409 (per_unit 3.3536e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.2675 test_acc=0.9452
[Step   120] CE_loss=0.2555 | VFE_final=-219.8864 (IL_path=0.1111) | VFE_per_dof=-0.1074 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0807 VFE_hidden_term=76.9437 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.01 | lambda_gate=0.362 (raw=0.362) | SG_objective=0.0088 | SG_relMSE=1.0026 SG_cosine=-0.276 mean_log_Pi_g=0.574 | PC_activity_obj=43.5827 (per_unit 4.2561e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-3.488e-05) | TrainAcc=0.938 TrainLoss=0.2318 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.947 TestLoss=0.2053
