JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6860 | VFE_final=-74.6203 (IL_path=0.0532) | VFE_per_dof=-0.0364 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1996 VFE_hidden_term=93.0668 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.50 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0145 | SG_relMSE=1.0047 SG_cosine=-0.368 mean_log_Pi_g=0.325 | PC_activity_obj=67.5444 (per_unit 6.5961e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.29e-04 tol=1.00e-04 r=1.000 slope=-6.031e-05) | TrainAcc=0.828 TrainLoss=0.6604 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.877 TestLoss=0.6389
[Step    20] CE_loss=0.6860 | VFE_final=-74.6203 (IL_path=0.0532) | VFE_per_dof=-0.0364 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1996 VFE_hidden_term=93.0668 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.50 | lambda_gate=0.316 | SG_objective=0.0145 | SG_relMSE=1.0047 SG_cosine=-0.368 mean_log_Pi_g=0.325 | PC_activity_obj=67.5444 (per_unit 6.5961e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.6389 test_acc=0.8771
[Step    40] CE_loss=0.3988 | VFE_final=-113.3254 (IL_path=0.0465) | VFE_per_dof=-0.0553 Delta_VFE_per_dof=-0.0034 | VFE_pred_term=0.1191 VFE_hidden_term=79.8826 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.83 | lambda_gate=0.218 (raw=0.218) | SG_objective=0.0108 | SG_relMSE=1.0055 SG_cosine=-0.564 mean_log_Pi_g=0.374 | PC_activity_obj=55.8423 (per_unit 5.4534e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=1.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.914 TrainLoss=0.3886 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.911 TestLoss=0.4249
[Step    40] CE_loss=0.3988 | VFE_final=-113.3254 (IL_path=0.0465) | VFE_per_dof=-0.0553 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1191 VFE_hidden_term=79.8826 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.83 | lambda_gate=0.218 | SG_objective=0.0108 | SG_relMSE=1.0055 SG_cosine=-0.564 mean_log_Pi_g=0.374 | PC_activity_obj=55.8423 (per_unit 5.4534e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.4249 test_acc=0.9115
[Step    60] CE_loss=0.3229 | VFE_final=-123.2610 (IL_path=0.0568) | VFE_per_dof=-0.0602 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0962 VFE_hidden_term=95.6062 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.58 | lambda_gate=0.392 (raw=0.392) | SG_objective=0.0113 | SG_relMSE=1.0020 SG_cosine=-0.216 mean_log_Pi_g=0.423 | PC_activity_obj=63.9023 (per_unit 6.2405e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.05e-04 tol=1.00e-04 r=1.000 slope=-6.576e-05) | TrainAcc=0.922 TrainLoss=0.3014 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.922 TestLoss=0.3114
[Step    60] CE_loss=0.3229 | VFE_final=-123.2610 (IL_path=0.0568) | VFE_per_dof=-0.0602 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0962 VFE_hidden_term=95.6062 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.58 | lambda_gate=0.392 | SG_objective=0.0113 | SG_relMSE=1.0020 SG_cosine=-0.216 mean_log_Pi_g=0.423 | PC_activity_obj=63.9023 (per_unit 6.2405e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3114 test_acc=0.9216
[Step    80] CE_loss=0.2593 | VFE_final=-157.5065 (IL_path=0.0526) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=-0.0013 | VFE_pred_term=0.0778 VFE_hidden_term=86.7831 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.88 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0103 | SG_relMSE=1.0030 SG_cosine=-0.362 mean_log_Pi_g=0.473 | PC_activity_obj=55.2354 (per_unit 5.3941e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.94e-04 tol=1.00e-04 r=1.000 slope=-6.067e-05) | TrainAcc=0.938 TrainLoss=0.2375 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.933 TestLoss=0.2625
[Step    80] CE_loss=0.2593 | VFE_final=-157.5065 (IL_path=0.0526) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0778 VFE_hidden_term=86.7831 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.88 | lambda_gate=0.319 | SG_objective=0.0103 | SG_relMSE=1.0030 SG_cosine=-0.362 mean_log_Pi_g=0.473 | PC_activity_obj=55.2354 (per_unit 5.3941e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2625 test_acc=0.9327
[Step   100] CE_loss=0.3044 | VFE_final=-204.2220 (IL_path=0.0402) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=-0.0042 | VFE_pred_term=0.1004 VFE_hidden_term=65.0165 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.33 | lambda_gate=0.310 (raw=0.310) | SG_objective=0.0081 | SG_relMSE=1.0047 SG_cosine=-0.380 mean_log_Pi_g=0.521 | PC_activity_obj=39.4483 (per_unit 3.8524e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.34e-04 tol=1.00e-04 r=1.000 slope=-7.012e-05) | TrainAcc=0.953 TrainLoss=0.2795 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.939 TestLoss=0.2711
[Step   100] CE_loss=0.3044 | VFE_final=-204.2220 (IL_path=0.0402) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1004 VFE_hidden_term=65.0165 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.33 | lambda_gate=0.310 | SG_objective=0.0081 | SG_relMSE=1.0047 SG_cosine=-0.380 mean_log_Pi_g=0.521 | PC_activity_obj=39.4483 (per_unit 3.8524e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2711 test_acc=0.9388
[Step   120] CE_loss=0.2688 | VFE_final=-215.2390 (IL_path=0.0492) | VFE_per_dof=-0.1051 Delta_VFE_per_dof=+0.0001 | VFE_pred_term=0.0865 VFE_hidden_term=78.3151 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.46 | lambda_gate=0.348 (raw=0.348) | SG_objective=0.0099 | SG_relMSE=1.0027 SG_cosine=-0.303 mean_log_Pi_g=0.568 | PC_activity_obj=45.4413 (per_unit 4.4376e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.28e-04 tol=1.00e-04 r=1.000 slope=-7.484e-05) | TrainAcc=0.945 TrainLoss=0.2493 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.942 TestLoss=0.2274
