JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6653 | VFE_final=-53.8203 (IL_path=0.0133) | VFE_per_dof=-0.0263 Delta_VFE_per_dof=-0.0024 | VFE_pred_term=0.1918 VFE_hidden_term=113.7827 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.32 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0184 | SG_relMSE=1.0042 SG_cosine=-0.375 mean_log_Pi_g=0.325 | PC_activity_obj=82.6376 (per_unit 8.0701e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.59e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.883 TrainLoss=0.6247 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.837 TestLoss=0.6740
[Step    20] CE_loss=0.6653 | VFE_final=-53.8203 (IL_path=0.0133) | VFE_per_dof=-0.0263 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1918 VFE_hidden_term=113.7827 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.32 | lambda_gate=0.313 | SG_objective=0.0184 | SG_relMSE=1.0042 SG_cosine=-0.375 mean_log_Pi_g=0.325 | PC_activity_obj=82.6376 (per_unit 8.0701e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.6740 test_acc=0.8368
[Step    40] CE_loss=0.4599 | VFE_final=-103.0132 (IL_path=0.0105) | VFE_per_dof=-0.0503 Delta_VFE_per_dof=-0.0095 | VFE_pred_term=0.1394 VFE_hidden_term=88.8396 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.17 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0186 | SG_relMSE=1.0034 SG_cosine=-0.356 mean_log_Pi_g=0.371 | PC_activity_obj=62.9011 (per_unit 6.1427e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.54e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.906 TrainLoss=0.4393 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.903 TestLoss=0.4169
[Step    40] CE_loss=0.4599 | VFE_final=-103.0132 (IL_path=0.0105) | VFE_per_dof=-0.0503 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1394 VFE_hidden_term=88.8396 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.17 | lambda_gate=0.322 | SG_objective=0.0186 | SG_relMSE=1.0034 SG_cosine=-0.356 mean_log_Pi_g=0.371 | PC_activity_obj=62.9011 (per_unit 6.1427e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4169 test_acc=0.9031
[Step    60] CE_loss=0.4188 | VFE_final=-131.0188 (IL_path=0.0102) | VFE_per_dof=-0.0640 Delta_VFE_per_dof=-0.0056 | VFE_pred_term=0.1311 VFE_hidden_term=84.8504 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.66 | lambda_gate=0.385 (raw=0.385) | SG_objective=0.0163 | SG_relMSE=1.0020 SG_cosine=-0.231 mean_log_Pi_g=0.418 | PC_activity_obj=58.0110 (per_unit 5.6651e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=2.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.906 TrainLoss=0.4130 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.923 TestLoss=0.3404
[Step    60] CE_loss=0.4188 | VFE_final=-131.0188 (IL_path=0.0102) | VFE_per_dof=-0.0640 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1311 VFE_hidden_term=84.8504 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.66 | lambda_gate=0.385 | SG_objective=0.0163 | SG_relMSE=1.0020 SG_cosine=-0.231 mean_log_Pi_g=0.418 | PC_activity_obj=58.0110 (per_unit 5.6651e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3404 test_acc=0.9232
[Step    80] CE_loss=0.2771 | VFE_final=-160.4500 (IL_path=0.0097) | VFE_per_dof=-0.0783 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0825 VFE_hidden_term=79.7945 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.80 | lambda_gate=0.264 (raw=0.264) | SG_objective=0.0099 | SG_relMSE=1.0046 SG_cosine=-0.471 mean_log_Pi_g=0.465 | PC_activity_obj=52.8335 (per_unit 5.1595e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.36e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.953 TrainLoss=0.2588 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2976
[Step    80] CE_loss=0.2771 | VFE_final=-160.4500 (IL_path=0.0097) | VFE_per_dof=-0.0783 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0825 VFE_hidden_term=79.7945 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.80 | lambda_gate=0.264 | SG_objective=0.0099 | SG_relMSE=1.0046 SG_cosine=-0.471 mean_log_Pi_g=0.465 | PC_activity_obj=52.8335 (per_unit 5.1595e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2976 test_acc=0.9317
[Step   100] CE_loss=0.2827 | VFE_final=-174.6306 (IL_path=0.0111) | VFE_per_dof=-0.0853 Delta_VFE_per_dof=+0.0022 | VFE_pred_term=0.0960 VFE_hidden_term=89.8596 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.83 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0094 | SG_relMSE=1.0035 SG_cosine=-0.347 mean_log_Pi_g=0.512 | PC_activity_obj=56.8789 (per_unit 5.5546e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.53e-04 tol=2.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.938 TrainLoss=0.2610 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.934 TestLoss=0.2563
[Step   100] CE_loss=0.2827 | VFE_final=-174.6306 (IL_path=0.0111) | VFE_per_dof=-0.0853 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0960 VFE_hidden_term=89.8596 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.83 | lambda_gate=0.326 | SG_objective=0.0094 | SG_relMSE=1.0035 SG_cosine=-0.347 mean_log_Pi_g=0.512 | PC_activity_obj=56.8789 (per_unit 5.5546e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2563 test_acc=0.9344
[Step   120] CE_loss=0.2282 | VFE_final=-211.8579 (IL_path=0.0097) | VFE_per_dof=-0.1034 Delta_VFE_per_dof=+0.0008 | VFE_pred_term=0.0705 VFE_hidden_term=76.3170 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.67 | lambda_gate=0.372 (raw=0.372) | SG_objective=0.0096 | SG_relMSE=1.0028 SG_cosine=-0.257 mean_log_Pi_g=0.557 | PC_activity_obj=45.9247 (per_unit 4.4848e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.40e-04 tol=2.00e-04 r=1.000 slope=-6.358e-05) | TrainAcc=0.961 TrainLoss=0.1990 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2587
[Step   120] CE_loss=0.2282 | VFE_final=-211.8579 (IL_path=0.0097) | VFE_per_dof=-0.1034 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0705 VFE_hidden_term=76.3170 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.67 | lambda_gate=0.372 | SG_objective=0.0096 | SG_relMSE=1.0028 SG_cosine=-0.257 mean_log_Pi_g=0.557 | PC_activity_obj=45.9247 (per_unit 4.4848e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2587 test_acc=0.9404
[Step   140] CE_loss=0.2297 | VFE_final=-236.2353 (IL_path=0.0096) | VFE_per_dof=-0.1153 Delta_VFE_per_dof=+0.0015 | VFE_pred_term=0.0821 VFE_hidden_term=75.0975 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.55 | lambda_gate=0.331 (raw=0.331) | SG_objective=0.0084 | SG_relMSE=1.0031 SG_cosine=-0.338 mean_log_Pi_g=0.602 | PC_activity_obj=43.9757 (per_unit 4.2945e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.55e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.961 TrainLoss=0.2162 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.942 TestLoss=0.2465
[Step   140] CE_loss=0.2297 | VFE_final=-236.2353 (IL_path=0.0096) | VFE_per_dof=-0.1153 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0821 VFE_hidden_term=75.0975 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.55 | lambda_gate=0.331 | SG_objective=0.0084 | SG_relMSE=1.0031 SG_cosine=-0.338 mean_log_Pi_g=0.602 | PC_activity_obj=43.9757 (per_unit 4.2945e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2465 test_acc=0.9424
[Step   160] CE_loss=0.3005 | VFE_final=-266.2266 (IL_path=0.0088) | VFE_per_dof=-0.1300 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1180 VFE_hidden_term=67.9177 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.81 | lambda_gate=0.346 (raw=0.346) | SG_objective=0.0074 | SG_relMSE=1.0037 SG_cosine=-0.309 mean_log_Pi_g=0.646 | PC_activity_obj=38.2133 (per_unit 3.7318e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.95e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.930 TrainLoss=0.2894 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2775
[Step   160] CE_loss=0.3005 | VFE_final=-266.2266 (IL_path=0.0088) | VFE_per_dof=-0.1300 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1180 VFE_hidden_term=67.9177 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.81 | lambda_gate=0.346 | SG_objective=0.0074 | SG_relMSE=1.0037 SG_cosine=-0.309 mean_log_Pi_g=0.646 | PC_activity_obj=38.2133 (per_unit 3.7318e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2775 test_acc=0.9295
[Step   180] CE_loss=0.2970 | VFE_final=-295.1989 (IL_path=0.0080) | VFE_per_dof=-0.1441 Delta_VFE_per_dof=-0.0046 | VFE_pred_term=0.1244 VFE_hidden_term=60.9404 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=705.38 | lambda_gate=0.359 (raw=0.359) | SG_objective=0.0133 | SG_relMSE=1.0029 SG_cosine=-0.282 mean_log_Pi_g=0.689 | PC_activity_obj=32.6812 (per_unit 3.1915e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.96e-04 tol=2.00e-04 r=1.000 slope=-6.231e-05) | TrainAcc=0.914 TrainLoss=0.2809 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.950 TestLoss=0.2410
[Step   180] CE_loss=0.2970 | VFE_final=-295.1989 (IL_path=0.0080) | VFE_per_dof=-0.1441 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1244 VFE_hidden_term=60.9404 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=705.38 | lambda_gate=0.359 | SG_objective=0.0133 | SG_relMSE=1.0029 SG_cosine=-0.282 mean_log_Pi_g=0.689 | PC_activity_obj=32.6812 (per_unit 3.1915e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2410 test_acc=0.9501
[Step   200] CE_loss=0.2696 | VFE_final=-310.9143 (IL_path=0.0088) | VFE_per_dof=-0.1518 Delta_VFE_per_dof=-0.0022 | VFE_pred_term=0.1083 VFE_hidden_term=66.3332 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=747.16 | lambda_gate=0.339 (raw=0.339) | SG_objective=0.0115 | SG_relMSE=1.0032 SG_cosine=-0.322 mean_log_Pi_g=0.730 | PC_activity_obj=34.5328 (per_unit 3.3723e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.88e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.938 TrainLoss=0.2624 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.948 TestLoss=0.2363
[Step   200] CE_loss=0.2696 | VFE_final=-310.9143 (IL_path=0.0088) | VFE_per_dof=-0.1518 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1083 VFE_hidden_term=66.3332 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=747.16 | lambda_gate=0.339 | SG_objective=0.0115 | SG_relMSE=1.0032 SG_cosine=-0.322 mean_log_Pi_g=0.730 | PC_activity_obj=34.5328 (per_unit 3.3723e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2363 test_acc=0.9475
[Step   220] CE_loss=0.2758 | VFE_final=-337.1447 (IL_path=0.0284) | VFE_per_dof=-0.1646 Delta_VFE_per_dof=-0.0015 | VFE_pred_term=0.1225 VFE_hidden_term=60.3744 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=787.33 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0102 | SG_relMSE=1.0037 SG_cosine=-0.367 mean_log_Pi_g=0.769 | PC_activity_obj=30.7357 (per_unit 3.0015e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.10e-04 tol=2.00e-04 r=1.000 slope=-5.522e-05) | TrainAcc=0.914 TrainLoss=0.2642 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.949 TestLoss=0.2511
[Step   220] CE_loss=0.2758 | VFE_final=-337.1447 (IL_path=0.0284) | VFE_per_dof=-0.1646 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1225 VFE_hidden_term=60.3744 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=787.33 | lambda_gate=0.317 | SG_objective=0.0102 | SG_relMSE=1.0037 SG_cosine=-0.367 mean_log_Pi_g=0.769 | PC_activity_obj=30.7357 (per_unit 3.0015e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2511 test_acc=0.9485
[Step   240] CE_loss=0.1836 | VFE_final=-346.2857 (IL_path=0.0097) | VFE_per_dof=-0.1691 Delta_VFE_per_dof=+0.0037 | VFE_pred_term=0.0639 VFE_hidden_term=71.2382 logdet_Pi_y_sum=8.34 logdet_Pi_x_sum=826.83 | lambda_gate=0.283 (raw=0.283) | SG_objective=0.0061 | SG_relMSE=1.0046 SG_cosine=-0.434 mean_log_Pi_g=0.807 | PC_activity_obj=35.0387 (per_unit 3.4218e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.53e-04 tol=2.00e-04 r=1.000 slope=-6.739e-05) | TrainAcc=0.977 TrainLoss=0.1554 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.955 TestLoss=0.2041
[Step   240] CE_loss=0.1836 | VFE_final=-346.2857 (IL_path=0.0097) | VFE_per_dof=-0.1691 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0639 VFE_hidden_term=71.2382 logdet_Pi_y_sum=8.34 logdet_Pi_x_sum=826.83 | lambda_gate=0.283 | SG_objective=0.0061 | SG_relMSE=1.0046 SG_cosine=-0.434 mean_log_Pi_g=0.807 | PC_activity_obj=35.0387 (per_unit 3.4218e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2041 test_acc=0.9548
[Step   260] CE_loss=0.2362 | VFE_final=-368.5251 (IL_path=0.0094) | VFE_per_dof=-0.1799 Delta_VFE_per_dof=-0.0015 | VFE_pred_term=0.1067 VFE_hidden_term=68.1980 logdet_Pi_y_sum=8.72 logdet_Pi_x_sum=864.94 | lambda_gate=0.324 (raw=0.324) | SG_objective=0.0082 | SG_relMSE=1.0042 SG_cosine=-0.352 mean_log_Pi_g=0.845 | PC_activity_obj=32.1315 (per_unit 3.1378e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.00e-04 tol=2.00e-04 r=1.000 slope=-6.612e-05) | TrainAcc=0.930 TrainLoss=0.2136 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.954 TestLoss=0.2074
[Step   260] CE_loss=0.2362 | VFE_final=-368.5251 (IL_path=0.0094) | VFE_per_dof=-0.1799 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1067 VFE_hidden_term=68.1980 logdet_Pi_y_sum=8.72 logdet_Pi_x_sum=864.94 | lambda_gate=0.324 | SG_objective=0.0082 | SG_relMSE=1.0042 SG_cosine=-0.352 mean_log_Pi_g=0.845 | PC_activity_obj=32.1315 (per_unit 3.1378e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2074 test_acc=0.9535
