JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5009 | VFE_final=769.3423 (IL_path=0.0769) | VFE_per_dof=0.3757 Delta_VFE_per_dof=+0.0300 | VFE_pred_term=0.1443 VFE_hidden_term=927.3254 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.00 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2413 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.306 | PC_activity_obj=693.4691 (per_unit 6.7722e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.38e-05 tol=1.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.836 TrainLoss=0.4532 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4212
[Step    20] CE_loss=0.5009 | VFE_final=769.3423 (IL_path=0.0769) | VFE_per_dof=0.3757 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1443 VFE_hidden_term=927.3254 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.00 | lambda_gate=0.000 | SG_objective=0.2413 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.306 | PC_activity_obj=693.4691 (per_unit 6.7722e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4212 test_acc=0.8714
[Step    40] CE_loss=0.2713 | VFE_final=724.9952 (IL_path=0.0714) | VFE_per_dof=0.3540 Delta_VFE_per_dof=-0.0009 | VFE_pred_term=0.0834 VFE_hidden_term=877.4456 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.41 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2408 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=683.2384 (per_unit 6.6723e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.30e-05 tol=1.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.922 TrainLoss=0.2382 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3203
[Step    40] CE_loss=0.2713 | VFE_final=724.9952 (IL_path=0.0714) | VFE_per_dof=0.3540 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0834 VFE_hidden_term=877.4456 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.41 | lambda_gate=0.000 | SG_objective=0.2408 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=683.2384 (per_unit 6.6723e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3203 test_acc=0.9080
[Step    60] CE_loss=0.3268 | VFE_final=569.3492 (IL_path=0.0570) | VFE_per_dof=0.2780 Delta_VFE_per_dof=-0.0022 | VFE_pred_term=0.0919 VFE_hidden_term=714.8735 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.18 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1678 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.280 | PC_activity_obj=580.3326 (per_unit 5.6673e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.79e-05 tol=1.00e-04 r=1.000 slope=-1.907e-05) | TrainAcc=0.922 TrainLoss=0.2789 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3010
[Step    60] CE_loss=0.3268 | VFE_final=569.3492 (IL_path=0.0570) | VFE_per_dof=0.2780 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0919 VFE_hidden_term=714.8735 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.18 | lambda_gate=0.000 | SG_objective=0.1678 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.280 | PC_activity_obj=580.3326 (per_unit 5.6673e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3010 test_acc=0.9093
[Step    80] CE_loss=0.2232 | VFE_final=501.3442 (IL_path=0.0507) | VFE_per_dof=0.2448 Delta_VFE_per_dof=-0.0085 | VFE_pred_term=0.0650 VFE_hidden_term=643.1080 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.14 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1352 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.273 | PC_activity_obj=536.1511 (per_unit 5.2359e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.51e-05 tol=1.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.938 TrainLoss=0.1958 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2409
[Step    80] CE_loss=0.2232 | VFE_final=501.3442 (IL_path=0.0507) | VFE_per_dof=0.2448 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0650 VFE_hidden_term=643.1080 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.14 | lambda_gate=0.000 | SG_objective=0.1352 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.273 | PC_activity_obj=536.1511 (per_unit 5.2359e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2409 test_acc=0.9307
[Step   100] CE_loss=0.2501 | VFE_final=380.4169 (IL_path=0.0408) | VFE_per_dof=0.1858 Delta_VFE_per_dof=-0.0310 | VFE_pred_term=0.0852 VFE_hidden_term=520.4180 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.14 | lambda_gate=0.000 (raw=0.482) | SG_objective=0.0898 | SG_relMSE=1.0002 SG_cosine=-0.036 mean_log_Pi_g=0.269 | PC_activity_obj=440.6686 (per_unit 4.3034e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.45e-05 tol=1.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.938 TrainLoss=0.2073 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2400
[Step   100] CE_loss=0.2501 | VFE_final=380.4169 (IL_path=0.0408) | VFE_per_dof=0.1858 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0852 VFE_hidden_term=520.4180 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.14 | lambda_gate=0.000 | SG_objective=0.0898 | SG_relMSE=1.0002 SG_cosine=-0.036 mean_log_Pi_g=0.269 | PC_activity_obj=440.6686 (per_unit 4.3034e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2400 test_acc=0.9301
[Step   120] CE_loss=0.2648 | VFE_final=429.9742 (IL_path=0.0444) | VFE_per_dof=0.2099 Delta_VFE_per_dof=+0.0082 | VFE_pred_term=0.0830 VFE_hidden_term=570.5775 logdet_Pi_y_sum=5.59 logdet_Pi_x_sum=275.78 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.0835 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.269 | PC_activity_obj=490.9677 (per_unit 4.7946e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.55e-05 tol=1.00e-04 r=1.000 slope=-4.705e-05) | TrainAcc=0.945 TrainLoss=0.2274 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2080
[Step   120] CE_loss=0.2648 | VFE_final=429.9742 (IL_path=0.0444) | VFE_per_dof=0.2099 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0830 VFE_hidden_term=570.5775 logdet_Pi_y_sum=5.59 logdet_Pi_x_sum=275.78 | lambda_gate=0.000 | SG_objective=0.0835 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.269 | PC_activity_obj=490.9677 (per_unit 4.7946e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2080 test_acc=0.9397
[Step   140] CE_loss=0.1222 | VFE_final=454.1676 (IL_path=0.0462) | VFE_per_dof=0.2218 Delta_VFE_per_dof=+0.0020 | VFE_pred_term=0.0409 VFE_hidden_term=593.9600 logdet_Pi_y_sum=6.11 logdet_Pi_x_sum=273.56 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.1163 | SG_relMSE=0.9999 SG_cosine=0.023 mean_log_Pi_g=0.267 | PC_activity_obj=514.4351 (per_unit 5.0238e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=5.39e-05 tol=1.00e-04 r=1.000 slope=-1.907e-05) | TrainAcc=0.969 TrainLoss=0.1013 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.946 TestLoss=0.1915
[Step   140] CE_loss=0.1222 | VFE_final=454.1676 (IL_path=0.0462) | VFE_per_dof=0.2218 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0409 VFE_hidden_term=593.9600 logdet_Pi_y_sum=6.11 logdet_Pi_x_sum=273.56 | lambda_gate=0.000 | SG_objective=0.1163 | SG_relMSE=0.9999 SG_cosine=0.023 mean_log_Pi_g=0.267 | PC_activity_obj=514.4351 (per_unit 5.0238e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1915 test_acc=0.9464
[Step   160] CE_loss=0.2338 | VFE_final=405.3217 (IL_path=0.0417) | VFE_per_dof=0.1979 Delta_VFE_per_dof=-0.0079 | VFE_pred_term=0.0922 VFE_hidden_term=541.6233 logdet_Pi_y_sum=6.56 logdet_Pi_x_sum=266.22 | lambda_gate=0.000 (raw=0.490) | SG_objective=0.0867 | SG_relMSE=1.0001 SG_cosine=-0.020 mean_log_Pi_g=0.260 | PC_activity_obj=480.2927 (per_unit 4.6904e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.04e-05 tol=1.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.930 TrainLoss=0.2106 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.946 TestLoss=0.1769
