JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5019 | VFE_final=771.5787 (IL_path=0.0771) | VFE_per_dof=0.3767 Delta_VFE_per_dof=+0.0302 | VFE_pred_term=0.1442 VFE_hidden_term=929.5317 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.94 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.2413 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.0332 (per_unit 6.7874e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.38e-05 tol=5.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.844 TrainLoss=0.4528 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4213
[Step    20] CE_loss=0.5019 | VFE_final=771.5787 (IL_path=0.0771) | VFE_per_dof=0.3767 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1442 VFE_hidden_term=929.5317 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.94 | lambda_gate=0.000 | SG_objective=0.2413 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.0332 (per_unit 6.7874e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4213 test_acc=0.8710
[Step    40] CE_loss=0.2729 | VFE_final=726.9596 (IL_path=0.0716) | VFE_per_dof=0.3550 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0842 VFE_hidden_term=879.2610 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.12 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2418 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.294 | PC_activity_obj=684.4084 (per_unit 6.6837e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.32e-05 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.914 TrainLoss=0.2400 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3214
[Step    40] CE_loss=0.2729 | VFE_final=726.9596 (IL_path=0.0716) | VFE_per_dof=0.3550 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0842 VFE_hidden_term=879.2610 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.12 | lambda_gate=0.000 | SG_objective=0.2418 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.294 | PC_activity_obj=684.4084 (per_unit 6.6837e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3214 test_acc=0.9080
[Step    60] CE_loss=0.3303 | VFE_final=565.9644 (IL_path=0.0567) | VFE_per_dof=0.2763 Delta_VFE_per_dof=-0.0026 | VFE_pred_term=0.0940 VFE_hidden_term=711.1256 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=286.45 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.1673 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.280 | PC_activity_obj=577.6526 (per_unit 5.6411e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.84e-05 tol=5.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.922 TrainLoss=0.2836 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3037
[Step    60] CE_loss=0.3303 | VFE_final=565.9644 (IL_path=0.0567) | VFE_per_dof=0.2763 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0940 VFE_hidden_term=711.1256 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=286.45 | lambda_gate=0.000 | SG_objective=0.1673 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.280 | PC_activity_obj=577.6526 (per_unit 5.6411e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3037 test_acc=0.9085
[Step    80] CE_loss=0.2264 | VFE_final=503.6754 (IL_path=0.0508) | VFE_per_dof=0.2459 Delta_VFE_per_dof=-0.0079 | VFE_pred_term=0.0662 VFE_hidden_term=645.0684 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=278.40 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1351 | SG_relMSE=1.0000 SG_cosine=0.007 mean_log_Pi_g=0.272 | PC_activity_obj=538.0148 (per_unit 5.2541e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.55e-05 tol=5.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.938 TrainLoss=0.1983 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2421
[Step    80] CE_loss=0.2264 | VFE_final=503.6754 (IL_path=0.0508) | VFE_per_dof=0.2459 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0662 VFE_hidden_term=645.0684 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=278.40 | lambda_gate=0.000 | SG_objective=0.1351 | SG_relMSE=1.0000 SG_cosine=0.007 mean_log_Pi_g=0.272 | PC_activity_obj=538.0148 (per_unit 5.2541e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2421 test_acc=0.9296
[Step   100] CE_loss=0.2499 | VFE_final=379.7463 (IL_path=0.0406) | VFE_per_dof=0.1854 Delta_VFE_per_dof=-0.0309 | VFE_pred_term=0.0849 VFE_hidden_term=519.3635 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=274.37 | lambda_gate=0.000 (raw=0.483) | SG_objective=0.0899 | SG_relMSE=1.0002 SG_cosine=-0.033 mean_log_Pi_g=0.268 | PC_activity_obj=440.8925 (per_unit 4.3056e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.42e-05 tol=5.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.938 TrainLoss=0.2061 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2376
[Step   100] CE_loss=0.2499 | VFE_final=379.7463 (IL_path=0.0406) | VFE_per_dof=0.1854 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0849 VFE_hidden_term=519.3635 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=274.37 | lambda_gate=0.000 | SG_objective=0.0899 | SG_relMSE=1.0002 SG_cosine=-0.033 mean_log_Pi_g=0.268 | PC_activity_obj=440.8925 (per_unit 4.3056e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2376 test_acc=0.9312
[Step   120] CE_loss=0.2628 | VFE_final=427.1933 (IL_path=0.0442) | VFE_per_dof=0.2086 Delta_VFE_per_dof=+0.0084 | VFE_pred_term=0.0819 VFE_hidden_term=567.4719 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=275.12 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.0834 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.269 | PC_activity_obj=488.4456 (per_unit 4.7700e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.46e-05 tol=5.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.945 TrainLoss=0.2280 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2075
[Step   120] CE_loss=0.2628 | VFE_final=427.1933 (IL_path=0.0442) | VFE_per_dof=0.2086 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0819 VFE_hidden_term=567.4719 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=275.12 | lambda_gate=0.000 | SG_objective=0.0834 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.269 | PC_activity_obj=488.4456 (per_unit 4.7700e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2075 test_acc=0.9395
[Step   140] CE_loss=0.1295 | VFE_final=457.7032 (IL_path=0.0464) | VFE_per_dof=0.2235 Delta_VFE_per_dof=+0.0013 | VFE_pred_term=0.0450 VFE_hidden_term=597.0610 logdet_Pi_y_sum=6.11 logdet_Pi_x_sum=272.70 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.1183 | SG_relMSE=0.9999 SG_cosine=0.022 mean_log_Pi_g=0.266 | PC_activity_obj=517.6356 (per_unit 5.0550e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=5.66e-05 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.969 TrainLoss=0.1076 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.945 TestLoss=0.1924
[Step   140] CE_loss=0.1295 | VFE_final=457.7032 (IL_path=0.0464) | VFE_per_dof=0.2235 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0450 VFE_hidden_term=597.0610 logdet_Pi_y_sum=6.11 logdet_Pi_x_sum=272.70 | lambda_gate=0.000 | SG_objective=0.1183 | SG_relMSE=0.9999 SG_cosine=0.022 mean_log_Pi_g=0.266 | PC_activity_obj=517.6356 (per_unit 5.0550e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1924 test_acc=0.9453
[Step   160] CE_loss=0.2410 | VFE_final=409.4913 (IL_path=0.0421) | VFE_per_dof=0.1999 Delta_VFE_per_dof=-0.0070 | VFE_pred_term=0.0950 VFE_hidden_term=544.9755 logdet_Pi_y_sum=6.56 logdet_Pi_x_sum=264.60 | lambda_gate=0.000 (raw=0.487) | SG_objective=0.0871 | SG_relMSE=1.0002 SG_cosine=-0.026 mean_log_Pi_g=0.258 | PC_activity_obj=481.5547 (per_unit 4.7027e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.15e-05 tol=5.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.930 TrainLoss=0.2179 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.946 TestLoss=0.1808
[Step   160] CE_loss=0.2410 | VFE_final=409.4913 (IL_path=0.0421) | VFE_per_dof=0.1999 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0950 VFE_hidden_term=544.9755 logdet_Pi_y_sum=6.56 logdet_Pi_x_sum=264.60 | lambda_gate=0.000 | SG_objective=0.0871 | SG_relMSE=1.0002 SG_cosine=-0.026 mean_log_Pi_g=0.258 | PC_activity_obj=481.5547 (per_unit 4.7027e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1808 test_acc=0.9456
[Step   180] CE_loss=0.1783 | VFE_final=402.8561 (IL_path=0.0411) | VFE_per_dof=0.1967 Delta_VFE_per_dof=-0.0045 | VFE_pred_term=0.0620 VFE_hidden_term=535.4617 logdet_Pi_y_sum=7.02 logdet_Pi_x_sum=258.31 | lambda_gate=0.000 (raw=0.495) | SG_objective=0.0729 | SG_relMSE=1.0000 SG_cosine=-0.011 mean_log_Pi_g=0.252 | PC_activity_obj=482.4263 (per_unit 4.7112e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.62e-05 tol=5.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.961 TrainLoss=0.1518 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.954 TestLoss=0.1574
[Step   180] CE_loss=0.1783 | VFE_final=402.8561 (IL_path=0.0411) | VFE_per_dof=0.1967 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0620 VFE_hidden_term=535.4617 logdet_Pi_y_sum=7.02 logdet_Pi_x_sum=258.31 | lambda_gate=0.000 | SG_objective=0.0729 | SG_relMSE=1.0000 SG_cosine=-0.011 mean_log_Pi_g=0.252 | PC_activity_obj=482.4263 (per_unit 4.7112e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1574 test_acc=0.9536
[Step   200] CE_loss=0.1607 | VFE_final=427.5925 (IL_path=0.0428) | VFE_per_dof=0.2088 Delta_VFE_per_dof=+0.0099 | VFE_pred_term=0.0697 VFE_hidden_term=558.1505 logdet_Pi_y_sum=7.48 logdet_Pi_x_sum=253.77 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.0743 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.248 | PC_activity_obj=506.4785 (per_unit 4.9461e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.03e-05 tol=5.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.961 TrainLoss=0.1400 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.958 TestLoss=0.1424
[Step   200] CE_loss=0.1607 | VFE_final=427.5925 (IL_path=0.0428) | VFE_per_dof=0.2088 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0697 VFE_hidden_term=558.1505 logdet_Pi_y_sum=7.48 logdet_Pi_x_sum=253.77 | lambda_gate=0.000 | SG_objective=0.0743 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.248 | PC_activity_obj=506.4785 (per_unit 4.9461e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1424 test_acc=0.9582
[Step   220] CE_loss=0.1777 | VFE_final=392.9036 (IL_path=0.0392) | VFE_per_dof=0.1918 Delta_VFE_per_dof=-0.0098 | VFE_pred_term=0.0836 VFE_hidden_term=520.8568 logdet_Pi_y_sum=7.91 logdet_Pi_x_sum=248.17 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.0782 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.242 | PC_activity_obj=491.5046 (per_unit 4.7998e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.94e-05 tol=5.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.945 TrainLoss=0.1457 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.956 TestLoss=0.1388
[Step   220] CE_loss=0.1777 | VFE_final=392.9036 (IL_path=0.0392) | VFE_per_dof=0.1918 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0836 VFE_hidden_term=520.8568 logdet_Pi_y_sum=7.91 logdet_Pi_x_sum=248.17 | lambda_gate=0.000 | SG_objective=0.0782 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.242 | PC_activity_obj=491.5046 (per_unit 4.7998e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1388 test_acc=0.9560
[Step   240] CE_loss=0.1207 | VFE_final=444.4132 (IL_path=0.0427) | VFE_per_dof=0.2170 Delta_VFE_per_dof=-0.0165 | VFE_pred_term=0.0501 VFE_hidden_term=569.3690 logdet_Pi_y_sum=8.28 logdet_Pi_x_sum=241.73 | lambda_gate=0.000 (raw=0.491) | SG_objective=0.0794 | SG_relMSE=1.0001 SG_cosine=-0.019 mean_log_Pi_g=0.236 | PC_activity_obj=545.9662 (per_unit 5.3317e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.01e-05 tol=5.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.969 TrainLoss=0.0916 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.958 TestLoss=0.1333
[Step   240] CE_loss=0.1207 | VFE_final=444.4132 (IL_path=0.0427) | VFE_per_dof=0.2170 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0501 VFE_hidden_term=569.3690 logdet_Pi_y_sum=8.28 logdet_Pi_x_sum=241.73 | lambda_gate=0.000 | SG_objective=0.0794 | SG_relMSE=1.0001 SG_cosine=-0.019 mean_log_Pi_g=0.236 | PC_activity_obj=545.9662 (per_unit 5.3317e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1333 test_acc=0.9581
[Step   260] CE_loss=0.1500 | VFE_final=456.5022 (IL_path=0.0427) | VFE_per_dof=0.2229 Delta_VFE_per_dof=-0.0095 | VFE_pred_term=0.0655 VFE_hidden_term=576.1765 logdet_Pi_y_sum=8.62 logdet_Pi_x_sum=230.86 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.0699 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.225 | PC_activity_obj=567.9257 (per_unit 5.5461e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.69e-05 tol=5.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.969 TrainLoss=0.1183 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.961 TestLoss=0.1236
[Step   260] CE_loss=0.1500 | VFE_final=456.5022 (IL_path=0.0427) | VFE_per_dof=0.2229 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0655 VFE_hidden_term=576.1765 logdet_Pi_y_sum=8.62 logdet_Pi_x_sum=230.86 | lambda_gate=0.000 | SG_objective=0.0699 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.225 | PC_activity_obj=567.9257 (per_unit 5.5461e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1236 test_acc=0.9613
[Step   280] CE_loss=0.2007 | VFE_final=385.3554 (IL_path=0.0370) | VFE_per_dof=0.1882 Delta_VFE_per_dof=+0.0108 | VFE_pred_term=0.0903 VFE_hidden_term=500.1881 logdet_Pi_y_sum=8.96 logdet_Pi_x_sum=220.88 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.0632 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.216 | PC_activity_obj=501.6354 (per_unit 4.8988e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.37e-05 tol=5.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.953 TrainLoss=0.1628 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.955 TestLoss=0.1477
[Step   280] CE_loss=0.2007 | VFE_final=385.3554 (IL_path=0.0370) | VFE_per_dof=0.1882 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0903 VFE_hidden_term=500.1881 logdet_Pi_y_sum=8.96 logdet_Pi_x_sum=220.88 | lambda_gate=0.000 | SG_objective=0.0632 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.216 | PC_activity_obj=501.6354 (per_unit 4.8988e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1477 test_acc=0.9547
[Step   300] CE_loss=0.2010 | VFE_final=454.7272 (IL_path=0.0416) | VFE_per_dof=0.2220 Delta_VFE_per_dof=-0.0094 | VFE_pred_term=0.1079 VFE_hidden_term=567.2493 logdet_Pi_y_sum=9.31 logdet_Pi_x_sum=215.95 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.0667 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.211 | PC_activity_obj=580.3065 (per_unit 5.6671e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.00e-05 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.945 TrainLoss=0.1711 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.959 TestLoss=0.1315
