JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7673 | VFE_final=-66.7188 (IL_path=0.0881) | VFE_per_dof=-0.0326 Delta_VFE_per_dof=+0.0018 | VFE_pred_term=0.2245 VFE_hidden_term=100.7306 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.08 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0228 | SG_relMSE=1.0039 SG_cosine=-0.363 mean_log_Pi_g=0.324 | PC_activity_obj=73.2103 (per_unit 7.1494e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.71e-04 tol=1.00e-04 r=1.000 slope=-4.214e-05) | TrainAcc=0.844 TrainLoss=0.7376 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.867 TestLoss=0.7132
[Step    20] CE_loss=0.7673 | VFE_final=-66.7188 (IL_path=0.0881) | VFE_per_dof=-0.0326 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2245 VFE_hidden_term=100.7306 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.08 | lambda_gate=0.319 | SG_objective=0.0228 | SG_relMSE=1.0039 SG_cosine=-0.363 mean_log_Pi_g=0.324 | PC_activity_obj=73.2103 (per_unit 7.1494e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.7132 test_acc=0.8665
[Step    40] CE_loss=0.4324 | VFE_final=-107.3617 (IL_path=0.0747) | VFE_per_dof=-0.0524 Delta_VFE_per_dof=-0.0059 | VFE_pred_term=0.1305 VFE_hidden_term=84.4124 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.00 | lambda_gate=0.233 (raw=0.233) | SG_objective=0.0175 | SG_relMSE=1.0044 SG_cosine=-0.533 mean_log_Pi_g=0.371 | PC_activity_obj=59.8023 (per_unit 5.8401e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.47e-04 tol=1.00e-04 r=1.000 slope=-4.287e-05) | TrainAcc=0.930 TrainLoss=0.4281 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.904 TestLoss=0.4557
[Step    40] CE_loss=0.4324 | VFE_final=-107.3617 (IL_path=0.0747) | VFE_per_dof=-0.0524 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1305 VFE_hidden_term=84.4124 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.00 | lambda_gate=0.233 | SG_objective=0.0175 | SG_relMSE=1.0044 SG_cosine=-0.533 mean_log_Pi_g=0.371 | PC_activity_obj=59.8023 (per_unit 5.8401e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4557 test_acc=0.9038
[Step    60] CE_loss=0.3562 | VFE_final=-122.2532 (IL_path=0.0843) | VFE_per_dof=-0.0597 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1084 VFE_hidden_term=93.8735 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.13 | lambda_gate=0.368 (raw=0.368) | SG_objective=0.0124 | SG_relMSE=1.0024 SG_cosine=-0.264 mean_log_Pi_g=0.418 | PC_activity_obj=64.4733 (per_unit 6.2962e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.48e-04 tol=1.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.914 TrainLoss=0.3376 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.916 TestLoss=0.3533
[Step    60] CE_loss=0.3562 | VFE_final=-122.2532 (IL_path=0.0843) | VFE_per_dof=-0.0597 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1084 VFE_hidden_term=93.8735 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.13 | lambda_gate=0.368 | SG_objective=0.0124 | SG_relMSE=1.0024 SG_cosine=-0.264 mean_log_Pi_g=0.418 | PC_activity_obj=64.4733 (per_unit 6.2962e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3533 test_acc=0.9160
[Step    80] CE_loss=0.2914 | VFE_final=-153.8043 (IL_path=0.0791) | VFE_per_dof=-0.0751 Delta_VFE_per_dof=-0.0014 | VFE_pred_term=0.0846 VFE_hidden_term=86.6337 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.20 | lambda_gate=0.304 (raw=0.304) | SG_objective=0.0081 | SG_relMSE=1.0037 SG_cosine=-0.392 mean_log_Pi_g=0.465 | PC_activity_obj=57.2305 (per_unit 5.5889e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.37e-04 tol=1.00e-04 r=1.000 slope=-4.396e-05) | TrainAcc=0.938 TrainLoss=0.2683 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.926 TestLoss=0.2941
[Step    80] CE_loss=0.2914 | VFE_final=-153.8043 (IL_path=0.0791) | VFE_per_dof=-0.0751 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0846 VFE_hidden_term=86.6337 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.20 | lambda_gate=0.304 | SG_objective=0.0081 | SG_relMSE=1.0037 SG_cosine=-0.392 mean_log_Pi_g=0.465 | PC_activity_obj=57.2305 (per_unit 5.5889e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2941 test_acc=0.9260
[Step   100] CE_loss=0.3265 | VFE_final=-191.6822 (IL_path=0.0679) | VFE_per_dof=-0.0936 Delta_VFE_per_dof=-0.0052 | VFE_pred_term=0.1151 VFE_hidden_term=73.0222 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.30 | lambda_gate=0.325 (raw=0.325) | SG_objective=0.0104 | SG_relMSE=1.0038 SG_cosine=-0.350 mean_log_Pi_g=0.512 | PC_activity_obj=46.2716 (per_unit 4.5187e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.68e-04 tol=1.00e-04 r=1.000 slope=-4.723e-05) | TrainAcc=0.922 TrainLoss=0.3075 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.929 TestLoss=0.2904
[Step   100] CE_loss=0.3265 | VFE_final=-191.6822 (IL_path=0.0679) | VFE_per_dof=-0.0936 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1151 VFE_hidden_term=73.0222 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.30 | lambda_gate=0.325 | SG_objective=0.0104 | SG_relMSE=1.0038 SG_cosine=-0.350 mean_log_Pi_g=0.512 | PC_activity_obj=46.2716 (per_unit 4.5187e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2904 test_acc=0.9287
[Step   120] CE_loss=0.2846 | VFE_final=-207.7507 (IL_path=0.0762) | VFE_per_dof=-0.1014 Delta_VFE_per_dof=-0.0005 | VFE_pred_term=0.0940 VFE_hidden_term=80.6134 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=571.10 | lambda_gate=0.346 (raw=0.346) | SG_objective=0.0094 | SG_relMSE=1.0029 SG_cosine=-0.307 mean_log_Pi_g=0.558 | PC_activity_obj=49.0401 (per_unit 4.7891e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.58e-04 tol=1.00e-04 r=1.000 slope=-5.195e-05) | TrainAcc=0.938 TrainLoss=0.2664 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.937 TestLoss=0.2515
