JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3937 | VFE_final=802.3057 (IL_path=0.1104) | VFE_per_dof=0.3918 Delta_VFE_per_dof=+0.0147 | VFE_pred_term=0.1162 VFE_hidden_term=959.7264 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.82 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.2084 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=720.1268 (per_unit 7.0325e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-6.485e-05) | TrainAcc=0.875 TrainLoss=0.3467 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.847 TestLoss=0.4622
[Step    20] CE_loss=0.3937 | VFE_final=802.3057 (IL_path=0.1104) | VFE_per_dof=0.3918 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1162 VFE_hidden_term=959.7264 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.82 | lambda_gate=0.000 | SG_objective=0.2084 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=720.1268 (per_unit 7.0325e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4622 test_acc=0.8472
[Step    40] CE_loss=0.3800 | VFE_final=682.1556 (IL_path=0.0941) | VFE_per_dof=0.3331 Delta_VFE_per_dof=-0.0173 | VFE_pred_term=0.1166 VFE_hidden_term=834.3505 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.98 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2546 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.294 | PC_activity_obj=652.7987 (per_unit 6.3750e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=5.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.898 TrainLoss=0.3220 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.894 TestLoss=0.3461
[Step    40] CE_loss=0.3800 | VFE_final=682.1556 (IL_path=0.0941) | VFE_per_dof=0.3331 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1166 VFE_hidden_term=834.3505 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.98 | lambda_gate=0.000 | SG_objective=0.2546 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.294 | PC_activity_obj=652.7987 (per_unit 6.3750e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3461 test_acc=0.8945
[Step    60] CE_loss=0.3914 | VFE_final=565.7858 (IL_path=0.0788) | VFE_per_dof=0.2763 Delta_VFE_per_dof=-0.0139 | VFE_pred_term=0.1139 VFE_hidden_term=711.3428 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.31 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1895 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.281 | PC_activity_obj=578.3258 (per_unit 5.6477e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.898 TrainLoss=0.3531 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3055
[Step    60] CE_loss=0.3914 | VFE_final=565.7858 (IL_path=0.0788) | VFE_per_dof=0.2763 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1139 VFE_hidden_term=711.3428 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.31 | lambda_gate=0.000 | SG_objective=0.1895 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.281 | PC_activity_obj=578.3258 (per_unit 5.6477e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3055 test_acc=0.9094
[Step    80] CE_loss=0.2258 | VFE_final=465.2090 (IL_path=0.0663) | VFE_per_dof=0.2272 Delta_VFE_per_dof=+0.0094 | VFE_pred_term=0.0626 VFE_hidden_term=607.5156 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.24 | lambda_gate=0.000 (raw=0.497) | SG_objective=0.1310 | SG_relMSE=1.0000 SG_cosine=-0.006 mean_log_Pi_g=0.274 | PC_activity_obj=509.6111 (per_unit 4.9767e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.02e-05 tol=5.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.953 TrainLoss=0.1930 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2374
[Step    80] CE_loss=0.2258 | VFE_final=465.2090 (IL_path=0.0663) | VFE_per_dof=0.2272 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0626 VFE_hidden_term=607.5156 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.24 | lambda_gate=0.000 | SG_objective=0.1310 | SG_relMSE=1.0000 SG_cosine=-0.006 mean_log_Pi_g=0.274 | PC_activity_obj=509.6111 (per_unit 4.9767e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2374 test_acc=0.9304
[Step   100] CE_loss=0.2125 | VFE_final=487.0953 (IL_path=0.0683) | VFE_per_dof=0.2378 Delta_VFE_per_dof=+0.0111 | VFE_pred_term=0.0714 VFE_hidden_term=628.3236 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=277.59 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1218 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.271 | PC_activity_obj=533.8194 (per_unit 5.2131e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.71e-05 tol=5.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.953 TrainLoss=0.1790 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2118
[Step   100] CE_loss=0.2125 | VFE_final=487.0953 (IL_path=0.0683) | VFE_per_dof=0.2378 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0714 VFE_hidden_term=628.3236 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=277.59 | lambda_gate=0.000 | SG_objective=0.1218 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.271 | PC_activity_obj=533.8194 (per_unit 5.2131e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2118 test_acc=0.9354
[Step   120] CE_loss=0.1669 | VFE_final=495.2092 (IL_path=0.0685) | VFE_per_dof=0.2418 Delta_VFE_per_dof=+0.0031 | VFE_pred_term=0.0517 VFE_hidden_term=633.0326 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=270.23 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1210 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.264 | PC_activity_obj=543.8757 (per_unit 5.3113e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.65e-05 tol=5.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.969 TrainLoss=0.1325 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2145
