JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3943 | VFE_final=800.1312 (IL_path=0.5398) | VFE_per_dof=0.3907 Delta_VFE_per_dof=+0.0145 | VFE_pred_term=0.1161 VFE_hidden_term=957.5781 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.87 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.2078 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.305 | PC_activity_obj=718.4894 (per_unit 7.0165e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.65e-04 tol=1.00e-04 r=1.000 slope=-7.738e-05) | TrainAcc=0.875 TrainLoss=0.3469 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.848 TestLoss=0.4613
[Step    20] CE_loss=0.3943 | VFE_final=800.1312 (IL_path=0.5398) | VFE_per_dof=0.3907 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1161 VFE_hidden_term=957.5781 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.87 | lambda_gate=0.000 | SG_objective=0.2078 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.305 | PC_activity_obj=718.4894 (per_unit 7.0165e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.4613 test_acc=0.8477
[Step    40] CE_loss=0.3763 | VFE_final=684.6167 (IL_path=0.4624) | VFE_per_dof=0.3343 Delta_VFE_per_dof=-0.0168 | VFE_pred_term=0.1153 VFE_hidden_term=836.8605 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.07 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2558 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=654.7439 (per_unit 6.3940e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.66e-04 tol=1.00e-04 r=1.000 slope=-5.486e-05) | TrainAcc=0.898 TrainLoss=0.3181 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.895 TestLoss=0.3455
[Step    40] CE_loss=0.3763 | VFE_final=684.6167 (IL_path=0.4624) | VFE_per_dof=0.3343 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1153 VFE_hidden_term=836.8605 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.07 | lambda_gate=0.000 | SG_objective=0.2558 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=654.7439 (per_unit 6.3940e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3455 test_acc=0.8951
[Step    60] CE_loss=0.3915 | VFE_final=569.4034 (IL_path=0.3877) | VFE_per_dof=0.2780 Delta_VFE_per_dof=-0.0135 | VFE_pred_term=0.1142 VFE_hidden_term=714.9496 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.29 | lambda_gate=0.000 (raw=0.515) | SG_objective=0.1909 | SG_relMSE=0.9998 SG_cosine=0.030 mean_log_Pi_g=0.281 | PC_activity_obj=581.5343 (per_unit 5.6790e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.69e-04 tol=1.00e-04 r=1.000 slope=-5.886e-05) | TrainAcc=0.898 TrainLoss=0.3530 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.909 TestLoss=0.3032
[Step    60] CE_loss=0.3915 | VFE_final=569.4034 (IL_path=0.3877) | VFE_per_dof=0.2780 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1142 VFE_hidden_term=714.9496 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.29 | lambda_gate=0.000 | SG_objective=0.1909 | SG_relMSE=0.9998 SG_cosine=0.030 mean_log_Pi_g=0.281 | PC_activity_obj=581.5343 (per_unit 5.6790e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3032 test_acc=0.9095
[Step    80] CE_loss=0.2256 | VFE_final=470.6735 (IL_path=0.3274) | VFE_per_dof=0.2298 Delta_VFE_per_dof=+0.0096 | VFE_pred_term=0.0632 VFE_hidden_term=612.8442 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.98 | lambda_gate=0.000 (raw=0.495) | SG_objective=0.1320 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.273 | PC_activity_obj=514.6344 (per_unit 5.0257e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.27e-04 tol=1.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.953 TrainLoss=0.1942 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.929 TestLoss=0.2381
[Step    80] CE_loss=0.2256 | VFE_final=470.6735 (IL_path=0.3274) | VFE_per_dof=0.2298 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0632 VFE_hidden_term=612.8442 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.98 | lambda_gate=0.000 | SG_objective=0.1320 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.273 | PC_activity_obj=514.6344 (per_unit 5.0257e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2381 test_acc=0.9293
[Step   100] CE_loss=0.2110 | VFE_final=495.1348 (IL_path=0.3383) | VFE_per_dof=0.2418 Delta_VFE_per_dof=+0.0111 | VFE_pred_term=0.0702 VFE_hidden_term=635.9731 logdet_Pi_y_sum=5.00 logdet_Pi_x_sum=276.81 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1247 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.270 | PC_activity_obj=541.2101 (per_unit 5.2853e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.35e-04 tol=1.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.961 TrainLoss=0.1791 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.936 TestLoss=0.2107
[Step   100] CE_loss=0.2110 | VFE_final=495.1348 (IL_path=0.3383) | VFE_per_dof=0.2418 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0702 VFE_hidden_term=635.9731 logdet_Pi_y_sum=5.00 logdet_Pi_x_sum=276.81 | lambda_gate=0.000 | SG_objective=0.1247 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.270 | PC_activity_obj=541.2101 (per_unit 5.2853e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2107 test_acc=0.9361
[Step   120] CE_loss=0.1651 | VFE_final=502.9556 (IL_path=0.3397) | VFE_per_dof=0.2456 Delta_VFE_per_dof=+0.0028 | VFE_pred_term=0.0504 VFE_hidden_term=640.2231 logdet_Pi_y_sum=5.51 logdet_Pi_x_sum=269.13 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1220 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.263 | PC_activity_obj=549.8019 (per_unit 5.3692e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-7.993e-05) | TrainAcc=0.969 TrainLoss=0.1300 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.936 TestLoss=0.2151
[Step   120] CE_loss=0.1651 | VFE_final=502.9556 (IL_path=0.3397) | VFE_per_dof=0.2456 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0504 VFE_hidden_term=640.2231 logdet_Pi_y_sum=5.51 logdet_Pi_x_sum=269.13 | lambda_gate=0.000 | SG_objective=0.1220 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.263 | PC_activity_obj=549.8019 (per_unit 5.3692e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2151 test_acc=0.9358
[Step   140] CE_loss=0.1870 | VFE_final=469.8175 (IL_path=0.3134) | VFE_per_dof=0.2294 Delta_VFE_per_dof=+0.0062 | VFE_pred_term=0.0579 VFE_hidden_term=601.8021 logdet_Pi_y_sum=5.99 logdet_Pi_x_sum=258.09 | lambda_gate=0.000 (raw=0.515) | SG_objective=0.0925 | SG_relMSE=0.9998 SG_cosine=0.030 mean_log_Pi_g=0.252 | PC_activity_obj=538.0126 (per_unit 5.2540e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.28e-04 tol=1.00e-04 r=1.000 slope=-5.522e-05) | TrainAcc=0.969 TrainLoss=0.1541 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.942 TestLoss=0.1899
[Step   140] CE_loss=0.1870 | VFE_final=469.8175 (IL_path=0.3134) | VFE_per_dof=0.2294 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0579 VFE_hidden_term=601.8021 logdet_Pi_y_sum=5.99 logdet_Pi_x_sum=258.09 | lambda_gate=0.000 | SG_objective=0.0925 | SG_relMSE=0.9998 SG_cosine=0.030 mean_log_Pi_g=0.252 | PC_activity_obj=538.0126 (per_unit 5.2540e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.1899 test_acc=0.9422
[Step   160] CE_loss=0.2573 | VFE_final=394.4539 (IL_path=0.2725) | VFE_per_dof=0.1926 Delta_VFE_per_dof=-0.0086 | VFE_pred_term=0.0949 VFE_hidden_term=525.0340 logdet_Pi_y_sum=6.51 logdet_Pi_x_sum=254.84 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.0711 | SG_relMSE=0.9998 SG_cosine=0.046 mean_log_Pi_g=0.249 | PC_activity_obj=475.7214 (per_unit 4.6457e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.66e-04 tol=1.00e-04 r=1.000 slope=-5.377e-05) | TrainAcc=0.930 TrainLoss=0.2196 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.941 TestLoss=0.1880
[Step   160] CE_loss=0.2573 | VFE_final=394.4539 (IL_path=0.2725) | VFE_per_dof=0.1926 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0949 VFE_hidden_term=525.0340 logdet_Pi_y_sum=6.51 logdet_Pi_x_sum=254.84 | lambda_gate=0.000 | SG_objective=0.0711 | SG_relMSE=0.9998 SG_cosine=0.046 mean_log_Pi_g=0.249 | PC_activity_obj=475.7214 (per_unit 4.6457e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.1880 test_acc=0.9414
[Step   180] CE_loss=0.1312 | VFE_final=386.9260 (IL_path=0.2682) | VFE_per_dof=0.1889 Delta_VFE_per_dof=-0.0045 | VFE_pred_term=0.0483 VFE_hidden_term=519.2058 logdet_Pi_y_sum=7.02 logdet_Pi_x_sum=257.64 | lambda_gate=0.000 (raw=0.490) | SG_objective=0.0669 | SG_relMSE=1.0001 SG_cosine=-0.019 mean_log_Pi_g=0.252 | PC_activity_obj=476.9198 (per_unit 4.6574e-01) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-7.484e-05) | TrainAcc=0.984 TrainLoss=0.1101 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.949 TestLoss=0.1731
[Step   180] CE_loss=0.1312 | VFE_final=386.9260 (IL_path=0.2682) | VFE_per_dof=0.1889 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0483 VFE_hidden_term=519.2058 logdet_Pi_y_sum=7.02 logdet_Pi_x_sum=257.64 | lambda_gate=0.000 | SG_objective=0.0669 | SG_relMSE=1.0001 SG_cosine=-0.019 mean_log_Pi_g=0.252 | PC_activity_obj=476.9198 (per_unit 4.6574e-01) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.1731 test_acc=0.9488
