JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6680 | VFE_final=-52.8028 (IL_path=0.0134) | VFE_per_dof=-0.0258 Delta_VFE_per_dof=-0.0024 | VFE_pred_term=0.1925 VFE_hidden_term=114.8061 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.33 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0185 | SG_relMSE=1.0042 SG_cosine=-0.373 mean_log_Pi_g=0.325 | PC_activity_obj=83.3784 (per_unit 8.1424e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.59e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.883 TrainLoss=0.6267 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.837 TestLoss=0.6761
[Step    20] CE_loss=0.6680 | VFE_final=-52.8028 (IL_path=0.0134) | VFE_per_dof=-0.0258 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1925 VFE_hidden_term=114.8061 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.33 | lambda_gate=0.313 | SG_objective=0.0185 | SG_relMSE=1.0042 SG_cosine=-0.373 mean_log_Pi_g=0.325 | PC_activity_obj=83.3784 (per_unit 8.1424e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.6761 test_acc=0.8371
[Step    40] CE_loss=0.4629 | VFE_final=-105.1186 (IL_path=0.0102) | VFE_per_dof=-0.0513 Delta_VFE_per_dof=-0.0095 | VFE_pred_term=0.1408 VFE_hidden_term=86.6984 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.10 | lambda_gate=0.311 (raw=0.311) | SG_objective=0.0189 | SG_relMSE=1.0036 SG_cosine=-0.378 mean_log_Pi_g=0.371 | PC_activity_obj=61.4015 (per_unit 5.9962e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.54e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.914 TrainLoss=0.4455 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.902 TestLoss=0.4231
[Step    40] CE_loss=0.4629 | VFE_final=-105.1186 (IL_path=0.0102) | VFE_per_dof=-0.0513 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1408 VFE_hidden_term=86.6984 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.10 | lambda_gate=0.311 | SG_objective=0.0189 | SG_relMSE=1.0036 SG_cosine=-0.378 mean_log_Pi_g=0.371 | PC_activity_obj=61.4015 (per_unit 5.9962e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4231 test_acc=0.9020
[Step    60] CE_loss=0.4271 | VFE_final=-132.9599 (IL_path=0.0099) | VFE_per_dof=-0.0649 Delta_VFE_per_dof=-0.0053 | VFE_pred_term=0.1321 VFE_hidden_term=82.8790 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.60 | lambda_gate=0.379 (raw=0.379) | SG_objective=0.0160 | SG_relMSE=1.0021 SG_cosine=-0.242 mean_log_Pi_g=0.418 | PC_activity_obj=56.6949 (per_unit 5.5366e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.906 TrainLoss=0.4203 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.925 TestLoss=0.3439
[Step    60] CE_loss=0.4271 | VFE_final=-132.9599 (IL_path=0.0099) | VFE_per_dof=-0.0649 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1321 VFE_hidden_term=82.8790 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.60 | lambda_gate=0.379 | SG_objective=0.0160 | SG_relMSE=1.0021 SG_cosine=-0.242 mean_log_Pi_g=0.418 | PC_activity_obj=56.6949 (per_unit 5.5366e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3439 test_acc=0.9246
[Step    80] CE_loss=0.2735 | VFE_final=-159.8179 (IL_path=0.0098) | VFE_per_dof=-0.0780 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.0819 VFE_hidden_term=80.4557 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.86 | lambda_gate=0.268 (raw=0.268) | SG_objective=0.0097 | SG_relMSE=1.0045 SG_cosine=-0.465 mean_log_Pi_g=0.465 | PC_activity_obj=53.2320 (per_unit 5.1984e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.36e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.953 TrainLoss=0.2553 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2965
[Step    80] CE_loss=0.2735 | VFE_final=-159.8179 (IL_path=0.0098) | VFE_per_dof=-0.0780 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0819 VFE_hidden_term=80.4557 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.86 | lambda_gate=0.268 | SG_objective=0.0097 | SG_relMSE=1.0045 SG_cosine=-0.465 mean_log_Pi_g=0.465 | PC_activity_obj=53.2320 (per_unit 5.1984e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2965 test_acc=0.9325
[Step   100] CE_loss=0.2775 | VFE_final=-172.2415 (IL_path=0.0115) | VFE_per_dof=-0.0841 Delta_VFE_per_dof=+0.0028 | VFE_pred_term=0.0935 VFE_hidden_term=92.3025 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.93 | lambda_gate=0.324 (raw=0.324) | SG_objective=0.0089 | SG_relMSE=1.0036 SG_cosine=-0.352 mean_log_Pi_g=0.512 | PC_activity_obj=58.3839 (per_unit 5.7016e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.51e-04 tol=5.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.938 TrainLoss=0.2557 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.934 TestLoss=0.2557
[Step   100] CE_loss=0.2775 | VFE_final=-172.2415 (IL_path=0.0115) | VFE_per_dof=-0.0841 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0935 VFE_hidden_term=92.3025 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.93 | lambda_gate=0.324 | SG_objective=0.0089 | SG_relMSE=1.0036 SG_cosine=-0.352 mean_log_Pi_g=0.512 | PC_activity_obj=58.3839 (per_unit 5.7016e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2557 test_acc=0.9336
[Step   120] CE_loss=0.2261 | VFE_final=-208.4451 (IL_path=0.0101) | VFE_per_dof=-0.1018 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.0711 VFE_hidden_term=79.7888 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.79 | lambda_gate=0.377 (raw=0.377) | SG_objective=0.0098 | SG_relMSE=1.0026 SG_cosine=-0.245 mean_log_Pi_g=0.557 | PC_activity_obj=48.0865 (per_unit 4.6959e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.40e-04 tol=5.00e-04 r=1.000 slope=-5.595e-05) | TrainAcc=0.953 TrainLoss=0.1984 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2533
