JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5015 | VFE_final=774.4526 (IL_path=0.1080) | VFE_per_dof=0.3782 Delta_VFE_per_dof=+0.0300 | VFE_pred_term=0.1442 VFE_hidden_term=934.3148 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.75 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.2048 | SG_relMSE=1.0000 SG_cosine=0.003 mean_log_Pi_g=0.309 | PC_activity_obj=694.6722 (per_unit 6.7839e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.844 TrainLoss=0.4533 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4223
[Step    20] CE_loss=0.5015 | VFE_final=774.4526 (IL_path=0.1080) | VFE_per_dof=0.3782 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1442 VFE_hidden_term=934.3148 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.75 | lambda_gate=0.000 | SG_objective=0.2048 | SG_relMSE=1.0000 SG_cosine=0.003 mean_log_Pi_g=0.309 | PC_activity_obj=694.6722 (per_unit 6.7839e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4223 test_acc=0.8711
[Step    40] CE_loss=0.2744 | VFE_final=729.4390 (IL_path=0.1005) | VFE_per_dof=0.3562 Delta_VFE_per_dof=-0.0013 | VFE_pred_term=0.0846 VFE_hidden_term=885.3416 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.29 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2298 | SG_relMSE=0.9999 SG_cosine=0.025 mean_log_Pi_g=0.301 | PC_activity_obj=683.2627 (per_unit 6.6725e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.906 TrainLoss=0.2403 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3205
[Step    40] CE_loss=0.2744 | VFE_final=729.4390 (IL_path=0.1005) | VFE_per_dof=0.3562 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0846 VFE_hidden_term=885.3416 logdet_Pi_y_sum=3.68 logdet_Pi_x_sum=308.29 | lambda_gate=0.000 | SG_objective=0.2298 | SG_relMSE=0.9999 SG_cosine=0.025 mean_log_Pi_g=0.301 | PC_activity_obj=683.2627 (per_unit 6.6725e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3205 test_acc=0.9083
[Step    60] CE_loss=0.3250 | VFE_final=566.3689 (IL_path=0.0796) | VFE_per_dof=0.2765 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.0925 VFE_hidden_term=715.3766 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=294.11 | lambda_gate=0.000 (raw=0.513) | SG_objective=0.1673 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.287 | PC_activity_obj=575.8463 (per_unit 5.6235e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=2.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.922 TrainLoss=0.2785 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3019
[Step    60] CE_loss=0.3250 | VFE_final=566.3689 (IL_path=0.0796) | VFE_per_dof=0.2765 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0925 VFE_hidden_term=715.3766 logdet_Pi_y_sum=4.09 logdet_Pi_x_sum=294.11 | lambda_gate=0.000 | SG_objective=0.1673 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.287 | PC_activity_obj=575.8463 (per_unit 5.6235e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3019 test_acc=0.9090
[Step    80] CE_loss=0.2267 | VFE_final=502.2868 (IL_path=0.0712) | VFE_per_dof=0.2453 Delta_VFE_per_dof=-0.0086 | VFE_pred_term=0.0674 VFE_hidden_term=647.6152 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=286.24 | lambda_gate=0.000 (raw=0.504) | SG_objective=0.1666 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.280 | PC_activity_obj=535.0247 (per_unit 5.2249e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.17e-05 tol=2.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.938 TrainLoss=0.1982 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2420
[Step    80] CE_loss=0.2267 | VFE_final=502.2868 (IL_path=0.0712) | VFE_per_dof=0.2453 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0674 VFE_hidden_term=647.6152 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=286.24 | lambda_gate=0.000 | SG_objective=0.1666 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.280 | PC_activity_obj=535.0247 (per_unit 5.2249e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2420 test_acc=0.9302
[Step   100] CE_loss=0.2493 | VFE_final=373.1358 (IL_path=0.0563) | VFE_per_dof=0.1822 Delta_VFE_per_dof=-0.0312 | VFE_pred_term=0.0853 VFE_hidden_term=515.9837 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=280.82 | lambda_gate=0.000 (raw=0.489) | SG_objective=0.1102 | SG_relMSE=1.0001 SG_cosine=-0.023 mean_log_Pi_g=0.274 | PC_activity_obj=434.1097 (per_unit 4.2394e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.938 TrainLoss=0.2068 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2366
[Step   100] CE_loss=0.2493 | VFE_final=373.1358 (IL_path=0.0563) | VFE_per_dof=0.1822 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0853 VFE_hidden_term=515.9837 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=280.82 | lambda_gate=0.000 | SG_objective=0.1102 | SG_relMSE=1.0001 SG_cosine=-0.023 mean_log_Pi_g=0.274 | PC_activity_obj=434.1097 (per_unit 4.2394e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2366 test_acc=0.9312
[Step   120] CE_loss=0.2643 | VFE_final=425.4719 (IL_path=0.0619) | VFE_per_dof=0.2077 Delta_VFE_per_dof=+0.0077 | VFE_pred_term=0.0826 VFE_hidden_term=569.5397 logdet_Pi_y_sum=5.61 logdet_Pi_x_sum=282.69 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.0840 | SG_relMSE=0.9999 SG_cosine=0.025 mean_log_Pi_g=0.276 | PC_activity_obj=485.4034 (per_unit 4.7403e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.04e-04 tol=2.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.945 TrainLoss=0.2285 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2092
