JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3929 | VFE_final=801.1608 (IL_path=0.1098) | VFE_per_dof=0.3912 Delta_VFE_per_dof=+0.0146 | VFE_pred_term=0.1152 VFE_hidden_term=956.9501 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.56 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.2603 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=721.9921 (per_unit 7.0507e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.875 TrainLoss=0.3452 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4616
[Step    20] CE_loss=0.3929 | VFE_final=801.1608 (IL_path=0.1098) | VFE_per_dof=0.3912 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1152 VFE_hidden_term=956.9501 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.56 | lambda_gate=0.000 | SG_objective=0.2603 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=721.9921 (per_unit 7.0507e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4616 test_acc=0.8483
[Step    40] CE_loss=0.3793 | VFE_final=684.7874 (IL_path=0.0938) | VFE_per_dof=0.3344 Delta_VFE_per_dof=-0.0165 | VFE_pred_term=0.1167 VFE_hidden_term=834.4613 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=295.94 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2124 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=657.2300 (per_unit 6.4183e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.891 TrainLoss=0.3219 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.895 TestLoss=0.3465
[Step    40] CE_loss=0.3793 | VFE_final=684.7874 (IL_path=0.0938) | VFE_per_dof=0.3344 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1167 VFE_hidden_term=834.4613 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=295.94 | lambda_gate=0.000 | SG_objective=0.2124 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=657.2300 (per_unit 6.4183e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3465 test_acc=0.8946
[Step    60] CE_loss=0.3960 | VFE_final=567.4875 (IL_path=0.0784) | VFE_per_dof=0.2771 Delta_VFE_per_dof=-0.0138 | VFE_pred_term=0.1146 VFE_hidden_term=710.4257 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=282.07 | lambda_gate=0.000 (raw=0.519) | SG_objective=0.1867 | SG_relMSE=0.9997 SG_cosine=0.039 mean_log_Pi_g=0.275 | PC_activity_obj=581.7283 (per_unit 5.6809e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=2.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.898 TrainLoss=0.3566 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3070
[Step    60] CE_loss=0.3960 | VFE_final=567.4875 (IL_path=0.0784) | VFE_per_dof=0.2771 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1146 VFE_hidden_term=710.4257 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=282.07 | lambda_gate=0.000 | SG_objective=0.1867 | SG_relMSE=0.9997 SG_cosine=0.039 mean_log_Pi_g=0.275 | PC_activity_obj=581.7283 (per_unit 5.6809e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3070 test_acc=0.9087
[Step    80] CE_loss=0.2306 | VFE_final=463.3951 (IL_path=0.0655) | VFE_per_dof=0.2263 Delta_VFE_per_dof=+0.0084 | VFE_pred_term=0.0649 VFE_hidden_term=603.1041 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=275.04 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.1166 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.269 | PC_activity_obj=510.0410 (per_unit 4.9809e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.16e-05 tol=2.00e-04 r=1.000 slope=-3.433e-05) | TrainAcc=0.961 TrainLoss=0.1979 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2372
[Step    80] CE_loss=0.2306 | VFE_final=463.3951 (IL_path=0.0655) | VFE_per_dof=0.2263 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0649 VFE_hidden_term=603.1041 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=275.04 | lambda_gate=0.000 | SG_objective=0.1166 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.269 | PC_activity_obj=510.0410 (per_unit 4.9809e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2372 test_acc=0.9300
[Step   100] CE_loss=0.2144 | VFE_final=482.4543 (IL_path=0.0673) | VFE_per_dof=0.2356 Delta_VFE_per_dof=+0.0112 | VFE_pred_term=0.0722 VFE_hidden_term=621.3699 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.94 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1191 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.267 | PC_activity_obj=531.2311 (per_unit 5.1878e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.74e-05 tol=2.00e-04 r=1.000 slope=-6.231e-05) | TrainAcc=0.953 TrainLoss=0.1817 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2123
[Step   100] CE_loss=0.2144 | VFE_final=482.4543 (IL_path=0.0673) | VFE_per_dof=0.2356 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0722 VFE_hidden_term=621.3699 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.94 | lambda_gate=0.000 | SG_objective=0.1191 | SG_relMSE=1.0000 SG_cosine=0.004 mean_log_Pi_g=0.267 | PC_activity_obj=531.2311 (per_unit 5.1878e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2123 test_acc=0.9361
[Step   120] CE_loss=0.1634 | VFE_final=489.9887 (IL_path=0.0677) | VFE_per_dof=0.2393 Delta_VFE_per_dof=+0.0031 | VFE_pred_term=0.0503 VFE_hidden_term=625.8389 logdet_Pi_y_sum=5.54 logdet_Pi_x_sum=266.26 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.1171 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.260 | PC_activity_obj=538.8417 (per_unit 5.2621e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.50e-05 tol=2.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.969 TrainLoss=0.1306 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2148
[Step   120] CE_loss=0.1634 | VFE_final=489.9887 (IL_path=0.0677) | VFE_per_dof=0.2393 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0503 VFE_hidden_term=625.8389 logdet_Pi_y_sum=5.54 logdet_Pi_x_sum=266.26 | lambda_gate=0.000 | SG_objective=0.1171 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.260 | PC_activity_obj=538.8417 (per_unit 5.2621e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2148 test_acc=0.9352
[Step   140] CE_loss=0.1900 | VFE_final=465.8547 (IL_path=0.0635) | VFE_per_dof=0.2275 Delta_VFE_per_dof=+0.0066 | VFE_pred_term=0.0595 VFE_hidden_term=596.9767 logdet_Pi_y_sum=6.04 logdet_Pi_x_sum=256.32 | lambda_gate=0.000 (raw=0.522) | SG_objective=0.0982 | SG_relMSE=0.9998 SG_cosine=0.045 mean_log_Pi_g=0.250 | PC_activity_obj=532.9381 (per_unit 5.2045e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.28e-05 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.969 TrainLoss=0.1568 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.941 TestLoss=0.1906
[Step   140] CE_loss=0.1900 | VFE_final=465.8547 (IL_path=0.0635) | VFE_per_dof=0.2275 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0595 VFE_hidden_term=596.9767 logdet_Pi_y_sum=6.04 logdet_Pi_x_sum=256.32 | lambda_gate=0.000 | SG_objective=0.0982 | SG_relMSE=0.9998 SG_cosine=0.045 mean_log_Pi_g=0.250 | PC_activity_obj=532.9381 (per_unit 5.2045e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1906 test_acc=0.9412
[Step   160] CE_loss=0.2629 | VFE_final=391.0086 (IL_path=0.0551) | VFE_per_dof=0.1909 Delta_VFE_per_dof=-0.0084 | VFE_pred_term=0.0968 VFE_hidden_term=520.2864 logdet_Pi_y_sum=6.55 logdet_Pi_x_sum=252.20 | lambda_gate=0.000 (raw=0.531) | SG_objective=0.0769 | SG_relMSE=0.9997 SG_cosine=0.061 mean_log_Pi_g=0.246 | PC_activity_obj=472.1581 (per_unit 4.6109e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-4.450e-05) | TrainAcc=0.938 TrainLoss=0.2278 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.942 TestLoss=0.1872
[Step   160] CE_loss=0.2629 | VFE_final=391.0086 (IL_path=0.0551) | VFE_per_dof=0.1909 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0968 VFE_hidden_term=520.2864 logdet_Pi_y_sum=6.55 logdet_Pi_x_sum=252.20 | lambda_gate=0.000 | SG_objective=0.0769 | SG_relMSE=0.9997 SG_cosine=0.061 mean_log_Pi_g=0.246 | PC_activity_obj=472.1581 (per_unit 4.6109e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1872 test_acc=0.9418
[Step   180] CE_loss=0.1290 | VFE_final=389.6733 (IL_path=0.0550) | VFE_per_dof=0.1903 Delta_VFE_per_dof=-0.0044 | VFE_pred_term=0.0482 VFE_hidden_term=521.0518 logdet_Pi_y_sum=7.05 logdet_Pi_x_sum=255.80 | lambda_gate=0.000 (raw=0.490) | SG_objective=0.0766 | SG_relMSE=1.0001 SG_cosine=-0.020 mean_log_Pi_g=0.250 | PC_activity_obj=477.7527 (per_unit 4.6656e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.53e-05 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.984 TrainLoss=0.1094 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.948 TestLoss=0.1726
[Step   180] CE_loss=0.1290 | VFE_final=389.6733 (IL_path=0.0550) | VFE_per_dof=0.1903 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0482 VFE_hidden_term=521.0518 logdet_Pi_y_sum=7.05 logdet_Pi_x_sum=255.80 | lambda_gate=0.000 | SG_objective=0.0766 | SG_relMSE=1.0001 SG_cosine=-0.020 mean_log_Pi_g=0.250 | PC_activity_obj=477.7527 (per_unit 4.6656e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1726 test_acc=0.9476
[Step   200] CE_loss=0.1857 | VFE_final=409.3120 (IL_path=0.0570) | VFE_per_dof=0.1999 Delta_VFE_per_dof=-0.0142 | VFE_pred_term=0.0799 VFE_hidden_term=539.9739 logdet_Pi_y_sum=7.50 logdet_Pi_x_sum=253.99 | lambda_gate=0.000 (raw=0.513) | SG_objective=0.0751 | SG_relMSE=0.9999 SG_cosine=0.025 mean_log_Pi_g=0.248 | PC_activity_obj=499.6526 (per_unit 4.8794e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=2.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.938 TrainLoss=0.1648 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.950 TestLoss=0.1576
[Step   200] CE_loss=0.1857 | VFE_final=409.3120 (IL_path=0.0570) | VFE_per_dof=0.1999 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0799 VFE_hidden_term=539.9739 logdet_Pi_y_sum=7.50 logdet_Pi_x_sum=253.99 | lambda_gate=0.000 | SG_objective=0.0751 | SG_relMSE=0.9999 SG_cosine=0.025 mean_log_Pi_g=0.248 | PC_activity_obj=499.6526 (per_unit 4.8794e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.1576 test_acc=0.9501
[Step   220] CE_loss=0.1741 | VFE_final=446.5042 (IL_path=0.0598) | VFE_per_dof=0.2180 Delta_VFE_per_dof=-0.0014 | VFE_pred_term=0.0595 VFE_hidden_term=573.4340 logdet_Pi_y_sum=7.92 logdet_Pi_x_sum=246.06 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.0772 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.240 | PC_activity_obj=545.6913 (per_unit 5.3290e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.59e-05 tol=2.00e-04 r=1.000 slope=-6.358e-05) | TrainAcc=0.969 TrainLoss=0.1479 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.954 TestLoss=0.1460
