JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3923 | VFE_final=794.7743 (IL_path=0.8181) | VFE_per_dof=0.3881 Delta_VFE_per_dof=+0.0143 | VFE_pred_term=0.1153 VFE_hidden_term=950.5990 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.63 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.2578 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=717.2173 (per_unit 7.0041e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.18e-04 tol=1.00e-04 r=1.000 slope=-3.996e-05) | TrainAcc=0.875 TrainLoss=0.3455 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.849 TestLoss=0.4603
[Step    20] CE_loss=0.3923 | VFE_final=794.7743 (IL_path=0.8181) | VFE_per_dof=0.3881 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1153 VFE_hidden_term=950.5990 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.63 | lambda_gate=0.000 | SG_objective=0.2578 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=717.2173 (per_unit 7.0041e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4603 test_acc=0.8485
[Step    40] CE_loss=0.3765 | VFE_final=675.4079 (IL_path=0.6957) | VFE_per_dof=0.3298 Delta_VFE_per_dof=-0.0167 | VFE_pred_term=0.1158 VFE_hidden_term=825.3010 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=296.38 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2091 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=650.0947 (per_unit 6.3486e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.19e-04 tol=1.00e-04 r=1.000 slope=-4.759e-05) | TrainAcc=0.891 TrainLoss=0.3184 (total_proposals=16, oracle_model=16/16, oracle_lp=16/16, metrics=16/16) | TestAcc=0.895 TestLoss=0.3444
[Step    40] CE_loss=0.3765 | VFE_final=675.4079 (IL_path=0.6957) | VFE_per_dof=0.3298 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1158 VFE_hidden_term=825.3010 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=296.38 | lambda_gate=0.000 | SG_objective=0.2091 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=650.0947 (per_unit 6.3486e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=16/16, oracle_lp=16/16, metrics=16/16) (total_proposals=16) | test_loss=0.3444 test_acc=0.8950
[Step    60] CE_loss=0.3913 | VFE_final=562.1407 (IL_path=0.5840) | VFE_per_dof=0.2745 Delta_VFE_per_dof=-0.0137 | VFE_pred_term=0.1137 VFE_hidden_term=705.6029 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=283.11 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.1842 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.276 | PC_activity_obj=577.3638 (per_unit 5.6383e-01) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-4.396e-05) | TrainAcc=0.898 TrainLoss=0.3527 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.909 TestLoss=0.3042
[Step    60] CE_loss=0.3913 | VFE_final=562.1407 (IL_path=0.5840) | VFE_per_dof=0.2745 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1137 VFE_hidden_term=705.6029 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=283.11 | lambda_gate=0.000 | SG_objective=0.1842 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.276 | PC_activity_obj=577.3638 (per_unit 5.6383e-01) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3042 test_acc=0.9093
[Step    80] CE_loss=0.2283 | VFE_final=464.1496 (IL_path=0.0658) | VFE_per_dof=0.2266 Delta_VFE_per_dof=+0.0092 | VFE_pred_term=0.0651 VFE_hidden_term=604.6659 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=276.65 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1162 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=509.9831 (per_unit 4.9803e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.17e-05 tol=1.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.953 TrainLoss=0.1963 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2366
[Step    80] CE_loss=0.2283 | VFE_final=464.1496 (IL_path=0.0658) | VFE_per_dof=0.2266 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0651 VFE_hidden_term=604.6659 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=276.65 | lambda_gate=0.000 | SG_objective=0.1162 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=509.9831 (per_unit 4.9803e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2366 test_acc=0.9289
[Step   100] CE_loss=0.2132 | VFE_final=481.9592 (IL_path=0.0674) | VFE_per_dof=0.2353 Delta_VFE_per_dof=+0.0117 | VFE_pred_term=0.0712 VFE_hidden_term=621.5226 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=274.23 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1193 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.268 | PC_activity_obj=530.2585 (per_unit 5.1783e-01) | PI_max_steps=16 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.69e-05 tol=1.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.961 TrainLoss=0.1814 (total_proposals=16, oracle_model=16/16, oracle_lp=16/16, metrics=3/3) | TestAcc=0.935 TestLoss=0.2116
[Step   100] CE_loss=0.2132 | VFE_final=481.9592 (IL_path=0.0674) | VFE_per_dof=0.2353 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0712 VFE_hidden_term=621.5226 logdet_Pi_y_sum=5.04 logdet_Pi_x_sum=274.23 | lambda_gate=0.000 | SG_objective=0.1193 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.268 | PC_activity_obj=530.2585 (per_unit 5.1783e-01) | PI_max_steps=16 | PC_steps=3 (total_proposals=16, oracle_model=16/16, oracle_lp=16/16, metrics=3/3) (total_proposals=16) | test_loss=0.2116 test_acc=0.9352
[Step   120] CE_loss=0.1687 | VFE_final=499.1954 (IL_path=0.0688) | VFE_per_dof=0.2437 Delta_VFE_per_dof=+0.0030 | VFE_pred_term=0.0516 VFE_hidden_term=635.4802 logdet_Pi_y_sum=5.55 logdet_Pi_x_sum=267.13 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.1195 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.261 | PC_activity_obj=546.8340 (per_unit 5.3402e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.61e-05 tol=1.00e-04 r=1.000 slope=-7.757e-05) | TrainAcc=0.969 TrainLoss=0.1349 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2164
