JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6885 | VFE_final=-74.6300 (IL_path=0.0078) | VFE_per_dof=-0.0364 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.2007 VFE_hidden_term=93.0490 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.49 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0145 | SG_relMSE=1.0048 SG_cosine=-0.372 mean_log_Pi_g=0.325 | PC_activity_obj=67.5307 (per_unit 6.5948e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.828 TrainLoss=0.6642 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.876 TestLoss=0.6408
[Step    20] CE_loss=0.6885 | VFE_final=-74.6300 (IL_path=0.0078) | VFE_per_dof=-0.0364 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2007 VFE_hidden_term=93.0490 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.49 | lambda_gate=0.314 | SG_objective=0.0145 | SG_relMSE=1.0048 SG_cosine=-0.372 mean_log_Pi_g=0.325 | PC_activity_obj=67.5307 (per_unit 6.5948e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.6408 test_acc=0.8762
[Step    40] CE_loss=0.4033 | VFE_final=-114.0767 (IL_path=0.0068) | VFE_per_dof=-0.0557 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1194 VFE_hidden_term=79.1102 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.79 | lambda_gate=0.212 (raw=0.212) | SG_objective=0.0107 | SG_relMSE=1.0057 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.3095 (per_unit 5.4013e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=5.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.922 TrainLoss=0.3919 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.912 TestLoss=0.4274
[Step    40] CE_loss=0.4033 | VFE_final=-114.0767 (IL_path=0.0068) | VFE_per_dof=-0.0557 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1194 VFE_hidden_term=79.1102 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.79 | lambda_gate=0.212 | SG_objective=0.0107 | SG_relMSE=1.0057 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.3095 (per_unit 5.4013e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4274 test_acc=0.9120
[Step    60] CE_loss=0.3226 | VFE_final=-124.1160 (IL_path=0.0083) | VFE_per_dof=-0.0606 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.0963 VFE_hidden_term=94.7155 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.51 | lambda_gate=0.386 (raw=0.386) | SG_objective=0.0111 | SG_relMSE=1.0021 SG_cosine=-0.228 mean_log_Pi_g=0.423 | PC_activity_obj=63.3141 (per_unit 6.1830e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=5.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.922 TrainLoss=0.3017 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.922 TestLoss=0.3128
[Step    60] CE_loss=0.3226 | VFE_final=-124.1160 (IL_path=0.0083) | VFE_per_dof=-0.0606 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0963 VFE_hidden_term=94.7155 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.51 | lambda_gate=0.386 | SG_objective=0.0111 | SG_relMSE=1.0021 SG_cosine=-0.228 mean_log_Pi_g=0.423 | PC_activity_obj=63.3141 (per_unit 6.1830e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3128 test_acc=0.9217
[Step    80] CE_loss=0.2579 | VFE_final=-156.4036 (IL_path=0.0078) | VFE_per_dof=-0.0764 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0780 VFE_hidden_term=87.8461 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.80 | lambda_gate=0.312 (raw=0.312) | SG_objective=0.0104 | SG_relMSE=1.0030 SG_cosine=-0.376 mean_log_Pi_g=0.472 | PC_activity_obj=55.9017 (per_unit 5.4592e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.98e-05 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.945 TrainLoss=0.2369 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2623
[Step    80] CE_loss=0.2579 | VFE_final=-156.4036 (IL_path=0.0078) | VFE_per_dof=-0.0764 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0780 VFE_hidden_term=87.8461 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.80 | lambda_gate=0.312 | SG_objective=0.0104 | SG_relMSE=1.0030 SG_cosine=-0.376 mean_log_Pi_g=0.472 | PC_activity_obj=55.9017 (per_unit 5.4592e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2623 test_acc=0.9321
[Step   100] CE_loss=0.3006 | VFE_final=-202.4134 (IL_path=0.0061) | VFE_per_dof=-0.0988 Delta_VFE_per_dof=-0.0042 | VFE_pred_term=0.1008 VFE_hidden_term=66.7742 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.23 | lambda_gate=0.321 (raw=0.321) | SG_objective=0.0085 | SG_relMSE=1.0042 SG_cosine=-0.358 mean_log_Pi_g=0.521 | PC_activity_obj=40.5271 (per_unit 3.9577e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=5.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.945 TrainLoss=0.2773 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.938 TestLoss=0.2671
[Step   100] CE_loss=0.3006 | VFE_final=-202.4134 (IL_path=0.0061) | VFE_per_dof=-0.0988 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1008 VFE_hidden_term=66.7742 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.23 | lambda_gate=0.321 | SG_objective=0.0085 | SG_relMSE=1.0042 SG_cosine=-0.358 mean_log_Pi_g=0.521 | PC_activity_obj=40.5271 (per_unit 3.9577e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2671 test_acc=0.9381
[Step   120] CE_loss=0.2717 | VFE_final=-214.4765 (IL_path=0.0073) | VFE_per_dof=-0.1047 Delta_VFE_per_dof=-0.0002 | VFE_pred_term=0.0886 VFE_hidden_term=79.0078 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.33 | lambda_gate=0.352 (raw=0.352) | SG_objective=0.0101 | SG_relMSE=1.0026 SG_cosine=-0.296 mean_log_Pi_g=0.568 | PC_activity_obj=45.8488 (per_unit 4.4774e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.938 TrainLoss=0.2534 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.942 TestLoss=0.2270
