JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5027 | VFE_final=767.8739 (IL_path=0.1062) | VFE_per_dof=0.3749 Delta_VFE_per_dof=+0.0298 | VFE_pred_term=0.1440 VFE_hidden_term=923.9432 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.18 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.2277 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.302 | PC_activity_obj=694.8795 (per_unit 6.7859e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.844 TrainLoss=0.4546 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4216
[Step    20] CE_loss=0.5027 | VFE_final=767.8739 (IL_path=0.1062) | VFE_per_dof=0.3749 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1440 VFE_hidden_term=923.9432 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.18 | lambda_gate=0.000 | SG_objective=0.2277 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.302 | PC_activity_obj=694.8795 (per_unit 6.7859e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4216 test_acc=0.8710
[Step    40] CE_loss=0.2712 | VFE_final=726.6851 (IL_path=0.0988) | VFE_per_dof=0.3548 Delta_VFE_per_dof=-0.0004 | VFE_pred_term=0.0829 VFE_hidden_term=876.6705 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.49 | lambda_gate=0.000 (raw=0.526) | SG_objective=0.2430 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.290 | PC_activity_obj=686.7094 (per_unit 6.7061e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.01e-04 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.930 TrainLoss=0.2376 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3203
[Step    40] CE_loss=0.2712 | VFE_final=726.6851 (IL_path=0.0988) | VFE_per_dof=0.3548 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0829 VFE_hidden_term=876.6705 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.49 | lambda_gate=0.000 | SG_objective=0.2430 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.290 | PC_activity_obj=686.7094 (per_unit 6.7061e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3203 test_acc=0.9085
[Step    60] CE_loss=0.3257 | VFE_final=565.6447 (IL_path=0.0783) | VFE_per_dof=0.2762 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.0925 VFE_hidden_term=709.0177 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=282.87 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.1699 | SG_relMSE=0.9997 SG_cosine=0.045 mean_log_Pi_g=0.276 | PC_activity_obj=579.2856 (per_unit 5.6571e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.922 TrainLoss=0.2789 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3010
[Step    60] CE_loss=0.3257 | VFE_final=565.6447 (IL_path=0.0783) | VFE_per_dof=0.2762 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0925 VFE_hidden_term=709.0177 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=282.87 | lambda_gate=0.000 | SG_objective=0.1699 | SG_relMSE=0.9997 SG_cosine=0.045 mean_log_Pi_g=0.276 | PC_activity_obj=579.2856 (per_unit 5.6571e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3010 test_acc=0.9091
[Step    80] CE_loss=0.2220 | VFE_final=501.2233 (IL_path=0.0700) | VFE_per_dof=0.2447 Delta_VFE_per_dof=-0.0080 | VFE_pred_term=0.0656 VFE_hidden_term=641.4814 logdet_Pi_y_sum=4.54 logdet_Pi_x_sum=276.11 | lambda_gate=0.000 (raw=0.505) | SG_objective=0.1318 | SG_relMSE=1.0000 SG_cosine=0.010 mean_log_Pi_g=0.270 | PC_activity_obj=537.6410 (per_unit 5.2504e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.05e-05 tol=2.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.938 TrainLoss=0.1944 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2417
[Step    80] CE_loss=0.2220 | VFE_final=501.2233 (IL_path=0.0700) | VFE_per_dof=0.2447 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0656 VFE_hidden_term=641.4814 logdet_Pi_y_sum=4.54 logdet_Pi_x_sum=276.11 | lambda_gate=0.000 | SG_objective=0.1318 | SG_relMSE=1.0000 SG_cosine=0.010 mean_log_Pi_g=0.270 | PC_activity_obj=537.6410 (per_unit 5.2504e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2417 test_acc=0.9300
[Step   100] CE_loss=0.2445 | VFE_final=377.9606 (IL_path=0.0559) | VFE_per_dof=0.1846 Delta_VFE_per_dof=-0.0315 | VFE_pred_term=0.0835 VFE_hidden_term=516.2671 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=271.73 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.0891 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.265 | PC_activity_obj=440.5946 (per_unit 4.3027e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.938 TrainLoss=0.2027 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.933 TestLoss=0.2347
[Step   100] CE_loss=0.2445 | VFE_final=377.9606 (IL_path=0.0559) | VFE_per_dof=0.1846 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0835 VFE_hidden_term=516.2671 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=271.73 | lambda_gate=0.000 | SG_objective=0.0891 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.265 | PC_activity_obj=440.5946 (per_unit 4.3027e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2347 test_acc=0.9327
[Step   120] CE_loss=0.2650 | VFE_final=430.2274 (IL_path=0.0614) | VFE_per_dof=0.2101 Delta_VFE_per_dof=+0.0082 | VFE_pred_term=0.0830 VFE_hidden_term=569.5206 logdet_Pi_y_sum=5.61 logdet_Pi_x_sum=273.14 | lambda_gate=0.000 (raw=0.525) | SG_objective=0.1023 | SG_relMSE=0.9997 SG_cosine=0.050 mean_log_Pi_g=0.267 | PC_activity_obj=492.8428 (per_unit 4.8129e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.945 TrainLoss=0.2287 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2085
