JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5275 | VFE_final=-65.7777 (IL_path=0.0418) | VFE_per_dof=-0.0321 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.1439 VFE_hidden_term=102.3114 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.19 | lambda_gate=0.286 (raw=0.286) | SG_objective=0.0144 | SG_relMSE=1.0046 SG_cosine=-0.428 mean_log_Pi_g=0.325 | PC_activity_obj=74.0836 (per_unit 7.2347e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.43e-04 tol=1.00e-04 r=1.000 slope=-4.469e-05) | TrainAcc=0.914 TrainLoss=0.4851 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.861 TestLoss=0.5460
[Step    20] CE_loss=0.5275 | VFE_final=-65.7777 (IL_path=0.0418) | VFE_per_dof=-0.0321 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=102.3114 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.19 | lambda_gate=0.286 | SG_objective=0.0144 | SG_relMSE=1.0046 SG_cosine=-0.428 mean_log_Pi_g=0.325 | PC_activity_obj=74.0836 (per_unit 7.2347e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.5460 test_acc=0.8613
[Step    40] CE_loss=0.3917 | VFE_final=-117.1621 (IL_path=0.0324) | VFE_per_dof=-0.0572 Delta_VFE_per_dof=-0.0093 | VFE_pred_term=0.1142 VFE_hidden_term=77.5529 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.83 | lambda_gate=0.299 (raw=0.299) | SG_objective=0.0098 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.5833 (per_unit 5.2327e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.50e-04 tol=1.00e-04 r=1.000 slope=-4.796e-05) | TrainAcc=0.930 TrainLoss=0.3737 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.914 TestLoss=0.3606
[Step    40] CE_loss=0.3917 | VFE_final=-117.1621 (IL_path=0.0324) | VFE_per_dof=-0.0572 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1142 VFE_hidden_term=77.5529 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.83 | lambda_gate=0.299 | SG_objective=0.0098 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.5833 (per_unit 5.2327e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.3606 test_acc=0.9141
[Step    60] CE_loss=0.3548 | VFE_final=-148.3988 (IL_path=0.0311) | VFE_per_dof=-0.0725 Delta_VFE_per_dof=-0.0043 | VFE_pred_term=0.1073 VFE_hidden_term=72.7517 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.16 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0082 | SG_relMSE=1.0041 SG_cosine=-0.371 mean_log_Pi_g=0.428 | PC_activity_obj=47.6999 (per_unit 4.6582e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.63e-04 tol=1.00e-04 r=1.000 slope=-5.014e-05) | TrainAcc=0.914 TrainLoss=0.3419 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.937 TestLoss=0.3031
[Step    60] CE_loss=0.3548 | VFE_final=-148.3988 (IL_path=0.0311) | VFE_per_dof=-0.0725 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1073 VFE_hidden_term=72.7517 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.16 | lambda_gate=0.314 | SG_objective=0.0082 | SG_relMSE=1.0041 SG_cosine=-0.371 mean_log_Pi_g=0.428 | PC_activity_obj=47.6999 (per_unit 4.6582e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.3031 test_acc=0.9368
[Step    80] CE_loss=0.2322 | VFE_final=-171.5553 (IL_path=0.0330) | VFE_per_dof=-0.0838 Delta_VFE_per_dof=-0.0005 | VFE_pred_term=0.0616 VFE_hidden_term=75.6067 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.59 | lambda_gate=0.298 (raw=0.298) | SG_objective=0.0088 | SG_relMSE=1.0040 SG_cosine=-0.403 mean_log_Pi_g=0.478 | PC_activity_obj=47.1421 (per_unit 4.6037e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.31e-04 tol=1.00e-04 r=1.000 slope=-5.413e-05) | TrainAcc=0.984 TrainLoss=0.2085 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.940 TestLoss=0.2531
[Step    80] CE_loss=0.2322 | VFE_final=-171.5553 (IL_path=0.0330) | VFE_per_dof=-0.0838 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0616 VFE_hidden_term=75.6067 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.59 | lambda_gate=0.298 | SG_objective=0.0088 | SG_relMSE=1.0040 SG_cosine=-0.403 mean_log_Pi_g=0.478 | PC_activity_obj=47.1421 (per_unit 4.6037e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2531 test_acc=0.9399
[Step   100] CE_loss=0.2600 | VFE_final=-192.5280 (IL_path=0.0356) | VFE_per_dof=-0.0940 Delta_VFE_per_dof=+0.0009 | VFE_pred_term=0.0828 VFE_hidden_term=79.8679 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.62 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0094 | SG_relMSE=1.0037 SG_cosine=-0.369 mean_log_Pi_g=0.527 | PC_activity_obj=47.3899 (per_unit 4.6279e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.61e-04 tol=1.00e-04 r=1.000 slope=-5.159e-05) | TrainAcc=0.938 TrainLoss=0.2317 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.945 TestLoss=0.2231
[Step   100] CE_loss=0.2600 | VFE_final=-192.5280 (IL_path=0.0356) | VFE_per_dof=-0.0940 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0828 VFE_hidden_term=79.8679 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.62 | lambda_gate=0.316 | SG_objective=0.0094 | SG_relMSE=1.0037 SG_cosine=-0.369 mean_log_Pi_g=0.527 | PC_activity_obj=47.3899 (per_unit 4.6279e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2231 test_acc=0.9450
[Step   120] CE_loss=0.1911 | VFE_final=-229.2706 (IL_path=0.0307) | VFE_per_dof=-0.1119 Delta_VFE_per_dof=+0.0007 | VFE_pred_term=0.0572 VFE_hidden_term=67.6230 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.09 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0074 | SG_relMSE=1.0041 SG_cosine=-0.365 mean_log_Pi_g=0.574 | PC_activity_obj=38.2177 (per_unit 3.7322e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.42e-04 tol=1.00e-04 r=1.000 slope=-5.740e-05) | TrainAcc=0.977 TrainLoss=0.1653 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.951 TestLoss=0.2310
