JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3963 | VFE_final=802.6637 (IL_path=0.1100) | VFE_per_dof=0.3919 Delta_VFE_per_dof=+0.0147 | VFE_pred_term=0.1171 VFE_hidden_term=958.4587 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.58 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.2607 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=723.1618 (per_unit 7.0621e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.859 TrainLoss=0.3489 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4601
[Step    20] CE_loss=0.3963 | VFE_final=802.6637 (IL_path=0.1100) | VFE_per_dof=0.3919 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1171 VFE_hidden_term=958.4587 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.58 | lambda_gate=0.000 | SG_objective=0.2607 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.301 | PC_activity_obj=723.1618 (per_unit 7.0621e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4601 test_acc=0.8488
[Step    40] CE_loss=0.3774 | VFE_final=686.4929 (IL_path=0.0940) | VFE_per_dof=0.3352 Delta_VFE_per_dof=-0.0164 | VFE_pred_term=0.1154 VFE_hidden_term=836.2191 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=296.05 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2126 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=658.5718 (per_unit 6.4314e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.898 TrainLoss=0.3193 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.895 TestLoss=0.3455
[Step    40] CE_loss=0.3774 | VFE_final=686.4929 (IL_path=0.0940) | VFE_per_dof=0.3352 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1154 VFE_hidden_term=836.2191 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=296.05 | lambda_gate=0.000 | SG_objective=0.2126 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=658.5718 (per_unit 6.4314e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3455 test_acc=0.8950
[Step    60] CE_loss=0.3915 | VFE_final=566.5962 (IL_path=0.0783) | VFE_per_dof=0.2767 Delta_VFE_per_dof=-0.0139 | VFE_pred_term=0.1137 VFE_hidden_term=709.6292 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=282.26 | lambda_gate=0.000 (raw=0.518) | SG_objective=0.1863 | SG_relMSE=0.9998 SG_cosine=0.037 mean_log_Pi_g=0.276 | PC_activity_obj=580.8582 (per_unit 5.6724e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.906 TrainLoss=0.3521 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3042
[Step    60] CE_loss=0.3915 | VFE_final=566.5962 (IL_path=0.0783) | VFE_per_dof=0.2767 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1137 VFE_hidden_term=709.6292 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=282.26 | lambda_gate=0.000 | SG_objective=0.1863 | SG_relMSE=0.9998 SG_cosine=0.037 mean_log_Pi_g=0.276 | PC_activity_obj=580.8582 (per_unit 5.6724e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3042 test_acc=0.9091
[Step    80] CE_loss=0.2247 | VFE_final=470.2378 (IL_path=0.0664) | VFE_per_dof=0.2296 Delta_VFE_per_dof=+0.0094 | VFE_pred_term=0.0625 VFE_hidden_term=610.1267 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=275.40 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1178 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.269 | PC_activity_obj=514.9457 (per_unit 5.0288e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.00e-05 tol=2.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.953 TrainLoss=0.1933 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2368
[Step    80] CE_loss=0.2247 | VFE_final=470.2378 (IL_path=0.0664) | VFE_per_dof=0.2296 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0625 VFE_hidden_term=610.1267 logdet_Pi_y_sum=4.51 logdet_Pi_x_sum=275.40 | lambda_gate=0.000 | SG_objective=0.1178 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.269 | PC_activity_obj=514.9457 (per_unit 5.0288e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2368 test_acc=0.9304
[Step   100] CE_loss=0.2090 | VFE_final=488.6596 (IL_path=0.0680) | VFE_per_dof=0.2386 Delta_VFE_per_dof=+0.0118 | VFE_pred_term=0.0695 VFE_hidden_term=627.5405 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.87 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1205 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.266 | PC_activity_obj=536.3046 (per_unit 5.2373e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.56e-05 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.961 TrainLoss=0.1775 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2109
[Step   100] CE_loss=0.2090 | VFE_final=488.6596 (IL_path=0.0680) | VFE_per_dof=0.2386 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0695 VFE_hidden_term=627.5405 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.87 | lambda_gate=0.000 | SG_objective=0.1205 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.266 | PC_activity_obj=536.3046 (per_unit 5.2373e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2109 test_acc=0.9364
[Step   120] CE_loss=0.1650 | VFE_final=501.8891 (IL_path=0.0689) | VFE_per_dof=0.2451 Delta_VFE_per_dof=+0.0024 | VFE_pred_term=0.0503 VFE_hidden_term=637.4812 logdet_Pi_y_sum=5.54 logdet_Pi_x_sum=265.75 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1206 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.260 | PC_activity_obj=549.1420 (per_unit 5.3627e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.48e-05 tol=2.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.969 TrainLoss=0.1301 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2137
