JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6422 | VFE_final=-85.9816 (IL_path=0.0469) | VFE_per_dof=-0.0420 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.1816 VFE_hidden_term=82.0536 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.15 | lambda_gate=0.282 (raw=0.282) | SG_objective=0.0113 | SG_relMSE=1.0060 SG_cosine=-0.436 mean_log_Pi_g=0.325 | PC_activity_obj=59.4305 (per_unit 5.8038e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.23e-04 tol=1.00e-04 r=1.000 slope=-6.176e-05) | TrainAcc=0.859 TrainLoss=0.6155 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.884 TestLoss=0.6031
[Step    20] CE_loss=0.6422 | VFE_final=-85.9816 (IL_path=0.0469) | VFE_per_dof=-0.0420 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1816 VFE_hidden_term=82.0536 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.15 | lambda_gate=0.282 | SG_objective=0.0113 | SG_relMSE=1.0060 SG_cosine=-0.436 mean_log_Pi_g=0.325 | PC_activity_obj=59.4305 (per_unit 5.8038e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.6031 test_acc=0.8843
[Step    40] CE_loss=0.3870 | VFE_final=-120.9850 (IL_path=0.0431) | VFE_per_dof=-0.0591 Delta_VFE_per_dof=-0.0017 | VFE_pred_term=0.1102 VFE_hidden_term=73.7207 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.80 | lambda_gate=0.200 (raw=0.200) | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.599 mean_log_Pi_g=0.377 | PC_activity_obj=50.9399 (per_unit 4.9746e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=1.00e-04 r=1.000 slope=-6.213e-05) | TrainAcc=0.922 TrainLoss=0.3662 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.917 TestLoss=0.3999
[Step    40] CE_loss=0.3870 | VFE_final=-120.9850 (IL_path=0.0431) | VFE_per_dof=-0.0591 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1102 VFE_hidden_term=73.7207 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.80 | lambda_gate=0.200 | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.599 mean_log_Pi_g=0.377 | PC_activity_obj=50.9399 (per_unit 4.9746e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.3999 test_acc=0.9173
[Step    60] CE_loss=0.2996 | VFE_final=-128.5163 (IL_path=0.0555) | VFE_per_dof=-0.0628 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.0879 VFE_hidden_term=92.6590 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.17 | lambda_gate=0.384 (raw=0.384) | SG_objective=0.0117 | SG_relMSE=1.0021 SG_cosine=-0.232 mean_log_Pi_g=0.428 | PC_activity_obj=60.8311 (per_unit 5.9405e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=1.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.930 TrainLoss=0.2765 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.927 TestLoss=0.2882
[Step    60] CE_loss=0.2996 | VFE_final=-128.5163 (IL_path=0.0555) | VFE_per_dof=-0.0628 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0879 VFE_hidden_term=92.6590 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.17 | lambda_gate=0.384 | SG_objective=0.0117 | SG_relMSE=1.0021 SG_cosine=-0.232 mean_log_Pi_g=0.428 | PC_activity_obj=60.8311 (per_unit 5.9405e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2882 test_acc=0.9275
[Step    80] CE_loss=0.2393 | VFE_final=-165.4221 (IL_path=0.0499) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=-0.0020 | VFE_pred_term=0.0699 VFE_hidden_term=81.6546 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.44 | lambda_gate=0.324 (raw=0.324) | SG_objective=0.0096 | SG_relMSE=1.0029 SG_cosine=-0.351 mean_log_Pi_g=0.478 | PC_activity_obj=50.9448 (per_unit 4.9751e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.94e-04 tol=1.00e-04 r=1.000 slope=-6.721e-05) | TrainAcc=0.945 TrainLoss=0.2178 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.937 TestLoss=0.2442
[Step    80] CE_loss=0.2393 | VFE_final=-165.4221 (IL_path=0.0499) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0699 VFE_hidden_term=81.6546 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.44 | lambda_gate=0.324 | SG_objective=0.0096 | SG_relMSE=1.0029 SG_cosine=-0.351 mean_log_Pi_g=0.478 | PC_activity_obj=50.9448 (per_unit 4.9751e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2442 test_acc=0.9369
[Step   100] CE_loss=0.2925 | VFE_final=-215.6656 (IL_path=0.0353) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=-0.0030 | VFE_pred_term=0.0882 VFE_hidden_term=56.6586 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.48 | lambda_gate=0.234 (raw=0.234) | SG_objective=0.0061 | SG_relMSE=1.0077 SG_cosine=-0.532 mean_log_Pi_g=0.527 | PC_activity_obj=33.6611 (per_unit 3.2872e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.33e-04 tol=1.00e-04 r=1.000 slope=-7.847e-05) | TrainAcc=0.961 TrainLoss=0.2600 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.945 TestLoss=0.2709
[Step   100] CE_loss=0.2925 | VFE_final=-215.6656 (IL_path=0.0353) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0882 VFE_hidden_term=56.6586 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.48 | lambda_gate=0.234 | SG_objective=0.0061 | SG_relMSE=1.0077 SG_cosine=-0.532 mean_log_Pi_g=0.527 | PC_activity_obj=33.6611 (per_unit 3.2872e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2709 test_acc=0.9450
[Step   120] CE_loss=0.2555 | VFE_final=-220.0167 (IL_path=0.0487) | VFE_per_dof=-0.1074 Delta_VFE_per_dof=-0.0007 | VFE_pred_term=0.0811 VFE_hidden_term=76.8113 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.01 | lambda_gate=0.376 (raw=0.376) | SG_objective=0.0088 | SG_relMSE=1.0024 SG_cosine=-0.247 mean_log_Pi_g=0.574 | PC_activity_obj=43.4965 (per_unit 4.2477e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=2.35e-04 tol=1.00e-04 r=1.000 slope=-7.411e-05) | TrainAcc=0.938 TrainLoss=0.2310 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.947 TestLoss=0.2063
