JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5729 | VFE_final=-54.4379 (IL_path=0.0186) | VFE_per_dof=-0.0266 Delta_VFE_per_dof=-0.0031 | VFE_pred_term=0.1628 VFE_hidden_term=113.5249 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.98 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0190 | SG_relMSE=1.0035 SG_cosine=-0.363 mean_log_Pi_g=0.325 | PC_activity_obj=82.2948 (per_unit 8.0366e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.08e-04 tol=5.00e-04 r=1.000 slope=-5.976e-05) | TrainAcc=0.906 TrainLoss=0.5352 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.852 TestLoss=0.5843
[Step    20] CE_loss=0.5729 | VFE_final=-54.4379 (IL_path=0.0186) | VFE_per_dof=-0.0266 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1628 VFE_hidden_term=113.5249 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.98 | lambda_gate=0.319 | SG_objective=0.0190 | SG_relMSE=1.0035 SG_cosine=-0.363 mean_log_Pi_g=0.325 | PC_activity_obj=82.2948 (per_unit 8.0366e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.5843 test_acc=0.8517
[Step    40] CE_loss=0.4398 | VFE_final=-113.5358 (IL_path=0.0133) | VFE_per_dof=-0.0554 Delta_VFE_per_dof=-0.0092 | VFE_pred_term=0.1317 VFE_hidden_term=79.9747 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.46 | lambda_gate=0.311 (raw=0.311) | SG_objective=0.0106 | SG_relMSE=1.0047 SG_cosine=-0.377 mean_log_Pi_g=0.374 | PC_activity_obj=55.7326 (per_unit 5.4426e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.18e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.930 TrainLoss=0.4238 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3918
[Step    40] CE_loss=0.4398 | VFE_final=-113.5358 (IL_path=0.0133) | VFE_per_dof=-0.0554 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1317 VFE_hidden_term=79.9747 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.46 | lambda_gate=0.311 | SG_objective=0.0106 | SG_relMSE=1.0047 SG_cosine=-0.377 mean_log_Pi_g=0.374 | PC_activity_obj=55.7326 (per_unit 5.4426e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3918 test_acc=0.9082
[Step    60] CE_loss=0.4010 | VFE_final=-146.5096 (IL_path=0.0124) | VFE_per_dof=-0.0715 Delta_VFE_per_dof=-0.0040 | VFE_pred_term=0.1202 VFE_hidden_term=72.7774 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.46 | lambda_gate=0.345 (raw=0.345) | SG_objective=0.0118 | SG_relMSE=1.0030 SG_cosine=-0.311 mean_log_Pi_g=0.424 | PC_activity_obj=48.3110 (per_unit 4.7179e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.32e-04 tol=5.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.914 TrainLoss=0.3883 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.3334
[Step    60] CE_loss=0.4010 | VFE_final=-146.5096 (IL_path=0.0124) | VFE_per_dof=-0.0715 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1202 VFE_hidden_term=72.7774 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.46 | lambda_gate=0.345 | SG_objective=0.0118 | SG_relMSE=1.0030 SG_cosine=-0.311 mean_log_Pi_g=0.424 | PC_activity_obj=48.3110 (per_unit 4.7179e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3334 test_acc=0.9306
[Step    80] CE_loss=0.2604 | VFE_final=-167.3711 (IL_path=0.0135) | VFE_per_dof=-0.0817 Delta_VFE_per_dof=-0.0009 | VFE_pred_term=0.0721 VFE_hidden_term=77.5457 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=485.12 | lambda_gate=0.283 (raw=0.283) | SG_objective=0.0091 | SG_relMSE=1.0044 SG_cosine=-0.435 mean_log_Pi_g=0.474 | PC_activity_obj=49.1206 (per_unit 4.7969e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.90e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.969 TrainLoss=0.2364 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2737
[Step    80] CE_loss=0.2604 | VFE_final=-167.3711 (IL_path=0.0135) | VFE_per_dof=-0.0817 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0721 VFE_hidden_term=77.5457 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=485.12 | lambda_gate=0.283 | SG_objective=0.0091 | SG_relMSE=1.0044 SG_cosine=-0.435 mean_log_Pi_g=0.474 | PC_activity_obj=49.1206 (per_unit 4.7969e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2737 test_acc=0.9380
[Step   100] CE_loss=0.2808 | VFE_final=-188.4685 (IL_path=0.0144) | VFE_per_dof=-0.0920 Delta_VFE_per_dof=+0.0009 | VFE_pred_term=0.0917 VFE_hidden_term=81.4055 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.59 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0101 | SG_relMSE=1.0034 SG_cosine=-0.356 mean_log_Pi_g=0.522 | PC_activity_obj=49.0955 (per_unit 4.7945e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.25e-04 tol=5.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.930 TrainLoss=0.2564 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.939 TestLoss=0.2411
[Step   100] CE_loss=0.2808 | VFE_final=-188.4685 (IL_path=0.0144) | VFE_per_dof=-0.0920 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0917 VFE_hidden_term=81.4055 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.59 | lambda_gate=0.322 | SG_objective=0.0101 | SG_relMSE=1.0034 SG_cosine=-0.356 mean_log_Pi_g=0.522 | PC_activity_obj=49.0955 (per_unit 4.7945e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2411 test_acc=0.9390
[Step   120] CE_loss=0.2031 | VFE_final=-222.1771 (IL_path=0.0130) | VFE_per_dof=-0.1085 Delta_VFE_per_dof=+0.0013 | VFE_pred_term=0.0612 VFE_hidden_term=72.0397 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=582.74 | lambda_gate=0.334 (raw=0.334) | SG_objective=0.0087 | SG_relMSE=1.0035 SG_cosine=-0.331 mean_log_Pi_g=0.569 | PC_activity_obj=41.3046 (per_unit 4.0336e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.96e-04 tol=5.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.984 TrainLoss=0.1760 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.946 TestLoss=0.2445
