JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7743 | VFE_final=-67.1592 (IL_path=0.0632) | VFE_per_dof=-0.0328 Delta_VFE_per_dof=+0.0020 | VFE_pred_term=0.2256 VFE_hidden_term=100.2960 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.09 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0225 | SG_relMSE=1.0039 SG_cosine=-0.356 mean_log_Pi_g=0.324 | PC_activity_obj=72.8994 (per_unit 7.1191e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.23e-04 tol=1.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.836 TrainLoss=0.7408 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.866 TestLoss=0.7145
[Step    20] CE_loss=0.7743 | VFE_final=-67.1592 (IL_path=0.0632) | VFE_per_dof=-0.0328 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2256 VFE_hidden_term=100.2960 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.09 | lambda_gate=0.322 | SG_objective=0.0225 | SG_relMSE=1.0039 SG_cosine=-0.356 mean_log_Pi_g=0.324 | PC_activity_obj=72.8994 (per_unit 7.1191e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.7145 test_acc=0.8661
[Step    40] CE_loss=0.4269 | VFE_final=-106.1112 (IL_path=0.0546) | VFE_per_dof=-0.0518 Delta_VFE_per_dof=-0.0056 | VFE_pred_term=0.1279 VFE_hidden_term=85.6795 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.237 (raw=0.237) | SG_objective=0.0178 | SG_relMSE=1.0042 SG_cosine=-0.527 mean_log_Pi_g=0.371 | PC_activity_obj=60.6593 (per_unit 5.9238e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-2.834e-05) | TrainAcc=0.930 TrainLoss=0.4200 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.906 TestLoss=0.4508
[Step    40] CE_loss=0.4269 | VFE_final=-106.1112 (IL_path=0.0546) | VFE_per_dof=-0.0518 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1279 VFE_hidden_term=85.6795 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.237 | SG_objective=0.0178 | SG_relMSE=1.0042 SG_cosine=-0.527 mean_log_Pi_g=0.371 | PC_activity_obj=60.6593 (per_unit 5.9238e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4508 test_acc=0.9057
[Step    60] CE_loss=0.3584 | VFE_final=-121.7221 (IL_path=0.0611) | VFE_per_dof=-0.0594 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.1099 VFE_hidden_term=94.3825 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.09 | lambda_gate=0.366 (raw=0.366) | SG_objective=0.0124 | SG_relMSE=1.0024 SG_cosine=-0.268 mean_log_Pi_g=0.418 | PC_activity_obj=64.7682 (per_unit 6.3250e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.07e-04 tol=1.00e-04 r=1.000 slope=-2.979e-05) | TrainAcc=0.914 TrainLoss=0.3397 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.915 TestLoss=0.3509
[Step    60] CE_loss=0.3584 | VFE_final=-121.7221 (IL_path=0.0611) | VFE_per_dof=-0.0594 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1099 VFE_hidden_term=94.3825 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.09 | lambda_gate=0.366 | SG_objective=0.0124 | SG_relMSE=1.0024 SG_cosine=-0.268 mean_log_Pi_g=0.418 | PC_activity_obj=64.7682 (per_unit 6.3250e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3509 test_acc=0.9155
[Step    80] CE_loss=0.2924 | VFE_final=-153.5703 (IL_path=0.0076) | VFE_per_dof=-0.0750 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.0854 VFE_hidden_term=86.8246 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.11 | lambda_gate=0.306 (raw=0.306) | SG_objective=0.0082 | SG_relMSE=1.0036 SG_cosine=-0.387 mean_log_Pi_g=0.465 | PC_activity_obj=57.3995 (per_unit 5.6054e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.90e-05 tol=1.00e-04 r=1.000 slope=-4.450e-05) | TrainAcc=0.938 TrainLoss=0.2693 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.927 TestLoss=0.2895
[Step    80] CE_loss=0.2924 | VFE_final=-153.5703 (IL_path=0.0076) | VFE_per_dof=-0.0750 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0854 VFE_hidden_term=86.8246 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.11 | lambda_gate=0.306 | SG_objective=0.0082 | SG_relMSE=1.0036 SG_cosine=-0.387 mean_log_Pi_g=0.465 | PC_activity_obj=57.3995 (per_unit 5.6054e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2895 test_acc=0.9275
[Step   100] CE_loss=0.3297 | VFE_final=-193.1785 (IL_path=0.0478) | VFE_per_dof=-0.0943 Delta_VFE_per_dof=-0.0050 | VFE_pred_term=0.1172 VFE_hidden_term=71.4814 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.21 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0101 | SG_relMSE=1.0040 SG_cosine=-0.362 mean_log_Pi_g=0.512 | PC_activity_obj=45.2880 (per_unit 4.4227e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.22e-04 tol=1.00e-04 r=1.000 slope=-3.524e-05) | TrainAcc=0.914 TrainLoss=0.3113 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.929 TestLoss=0.2913
[Step   100] CE_loss=0.3297 | VFE_final=-193.1785 (IL_path=0.0478) | VFE_per_dof=-0.0943 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1172 VFE_hidden_term=71.4814 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.21 | lambda_gate=0.319 | SG_objective=0.0101 | SG_relMSE=1.0040 SG_cosine=-0.362 mean_log_Pi_g=0.512 | PC_activity_obj=45.2880 (per_unit 4.4227e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2913 test_acc=0.9291
[Step   120] CE_loss=0.2751 | VFE_final=-206.4855 (IL_path=0.0558) | VFE_per_dof=-0.1008 Delta_VFE_per_dof=-0.0002 | VFE_pred_term=0.0928 VFE_hidden_term=81.9203 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=571.18 | lambda_gate=0.348 (raw=0.348) | SG_objective=0.0090 | SG_relMSE=1.0028 SG_cosine=-0.303 mean_log_Pi_g=0.558 | PC_activity_obj=49.7864 (per_unit 4.8619e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.13e-04 tol=1.00e-04 r=1.000 slope=-3.524e-05) | TrainAcc=0.938 TrainLoss=0.2576 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.937 TestLoss=0.2478
[Step   120] CE_loss=0.2751 | VFE_final=-206.4855 (IL_path=0.0558) | VFE_per_dof=-0.1008 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0928 VFE_hidden_term=81.9203 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=571.18 | lambda_gate=0.348 | SG_objective=0.0090 | SG_relMSE=1.0028 SG_cosine=-0.303 mean_log_Pi_g=0.558 | PC_activity_obj=49.7864 (per_unit 4.8619e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2478 test_acc=0.9366
[Step   140] CE_loss=0.2154 | VFE_final=-246.0438 (IL_path=0.0060) | VFE_per_dof=-0.1201 Delta_VFE_per_dof=+0.0008 | VFE_pred_term=0.0707 VFE_hidden_term=65.4526 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.86 | lambda_gate=0.284 (raw=0.284) | SG_objective=0.0116 | SG_relMSE=1.0034 SG_cosine=-0.431 mean_log_Pi_g=0.602 | PC_activity_obj=38.3840 (per_unit 3.7484e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.99e-05 tol=1.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.969 TrainLoss=0.2020 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.943 TestLoss=0.2766
[Step   140] CE_loss=0.2154 | VFE_final=-246.0438 (IL_path=0.0060) | VFE_per_dof=-0.1201 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0707 VFE_hidden_term=65.4526 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.86 | lambda_gate=0.284 | SG_objective=0.0116 | SG_relMSE=1.0034 SG_cosine=-0.431 mean_log_Pi_g=0.602 | PC_activity_obj=38.3840 (per_unit 3.7484e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2766 test_acc=0.9432
[Step   160] CE_loss=0.2601 | VFE_final=-259.0839 (IL_path=0.0525) | VFE_per_dof=-0.1265 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0942 VFE_hidden_term=74.8739 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.39 | lambda_gate=0.335 (raw=0.335) | SG_objective=0.0105 | SG_relMSE=1.0036 SG_cosine=-0.330 mean_log_Pi_g=0.646 | PC_activity_obj=42.0358 (per_unit 4.1051e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.21e-04 tol=1.00e-04 r=1.000 slope=-3.161e-05) | TrainAcc=0.938 TrainLoss=0.2456 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.943 TestLoss=0.2386
[Step   160] CE_loss=0.2601 | VFE_final=-259.0839 (IL_path=0.0525) | VFE_per_dof=-0.1265 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0942 VFE_hidden_term=74.8739 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.39 | lambda_gate=0.335 | SG_objective=0.0105 | SG_relMSE=1.0036 SG_cosine=-0.330 mean_log_Pi_g=0.646 | PC_activity_obj=42.0358 (per_unit 4.1051e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2386 test_acc=0.9427
[Step   180] CE_loss=0.2647 | VFE_final=-295.2953 (IL_path=0.0430) | VFE_per_dof=-0.1442 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.1009 VFE_hidden_term=60.6346 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=704.92 | lambda_gate=0.281 (raw=0.281) | SG_objective=0.0079 | SG_relMSE=1.0047 SG_cosine=-0.439 mean_log_Pi_g=0.688 | PC_activity_obj=32.9499 (per_unit 3.2178e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.28e-04 tol=1.00e-04 r=1.000 slope=-3.778e-05) | TrainAcc=0.945 TrainLoss=0.2547 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.947 TestLoss=0.2527
[Step   180] CE_loss=0.2647 | VFE_final=-295.2953 (IL_path=0.0430) | VFE_per_dof=-0.1442 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1009 VFE_hidden_term=60.6346 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=704.92 | lambda_gate=0.281 | SG_objective=0.0079 | SG_relMSE=1.0047 SG_cosine=-0.439 mean_log_Pi_g=0.688 | PC_activity_obj=32.9499 (per_unit 3.2178e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2527 test_acc=0.9473
[Step   200] CE_loss=0.2837 | VFE_final=-320.8278 (IL_path=0.0406) | VFE_per_dof=-0.1567 Delta_VFE_per_dof=+0.0022 | VFE_pred_term=0.0990 VFE_hidden_term=56.3870 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=747.07 | lambda_gate=0.265 (raw=0.265) | SG_objective=0.0084 | SG_relMSE=1.0055 SG_cosine=-0.470 mean_log_Pi_g=0.730 | PC_activity_obj=29.2412 (per_unit 2.8556e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.30e-04 tol=1.00e-04 r=1.000 slope=-3.960e-05) | TrainAcc=0.969 TrainLoss=0.2587 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.950 TestLoss=0.2719
[Step   200] CE_loss=0.2837 | VFE_final=-320.8278 (IL_path=0.0406) | VFE_per_dof=-0.1567 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0990 VFE_hidden_term=56.3870 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=747.07 | lambda_gate=0.265 | SG_objective=0.0084 | SG_relMSE=1.0055 SG_cosine=-0.470 mean_log_Pi_g=0.730 | PC_activity_obj=29.2412 (per_unit 2.8556e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2719 test_acc=0.9504
[Step   220] CE_loss=0.2492 | VFE_final=-334.7397 (IL_path=0.0458) | VFE_per_dof=-0.1634 Delta_VFE_per_dof=+0.0016 | VFE_pred_term=0.1033 VFE_hidden_term=63.0304 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=787.79 | lambda_gate=0.301 (raw=0.301) | SG_objective=0.0082 | SG_relMSE=1.0048 SG_cosine=-0.398 mean_log_Pi_g=0.769 | PC_activity_obj=31.8367 (per_unit 3.1091e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.34e-04 tol=1.00e-04 r=1.000 slope=-3.960e-05) | TrainAcc=0.953 TrainLoss=0.2256 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.950 TestLoss=0.2373
[Step   220] CE_loss=0.2492 | VFE_final=-334.7397 (IL_path=0.0458) | VFE_per_dof=-0.1634 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1033 VFE_hidden_term=63.0304 logdet_Pi_y_sum=7.96 logdet_Pi_x_sum=787.79 | lambda_gate=0.301 | SG_objective=0.0082 | SG_relMSE=1.0048 SG_cosine=-0.398 mean_log_Pi_g=0.769 | PC_activity_obj=31.8367 (per_unit 3.1091e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2373 test_acc=0.9499
