JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6454 | VFE_final=-86.5708 (IL_path=0.0095) | VFE_per_dof=-0.0423 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1831 VFE_hidden_term=81.4524 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.13 | lambda_gate=0.279 (raw=0.279) | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.441 mean_log_Pi_g=0.325 | PC_activity_obj=59.0012 (per_unit 5.7618e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.60e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.844 TrainLoss=0.6194 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.885 TestLoss=0.6063
[Step    20] CE_loss=0.6454 | VFE_final=-86.5708 (IL_path=0.0095) | VFE_per_dof=-0.0423 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1831 VFE_hidden_term=81.4524 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.13 | lambda_gate=0.279 | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.441 mean_log_Pi_g=0.325 | PC_activity_obj=59.0012 (per_unit 5.7618e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.6063 test_acc=0.8853
[Step    40] CE_loss=0.3876 | VFE_final=-121.1166 (IL_path=0.0088) | VFE_per_dof=-0.0591 Delta_VFE_per_dof=-0.0017 | VFE_pred_term=0.1108 VFE_hidden_term=73.5698 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.77 | lambda_gate=0.199 (raw=0.199) | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.601 mean_log_Pi_g=0.377 | PC_activity_obj=50.8437 (per_unit 4.9652e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=5.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.922 TrainLoss=0.3680 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.918 TestLoss=0.4008
[Step    40] CE_loss=0.3876 | VFE_final=-121.1166 (IL_path=0.0088) | VFE_per_dof=-0.0591 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1108 VFE_hidden_term=73.5698 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.77 | lambda_gate=0.199 | SG_objective=0.0088 | SG_relMSE=1.0066 SG_cosine=-0.601 mean_log_Pi_g=0.377 | PC_activity_obj=50.8437 (per_unit 4.9652e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4008 test_acc=0.9180
[Step    60] CE_loss=0.2985 | VFE_final=-128.2418 (IL_path=0.0113) | VFE_per_dof=-0.0626 Delta_VFE_per_dof=+0.0005 | VFE_pred_term=0.0877 VFE_hidden_term=92.9148 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.14 | lambda_gate=0.381 (raw=0.381) | SG_objective=0.0118 | SG_relMSE=1.0021 SG_cosine=-0.237 mean_log_Pi_g=0.428 | PC_activity_obj=60.9975 (per_unit 5.9568e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=5.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.930 TrainLoss=0.2769 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.926 TestLoss=0.2888
[Step    60] CE_loss=0.2985 | VFE_final=-128.2418 (IL_path=0.0113) | VFE_per_dof=-0.0626 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0877 VFE_hidden_term=92.9148 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.14 | lambda_gate=0.381 | SG_objective=0.0118 | SG_relMSE=1.0021 SG_cosine=-0.237 mean_log_Pi_g=0.428 | PC_activity_obj=60.9975 (per_unit 5.9568e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2888 test_acc=0.9257
[Step    80] CE_loss=0.2391 | VFE_final=-165.4735 (IL_path=0.0102) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=-0.0023 | VFE_pred_term=0.0701 VFE_hidden_term=81.5939 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.42 | lambda_gate=0.327 (raw=0.327) | SG_objective=0.0098 | SG_relMSE=1.0029 SG_cosine=-0.347 mean_log_Pi_g=0.478 | PC_activity_obj=50.9206 (per_unit 4.9727e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.39e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.945 TrainLoss=0.2184 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.937 TestLoss=0.2438
[Step    80] CE_loss=0.2391 | VFE_final=-165.4735 (IL_path=0.0102) | VFE_per_dof=-0.0808 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0701 VFE_hidden_term=81.5939 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.42 | lambda_gate=0.327 | SG_objective=0.0098 | SG_relMSE=1.0029 SG_cosine=-0.347 mean_log_Pi_g=0.478 | PC_activity_obj=50.9206 (per_unit 4.9727e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2438 test_acc=0.9374
[Step   100] CE_loss=0.2963 | VFE_final=-215.6130 (IL_path=0.0072) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=-0.0030 | VFE_pred_term=0.0898 VFE_hidden_term=56.6831 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.43 | lambda_gate=0.234 (raw=0.234) | SG_objective=0.0061 | SG_relMSE=1.0078 SG_cosine=-0.532 mean_log_Pi_g=0.527 | PC_activity_obj=33.6792 (per_unit 3.2890e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.68e-04 tol=5.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.938 TrainLoss=0.2620 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.947 TestLoss=0.2692
[Step   100] CE_loss=0.2963 | VFE_final=-215.6130 (IL_path=0.0072) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0898 VFE_hidden_term=56.6831 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.43 | lambda_gate=0.234 | SG_objective=0.0061 | SG_relMSE=1.0078 SG_cosine=-0.532 mean_log_Pi_g=0.527 | PC_activity_obj=33.6792 (per_unit 3.2890e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2692 test_acc=0.9468
[Step   120] CE_loss=0.2558 | VFE_final=-218.3442 (IL_path=0.0102) | VFE_per_dof=-0.1066 Delta_VFE_per_dof=-0.0002 | VFE_pred_term=0.0820 VFE_hidden_term=78.4482 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.94 | lambda_gate=0.373 (raw=0.373) | SG_objective=0.0089 | SG_relMSE=1.0024 SG_cosine=-0.254 mean_log_Pi_g=0.574 | PC_activity_obj=44.4286 (per_unit 4.3387e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.69e-04 tol=5.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.938 TrainLoss=0.2317 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.945 TestLoss=0.2060
