JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5008 | VFE_final=764.1142 (IL_path=0.0765) | VFE_per_dof=0.3731 Delta_VFE_per_dof=+0.0297 | VFE_pred_term=0.1438 VFE_hidden_term=922.1302 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.06 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.2395 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.306 | PC_activity_obj=689.5220 (per_unit 6.7336e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.36e-05 tol=2.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.852 TrainLoss=0.4523 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.872 TestLoss=0.4213
[Step    20] CE_loss=0.5008 | VFE_final=764.1142 (IL_path=0.0765) | VFE_per_dof=0.3731 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1438 VFE_hidden_term=922.1302 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.06 | lambda_gate=0.000 | SG_objective=0.2395 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.306 | PC_activity_obj=689.5220 (per_unit 6.7336e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4213 test_acc=0.8718
[Step    40] CE_loss=0.2731 | VFE_final=715.5178 (IL_path=0.0707) | VFE_per_dof=0.3494 Delta_VFE_per_dof=-0.0013 | VFE_pred_term=0.0839 VFE_hidden_term=868.0677 logdet_Pi_y_sum=3.66 logdet_Pi_x_sum=301.61 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2376 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.295 | PC_activity_obj=675.6202 (per_unit 6.5979e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.32e-05 tol=2.00e-04 r=1.000 slope=-2.162e-05) | TrainAcc=0.914 TrainLoss=0.2395 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3201
[Step    40] CE_loss=0.2731 | VFE_final=715.5178 (IL_path=0.0707) | VFE_per_dof=0.3494 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0839 VFE_hidden_term=868.0677 logdet_Pi_y_sum=3.66 logdet_Pi_x_sum=301.61 | lambda_gate=0.000 | SG_objective=0.2376 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.295 | PC_activity_obj=675.6202 (per_unit 6.5979e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3201 test_acc=0.9081
[Step    60] CE_loss=0.3257 | VFE_final=558.6871 (IL_path=0.0562) | VFE_per_dof=0.2728 Delta_VFE_per_dof=-0.0031 | VFE_pred_term=0.0921 VFE_hidden_term=704.4598 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.67 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1651 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.281 | PC_activity_obj=571.7429 (per_unit 5.5834e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.79e-05 tol=2.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.922 TrainLoss=0.2783 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3008
[Step    60] CE_loss=0.3257 | VFE_final=558.6871 (IL_path=0.0562) | VFE_per_dof=0.2728 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0921 VFE_hidden_term=704.4598 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.67 | lambda_gate=0.000 | SG_objective=0.1651 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.281 | PC_activity_obj=571.7429 (per_unit 5.5834e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3008 test_acc=0.9087
[Step    80] CE_loss=0.2266 | VFE_final=502.6802 (IL_path=0.0508) | VFE_per_dof=0.2454 Delta_VFE_per_dof=-0.0087 | VFE_pred_term=0.0667 VFE_hidden_term=644.9263 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=280.10 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1355 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.274 | PC_activity_obj=537.1084 (per_unit 5.2452e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.59e-05 tol=2.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.938 TrainLoss=0.1986 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2410
[Step    80] CE_loss=0.2266 | VFE_final=502.6802 (IL_path=0.0508) | VFE_per_dof=0.2454 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0667 VFE_hidden_term=644.9263 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=280.10 | lambda_gate=0.000 | SG_objective=0.1355 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.274 | PC_activity_obj=537.1084 (per_unit 5.2452e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2410 test_acc=0.9300
[Step   100] CE_loss=0.2461 | VFE_final=381.0922 (IL_path=0.0409) | VFE_per_dof=0.1861 Delta_VFE_per_dof=-0.0323 | VFE_pred_term=0.0839 VFE_hidden_term=521.6284 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=276.21 | lambda_gate=0.000 (raw=0.484) | SG_objective=0.0904 | SG_relMSE=1.0002 SG_cosine=-0.032 mean_log_Pi_g=0.270 | PC_activity_obj=441.8012 (per_unit 4.3145e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.40e-05 tol=2.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.938 TrainLoss=0.2030 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2373
[Step   100] CE_loss=0.2461 | VFE_final=381.0922 (IL_path=0.0409) | VFE_per_dof=0.1861 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0839 VFE_hidden_term=521.6284 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=276.21 | lambda_gate=0.000 | SG_objective=0.0904 | SG_relMSE=1.0002 SG_cosine=-0.032 mean_log_Pi_g=0.270 | PC_activity_obj=441.8012 (per_unit 4.3145e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2373 test_acc=0.9316
[Step   120] CE_loss=0.2655 | VFE_final=427.7443 (IL_path=0.0443) | VFE_per_dof=0.2089 Delta_VFE_per_dof=+0.0082 | VFE_pred_term=0.0838 VFE_hidden_term=568.9044 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=276.89 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.0834 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.270 | PC_activity_obj=488.9319 (per_unit 4.7747e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.57e-05 tol=2.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.945 TrainLoss=0.2296 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2086
