JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3929 | VFE_final=804.8210 (IL_path=0.1107) | VFE_per_dof=0.3930 Delta_VFE_per_dof=+0.0145 | VFE_pred_term=0.1157 VFE_hidden_term=962.2418 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.82 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2088 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=721.9245 (per_unit 7.0500e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=2.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.875 TrainLoss=0.3451 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4608
[Step    20] CE_loss=0.3929 | VFE_final=804.8210 (IL_path=0.1107) | VFE_per_dof=0.3930 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1157 VFE_hidden_term=962.2418 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.82 | lambda_gate=0.000 | SG_objective=0.2088 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=721.9245 (per_unit 7.0500e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4608 test_acc=0.8494
[Step    40] CE_loss=0.3806 | VFE_final=690.2461 (IL_path=0.0950) | VFE_per_dof=0.3370 Delta_VFE_per_dof=-0.0170 | VFE_pred_term=0.1168 VFE_hidden_term=842.3453 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.79 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2575 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.294 | PC_activity_obj=658.7264 (per_unit 6.4329e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.891 TrainLoss=0.3222 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.894 TestLoss=0.3470
[Step    40] CE_loss=0.3806 | VFE_final=690.2461 (IL_path=0.0950) | VFE_per_dof=0.3370 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1168 VFE_hidden_term=842.3453 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.79 | lambda_gate=0.000 | SG_objective=0.2575 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.294 | PC_activity_obj=658.7264 (per_unit 6.4329e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3470 test_acc=0.8942
[Step    60] CE_loss=0.3939 | VFE_final=563.8622 (IL_path=0.0785) | VFE_per_dof=0.2753 Delta_VFE_per_dof=-0.0140 | VFE_pred_term=0.1149 VFE_hidden_term=709.1292 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=286.73 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1892 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.280 | PC_activity_obj=576.7888 (per_unit 5.6327e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.898 TrainLoss=0.3552 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3052
[Step    60] CE_loss=0.3939 | VFE_final=563.8622 (IL_path=0.0785) | VFE_per_dof=0.2753 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1149 VFE_hidden_term=709.1292 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=286.73 | lambda_gate=0.000 | SG_objective=0.1892 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.280 | PC_activity_obj=576.7888 (per_unit 5.6327e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3052 test_acc=0.9087
[Step    80] CE_loss=0.2242 | VFE_final=470.4008 (IL_path=0.0668) | VFE_per_dof=0.2297 Delta_VFE_per_dof=+0.0089 | VFE_pred_term=0.0630 VFE_hidden_term=612.3715 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.57 | lambda_gate=0.000 (raw=0.496) | SG_objective=0.1325 | SG_relMSE=1.0000 SG_cosine=-0.009 mean_log_Pi_g=0.273 | PC_activity_obj=513.3932 (per_unit 5.0136e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.04e-05 tol=2.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.953 TrainLoss=0.1921 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2369
[Step    80] CE_loss=0.2242 | VFE_final=470.4008 (IL_path=0.0668) | VFE_per_dof=0.2297 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0630 VFE_hidden_term=612.3715 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.57 | lambda_gate=0.000 | SG_objective=0.1325 | SG_relMSE=1.0000 SG_cosine=-0.009 mean_log_Pi_g=0.273 | PC_activity_obj=513.3932 (per_unit 5.0136e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2369 test_acc=0.9305
[Step   100] CE_loss=0.2141 | VFE_final=491.9627 (IL_path=0.0687) | VFE_per_dof=0.2402 Delta_VFE_per_dof=+0.0110 | VFE_pred_term=0.0707 VFE_hidden_term=632.4426 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.09 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1240 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=537.6628 (per_unit 5.2506e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.67e-05 tol=2.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.961 TrainLoss=0.1816 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2123
[Step   100] CE_loss=0.2141 | VFE_final=491.9627 (IL_path=0.0687) | VFE_per_dof=0.2402 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0707 VFE_hidden_term=632.4426 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.09 | lambda_gate=0.000 | SG_objective=0.1240 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=537.6628 (per_unit 5.2506e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2123 test_acc=0.9353
[Step   120] CE_loss=0.1664 | VFE_final=494.7617 (IL_path=0.0683) | VFE_per_dof=0.2416 Delta_VFE_per_dof=+0.0023 | VFE_pred_term=0.0512 VFE_hidden_term=631.4189 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=267.90 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1213 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.262 | PC_activity_obj=542.7293 (per_unit 5.3001e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.59e-05 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.969 TrainLoss=0.1317 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2161
