JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3951 | VFE_final=805.2686 (IL_path=0.1544) | VFE_per_dof=0.3932 Delta_VFE_per_dof=+0.0147 | VFE_pred_term=0.1170 VFE_hidden_term=961.0485 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.55 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.2616 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.301 | PC_activity_obj=725.1393 (per_unit 7.0814e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.875 TrainLoss=0.3479 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4624
[Step    20] CE_loss=0.3951 | VFE_final=805.2686 (IL_path=0.1544) | VFE_per_dof=0.3932 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1170 VFE_hidden_term=961.0485 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=308.55 | lambda_gate=0.000 | SG_objective=0.2616 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.301 | PC_activity_obj=725.1393 (per_unit 7.0814e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4624 test_acc=0.8476
[Step    40] CE_loss=0.3783 | VFE_final=688.9354 (IL_path=0.1319) | VFE_per_dof=0.3364 Delta_VFE_per_dof=-0.0167 | VFE_pred_term=0.1162 VFE_hidden_term=838.5990 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=295.92 | lambda_gate=0.000 (raw=0.520) | SG_objective=0.2137 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=660.6790 (per_unit 6.4519e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=5.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.891 TrainLoss=0.3204 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.894 TestLoss=0.3455
[Step    40] CE_loss=0.3783 | VFE_final=688.9354 (IL_path=0.1319) | VFE_per_dof=0.3364 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1162 VFE_hidden_term=838.5990 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=295.92 | lambda_gate=0.000 | SG_objective=0.2137 | SG_relMSE=0.9997 SG_cosine=0.040 mean_log_Pi_g=0.289 | PC_activity_obj=660.6790 (per_unit 6.4519e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3455 test_acc=0.8945
[Step    60] CE_loss=0.3918 | VFE_final=571.0289 (IL_path=0.1102) | VFE_per_dof=0.2788 Delta_VFE_per_dof=-0.0135 | VFE_pred_term=0.1141 VFE_hidden_term=713.9307 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=282.00 | lambda_gate=0.000 (raw=0.518) | SG_objective=0.1878 | SG_relMSE=0.9998 SG_cosine=0.037 mean_log_Pi_g=0.275 | PC_activity_obj=584.9436 (per_unit 5.7123e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.69e-04 tol=5.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.898 TrainLoss=0.3531 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3054
[Step    60] CE_loss=0.3918 | VFE_final=571.0289 (IL_path=0.1102) | VFE_per_dof=0.2788 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1141 VFE_hidden_term=713.9307 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=282.00 | lambda_gate=0.000 | SG_objective=0.1878 | SG_relMSE=0.9998 SG_cosine=0.037 mean_log_Pi_g=0.275 | PC_activity_obj=584.9436 (per_unit 5.7123e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3054 test_acc=0.9087
[Step    80] CE_loss=0.2294 | VFE_final=471.2552 (IL_path=0.0930) | VFE_per_dof=0.2301 Delta_VFE_per_dof=+0.0091 | VFE_pred_term=0.0648 VFE_hidden_term=610.9659 logdet_Pi_y_sum=4.50 logdet_Pi_x_sum=275.05 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1180 | SG_relMSE=1.0000 SG_cosine=0.000 mean_log_Pi_g=0.269 | PC_activity_obj=516.5701 (per_unit 5.0446e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.28e-04 tol=5.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.953 TrainLoss=0.1973 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2381
[Step    80] CE_loss=0.2294 | VFE_final=471.2552 (IL_path=0.0930) | VFE_per_dof=0.2301 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0648 VFE_hidden_term=610.9659 logdet_Pi_y_sum=4.50 logdet_Pi_x_sum=275.05 | lambda_gate=0.000 | SG_objective=0.1180 | SG_relMSE=1.0000 SG_cosine=0.000 mean_log_Pi_g=0.269 | PC_activity_obj=516.5701 (per_unit 5.0446e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2381 test_acc=0.9287
[Step   100] CE_loss=0.2155 | VFE_final=491.8345 (IL_path=0.0956) | VFE_per_dof=0.2402 Delta_VFE_per_dof=+0.0114 | VFE_pred_term=0.0714 VFE_hidden_term=630.5029 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.45 | lambda_gate=0.000 (raw=0.501) | SG_objective=0.1215 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.266 | PC_activity_obj=539.3903 (per_unit 5.2675e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.36e-04 tol=5.00e-04 r=1.000 slope=-7.375e-05) | TrainAcc=0.953 TrainLoss=0.1834 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.936 TestLoss=0.2126
[Step   100] CE_loss=0.2155 | VFE_final=491.8345 (IL_path=0.0956) | VFE_per_dof=0.2402 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0714 VFE_hidden_term=630.5029 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=272.45 | lambda_gate=0.000 | SG_objective=0.1215 | SG_relMSE=1.0000 SG_cosine=0.002 mean_log_Pi_g=0.266 | PC_activity_obj=539.3903 (per_unit 5.2675e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2126 test_acc=0.9356
[Step   120] CE_loss=0.1634 | VFE_final=499.2271 (IL_path=0.0960) | VFE_per_dof=0.2438 Delta_VFE_per_dof=+0.0027 | VFE_pred_term=0.0495 VFE_hidden_term=634.4701 logdet_Pi_y_sum=5.53 logdet_Pi_x_sum=265.05 | lambda_gate=0.000 (raw=0.507) | SG_objective=0.1195 | SG_relMSE=0.9999 SG_cosine=0.014 mean_log_Pi_g=0.259 | PC_activity_obj=547.6883 (per_unit 5.3485e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-1.055e-04) | TrainAcc=0.969 TrainLoss=0.1277 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2134
