JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.8567 | VFE_final=-70.2018 (IL_path=0.0081) | VFE_per_dof=-0.0343 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.2552 VFE_hidden_term=96.5088 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.66 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0200 | SG_relMSE=1.0044 SG_cosine=-0.348 mean_log_Pi_g=0.323 | PC_activity_obj=70.2953 (per_unit 6.8648e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=2.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.836 TrainLoss=0.8421 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.856 TestLoss=0.7931
[Step    20] CE_loss=0.8567 | VFE_final=-70.2018 (IL_path=0.0081) | VFE_per_dof=-0.0343 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2552 VFE_hidden_term=96.5088 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.66 | lambda_gate=0.326 | SG_objective=0.0200 | SG_relMSE=1.0044 SG_cosine=-0.348 mean_log_Pi_g=0.323 | PC_activity_obj=70.2953 (per_unit 6.8648e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.7931 test_acc=0.8561
[Step    40] CE_loss=0.4381 | VFE_final=-89.4032 (IL_path=0.0085) | VFE_per_dof=-0.0437 Delta_VFE_per_dof=-0.0042 | VFE_pred_term=0.1348 VFE_hidden_term=100.7416 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.76 | lambda_gate=0.261 (raw=0.261) | SG_objective=0.0213 | SG_relMSE=1.0034 SG_cosine=-0.478 mean_log_Pi_g=0.368 | PC_activity_obj=72.7492 (per_unit 7.1044e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.06e-04 tol=2.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.914 TrainLoss=0.4372 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.894 TestLoss=0.4814
[Step    40] CE_loss=0.4381 | VFE_final=-89.4032 (IL_path=0.0085) | VFE_per_dof=-0.0437 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1348 VFE_hidden_term=100.7416 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.76 | lambda_gate=0.261 | SG_objective=0.0213 | SG_relMSE=1.0034 SG_cosine=-0.478 mean_log_Pi_g=0.368 | PC_activity_obj=72.7492 (per_unit 7.1044e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4814 test_acc=0.8942
[Step    60] CE_loss=0.3807 | VFE_final=-114.4462 (IL_path=0.0084) | VFE_per_dof=-0.0559 Delta_VFE_per_dof=-0.0004 | VFE_pred_term=0.1184 VFE_hidden_term=98.4607 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.73 | lambda_gate=0.361 (raw=0.361) | SG_objective=0.0153 | SG_relMSE=1.0024 SG_cosine=-0.278 mean_log_Pi_g=0.412 | PC_activity_obj=70.0972 (per_unit 6.8454e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=2.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.906 TrainLoss=0.3672 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.910 TestLoss=0.3780
[Step    60] CE_loss=0.3807 | VFE_final=-114.4462 (IL_path=0.0084) | VFE_per_dof=-0.0559 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1184 VFE_hidden_term=98.4607 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.73 | lambda_gate=0.361 | SG_objective=0.0153 | SG_relMSE=1.0024 SG_cosine=-0.278 mean_log_Pi_g=0.412 | PC_activity_obj=70.0972 (per_unit 6.8454e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3780 test_acc=0.9096
[Step    80] CE_loss=0.3328 | VFE_final=-152.9207 (IL_path=0.0071) | VFE_per_dof=-0.0747 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.0995 VFE_hidden_term=82.7514 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.71 | lambda_gate=0.287 (raw=0.287) | SG_objective=0.0130 | SG_relMSE=1.0034 SG_cosine=-0.427 mean_log_Pi_g=0.456 | PC_activity_obj=57.9162 (per_unit 5.6559e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=2.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.930 TrainLoss=0.3127 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.922 TestLoss=0.3154
[Step    80] CE_loss=0.3328 | VFE_final=-152.9207 (IL_path=0.0071) | VFE_per_dof=-0.0747 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0995 VFE_hidden_term=82.7514 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.71 | lambda_gate=0.287 | SG_objective=0.0130 | SG_relMSE=1.0034 SG_cosine=-0.427 mean_log_Pi_g=0.456 | PC_activity_obj=57.9162 (per_unit 5.6559e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3154 test_acc=0.9216
[Step   100] CE_loss=0.3457 | VFE_final=-183.7613 (IL_path=0.0065) | VFE_per_dof=-0.0897 Delta_VFE_per_dof=-0.0024 | VFE_pred_term=0.1224 VFE_hidden_term=74.7485 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=511.94 | lambda_gate=0.328 (raw=0.328) | SG_objective=0.0105 | SG_relMSE=1.0037 SG_cosine=-0.343 mean_log_Pi_g=0.500 | PC_activity_obj=50.7987 (per_unit 4.9608e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.930 TrainLoss=0.3266 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.922 TestLoss=0.3133
[Step   100] CE_loss=0.3457 | VFE_final=-183.7613 (IL_path=0.0065) | VFE_per_dof=-0.0897 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1224 VFE_hidden_term=74.7485 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=511.94 | lambda_gate=0.328 | SG_objective=0.0105 | SG_relMSE=1.0037 SG_cosine=-0.343 mean_log_Pi_g=0.500 | PC_activity_obj=50.7987 (per_unit 4.9608e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3133 test_acc=0.9219
[Step   120] CE_loss=0.3154 | VFE_final=-204.2112 (IL_path=0.0067) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.1068 VFE_hidden_term=77.0510 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=556.93 | lambda_gate=0.334 (raw=0.334) | SG_objective=0.0078 | SG_relMSE=1.0034 SG_cosine=-0.331 mean_log_Pi_g=0.544 | PC_activity_obj=51.2430 (per_unit 5.0042e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.15e-04 tol=2.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.930 TrainLoss=0.2980 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.927 TestLoss=0.2800
[Step   120] CE_loss=0.3154 | VFE_final=-204.2112 (IL_path=0.0067) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1068 VFE_hidden_term=77.0510 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=556.93 | lambda_gate=0.334 | SG_objective=0.0078 | SG_relMSE=1.0034 SG_cosine=-0.331 mean_log_Pi_g=0.544 | PC_activity_obj=51.2430 (per_unit 5.0042e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2800 test_acc=0.9274
