JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3935 | VFE_final=806.0085 (IL_path=0.1108) | VFE_per_dof=0.3936 Delta_VFE_per_dof=+0.0148 | VFE_pred_term=0.1160 VFE_hidden_term=963.4041 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.77 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.2092 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.304 | PC_activity_obj=722.8705 (per_unit 7.0593e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.875 TrainLoss=0.3468 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4609
[Step    20] CE_loss=0.3935 | VFE_final=806.0085 (IL_path=0.1108) | VFE_per_dof=0.3936 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1160 VFE_hidden_term=963.4041 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.77 | lambda_gate=0.000 | SG_objective=0.2092 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.304 | PC_activity_obj=722.8705 (per_unit 7.0593e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4609 test_acc=0.8483
[Step    40] CE_loss=0.3766 | VFE_final=688.6073 (IL_path=0.0948) | VFE_per_dof=0.3362 Delta_VFE_per_dof=-0.0169 | VFE_pred_term=0.1152 VFE_hidden_term=840.6636 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.70 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2575 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.6749 (per_unit 6.4226e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-6.485e-05) | TrainAcc=0.891 TrainLoss=0.3180 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.3445
[Step    40] CE_loss=0.3766 | VFE_final=688.6073 (IL_path=0.0948) | VFE_per_dof=0.3362 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1152 VFE_hidden_term=840.6636 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.70 | lambda_gate=0.000 | SG_objective=0.2575 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.6749 (per_unit 6.4226e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3445 test_acc=0.8950
[Step    60] CE_loss=0.3912 | VFE_final=569.7634 (IL_path=0.0791) | VFE_per_dof=0.2782 Delta_VFE_per_dof=-0.0139 | VFE_pred_term=0.1133 VFE_hidden_term=715.0424 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=286.75 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1909 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.280 | PC_activity_obj=581.6187 (per_unit 5.6799e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.898 TrainLoss=0.3525 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3046
[Step    60] CE_loss=0.3912 | VFE_final=569.7634 (IL_path=0.0791) | VFE_per_dof=0.2782 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1133 VFE_hidden_term=715.0424 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=286.75 | lambda_gate=0.000 | SG_objective=0.1909 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.280 | PC_activity_obj=581.6187 (per_unit 5.6799e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3046 test_acc=0.9093
[Step    80] CE_loss=0.2259 | VFE_final=467.5142 (IL_path=0.0664) | VFE_per_dof=0.2283 Delta_VFE_per_dof=+0.0092 | VFE_pred_term=0.0640 VFE_hidden_term=609.3435 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.29 | lambda_gate=0.000 (raw=0.494) | SG_objective=0.1319 | SG_relMSE=1.0001 SG_cosine=-0.011 mean_log_Pi_g=0.273 | PC_activity_obj=511.7568 (per_unit 4.9976e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.09e-05 tol=5.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.953 TrainLoss=0.1946 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2368
[Step    80] CE_loss=0.2259 | VFE_final=467.5142 (IL_path=0.0664) | VFE_per_dof=0.2283 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0640 VFE_hidden_term=609.3435 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.29 | lambda_gate=0.000 | SG_objective=0.1319 | SG_relMSE=1.0001 SG_cosine=-0.011 mean_log_Pi_g=0.273 | PC_activity_obj=511.7568 (per_unit 4.9976e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2368 test_acc=0.9300
[Step   100] CE_loss=0.2159 | VFE_final=489.6099 (IL_path=0.0684) | VFE_per_dof=0.2391 Delta_VFE_per_dof=+0.0113 | VFE_pred_term=0.0721 VFE_hidden_term=630.1300 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.17 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1232 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.270 | PC_activity_obj=536.6588 (per_unit 5.2408e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.73e-05 tol=5.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.953 TrainLoss=0.1838 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2127
[Step   100] CE_loss=0.2159 | VFE_final=489.6099 (IL_path=0.0684) | VFE_per_dof=0.2391 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0721 VFE_hidden_term=630.1300 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.17 | lambda_gate=0.000 | SG_objective=0.1232 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.270 | PC_activity_obj=536.6588 (per_unit 5.2408e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2127 test_acc=0.9363
[Step   120] CE_loss=0.1637 | VFE_final=493.0401 (IL_path=0.0681) | VFE_per_dof=0.2407 Delta_VFE_per_dof=+0.0027 | VFE_pred_term=0.0500 VFE_hidden_term=630.2462 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=268.99 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1199 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.263 | PC_activity_obj=543.2448 (per_unit 5.3051e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.46e-05 tol=5.00e-04 r=1.000 slope=-8.901e-05) | TrainAcc=0.969 TrainLoss=0.1293 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2123
