JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6624 | VFE_final=-53.9405 (IL_path=0.0716) | VFE_per_dof=-0.0263 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.1919 VFE_hidden_term=113.6544 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.315 (raw=0.315) | SG_objective=0.0192 | SG_relMSE=1.0041 SG_cosine=-0.370 mean_log_Pi_g=0.325 | PC_activity_obj=82.5601 (per_unit 8.0625e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.14e-04 tol=1.00e-04 r=1.000 slope=-3.088e-05) | TrainAcc=0.883 TrainLoss=0.6228 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.839 TestLoss=0.6707
[Step    20] CE_loss=0.6624 | VFE_final=-53.9405 (IL_path=0.0716) | VFE_per_dof=-0.0263 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1919 VFE_hidden_term=113.6544 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.315 | SG_objective=0.0192 | SG_relMSE=1.0041 SG_cosine=-0.370 mean_log_Pi_g=0.325 | PC_activity_obj=82.5601 (per_unit 8.0625e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.6707 test_acc=0.8391
[Step    40] CE_loss=0.4600 | VFE_final=-104.6760 (IL_path=0.0555) | VFE_per_dof=-0.0511 Delta_VFE_per_dof=-0.0095 | VFE_pred_term=0.1396 VFE_hidden_term=87.1305 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.08 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0186 | SG_relMSE=1.0036 SG_cosine=-0.372 mean_log_Pi_g=0.371 | PC_activity_obj=61.7201 (per_unit 6.0273e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.11e-04 tol=1.00e-04 r=1.000 slope=-3.669e-05) | TrainAcc=0.922 TrainLoss=0.4417 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.903 TestLoss=0.4196
[Step    40] CE_loss=0.4600 | VFE_final=-104.6760 (IL_path=0.0555) | VFE_per_dof=-0.0511 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1396 VFE_hidden_term=87.1305 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.08 | lambda_gate=0.314 | SG_objective=0.0186 | SG_relMSE=1.0036 SG_cosine=-0.372 mean_log_Pi_g=0.371 | PC_activity_obj=61.7201 (per_unit 6.0273e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4196 test_acc=0.9032
[Step    60] CE_loss=0.4208 | VFE_final=-132.8208 (IL_path=0.0538) | VFE_per_dof=-0.0649 Delta_VFE_per_dof=-0.0052 | VFE_pred_term=0.1315 VFE_hidden_term=82.9998 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.56 | lambda_gate=0.365 (raw=0.365) | SG_objective=0.0161 | SG_relMSE=1.0023 SG_cosine=-0.271 mean_log_Pi_g=0.418 | PC_activity_obj=56.7376 (per_unit 5.5408e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.19e-04 tol=1.00e-04 r=1.000 slope=-3.669e-05) | TrainAcc=0.906 TrainLoss=0.4159 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.924 TestLoss=0.3454
[Step    60] CE_loss=0.4208 | VFE_final=-132.8208 (IL_path=0.0538) | VFE_per_dof=-0.0649 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1315 VFE_hidden_term=82.9998 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.56 | lambda_gate=0.365 | SG_objective=0.0161 | SG_relMSE=1.0023 SG_cosine=-0.271 mean_log_Pi_g=0.418 | PC_activity_obj=56.7376 (per_unit 5.5408e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3454 test_acc=0.9236
[Step    80] CE_loss=0.2717 | VFE_final=-158.7336 (IL_path=0.0071) | VFE_per_dof=-0.0775 Delta_VFE_per_dof=-0.0012 | VFE_pred_term=0.0803 VFE_hidden_term=81.5226 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.82 | lambda_gate=0.275 (raw=0.275) | SG_objective=0.0099 | SG_relMSE=1.0043 SG_cosine=-0.451 mean_log_Pi_g=0.465 | PC_activity_obj=53.9555 (per_unit 5.2691e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.68e-05 tol=1.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.953 TrainLoss=0.2529 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2950
[Step    80] CE_loss=0.2717 | VFE_final=-158.7336 (IL_path=0.0071) | VFE_per_dof=-0.0775 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0803 VFE_hidden_term=81.5226 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.82 | lambda_gate=0.275 | SG_objective=0.0099 | SG_relMSE=1.0043 SG_cosine=-0.451 mean_log_Pi_g=0.465 | PC_activity_obj=53.9555 (per_unit 5.2691e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2950 test_acc=0.9313
[Step   100] CE_loss=0.2888 | VFE_final=-174.4702 (IL_path=0.0603) | VFE_per_dof=-0.0852 Delta_VFE_per_dof=+0.0024 | VFE_pred_term=0.0984 VFE_hidden_term=89.9973 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.79 | lambda_gate=0.327 (raw=0.327) | SG_objective=0.0093 | SG_relMSE=1.0036 SG_cosine=-0.347 mean_log_Pi_g=0.512 | PC_activity_obj=57.0141 (per_unit 5.5678e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.12e-04 tol=1.00e-04 r=1.000 slope=-3.669e-05) | TrainAcc=0.930 TrainLoss=0.2672 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.933 TestLoss=0.2605
[Step   100] CE_loss=0.2888 | VFE_final=-174.4702 (IL_path=0.0603) | VFE_per_dof=-0.0852 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0984 VFE_hidden_term=89.9973 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.79 | lambda_gate=0.327 | SG_objective=0.0093 | SG_relMSE=1.0036 SG_cosine=-0.347 mean_log_Pi_g=0.512 | PC_activity_obj=57.0141 (per_unit 5.5678e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2605 test_acc=0.9328
[Step   120] CE_loss=0.2276 | VFE_final=-210.0469 (IL_path=0.0533) | VFE_per_dof=-0.1026 Delta_VFE_per_dof=+0.0009 | VFE_pred_term=0.0718 VFE_hidden_term=78.0569 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.54 | lambda_gate=0.369 (raw=0.369) | SG_objective=0.0097 | SG_relMSE=1.0028 SG_cosine=-0.261 mean_log_Pi_g=0.557 | PC_activity_obj=46.9984 (per_unit 4.5897e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=1.01e-04 tol=1.00e-04 r=1.000 slope=-4.287e-05) | TrainAcc=0.953 TrainLoss=0.2002 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.939 TestLoss=0.2583
