JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6881 | VFE_final=-75.5601 (IL_path=0.0077) | VFE_per_dof=-0.0369 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2005 VFE_hidden_term=92.1245 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.50 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0145 | SG_relMSE=1.0048 SG_cosine=-0.374 mean_log_Pi_g=0.325 | PC_activity_obj=66.8726 (per_unit 6.5305e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=2.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.836 TrainLoss=0.6636 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.878 TestLoss=0.6403
[Step    20] CE_loss=0.6881 | VFE_final=-75.5601 (IL_path=0.0077) | VFE_per_dof=-0.0369 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2005 VFE_hidden_term=92.1245 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.50 | lambda_gate=0.313 | SG_objective=0.0145 | SG_relMSE=1.0048 SG_cosine=-0.374 mean_log_Pi_g=0.325 | PC_activity_obj=66.8726 (per_unit 6.5305e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.6403 test_acc=0.8781
[Step    40] CE_loss=0.3989 | VFE_final=-113.2708 (IL_path=0.0068) | VFE_per_dof=-0.0553 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.1182 VFE_hidden_term=79.9221 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.80 | lambda_gate=0.213 (raw=0.213) | SG_objective=0.0108 | SG_relMSE=1.0057 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.8719 (per_unit 5.4562e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.04e-04 tol=2.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.922 TrainLoss=0.3872 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.913 TestLoss=0.4236
[Step    40] CE_loss=0.3989 | VFE_final=-113.2708 (IL_path=0.0068) | VFE_per_dof=-0.0553 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1182 VFE_hidden_term=79.9221 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.80 | lambda_gate=0.213 | SG_objective=0.0108 | SG_relMSE=1.0057 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.8719 (per_unit 5.4562e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4236 test_acc=0.9126
[Step    60] CE_loss=0.3241 | VFE_final=-124.1513 (IL_path=0.0083) | VFE_per_dof=-0.0606 Delta_VFE_per_dof=-0.0001 | VFE_pred_term=0.0968 VFE_hidden_term=94.6978 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.54 | lambda_gate=0.397 (raw=0.397) | SG_objective=0.0110 | SG_relMSE=1.0019 SG_cosine=-0.207 mean_log_Pi_g=0.423 | PC_activity_obj=63.2910 (per_unit 6.1808e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.06e-04 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.922 TrainLoss=0.3022 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.922 TestLoss=0.3138
[Step    60] CE_loss=0.3241 | VFE_final=-124.1513 (IL_path=0.0083) | VFE_per_dof=-0.0606 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0968 VFE_hidden_term=94.6978 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.54 | lambda_gate=0.397 | SG_objective=0.0110 | SG_relMSE=1.0019 SG_cosine=-0.207 mean_log_Pi_g=0.423 | PC_activity_obj=63.2910 (per_unit 6.1808e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3138 test_acc=0.9216
[Step    80] CE_loss=0.2580 | VFE_final=-157.6673 (IL_path=0.0077) | VFE_per_dof=-0.0770 Delta_VFE_per_dof=-0.0012 | VFE_pred_term=0.0771 VFE_hidden_term=86.6335 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.90 | lambda_gate=0.309 (raw=0.309) | SG_objective=0.0103 | SG_relMSE=1.0031 SG_cosine=-0.381 mean_log_Pi_g=0.473 | PC_activity_obj=55.1171 (per_unit 5.3825e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.92e-05 tol=2.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.945 TrainLoss=0.2360 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.933 TestLoss=0.2628
[Step    80] CE_loss=0.2580 | VFE_final=-157.6673 (IL_path=0.0077) | VFE_per_dof=-0.0770 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0771 VFE_hidden_term=86.6335 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.90 | lambda_gate=0.309 | SG_objective=0.0103 | SG_relMSE=1.0031 SG_cosine=-0.381 mean_log_Pi_g=0.473 | PC_activity_obj=55.1171 (per_unit 5.3825e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2628 test_acc=0.9335
[Step   100] CE_loss=0.3097 | VFE_final=-205.2415 (IL_path=0.0058) | VFE_per_dof=-0.1002 Delta_VFE_per_dof=-0.0043 | VFE_pred_term=0.1026 VFE_hidden_term=64.0157 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.37 | lambda_gate=0.302 (raw=0.302) | SG_objective=0.0081 | SG_relMSE=1.0049 SG_cosine=-0.395 mean_log_Pi_g=0.521 | PC_activity_obj=38.8363 (per_unit 3.7926e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.22e-04 tol=2.00e-04 r=1.000 slope=-4.450e-05) | TrainAcc=0.945 TrainLoss=0.2868 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.938 TestLoss=0.2760
[Step   100] CE_loss=0.3097 | VFE_final=-205.2415 (IL_path=0.0058) | VFE_per_dof=-0.1002 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1026 VFE_hidden_term=64.0157 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.37 | lambda_gate=0.302 | SG_objective=0.0081 | SG_relMSE=1.0049 SG_cosine=-0.395 mean_log_Pi_g=0.521 | PC_activity_obj=38.8363 (per_unit 3.7926e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2760 test_acc=0.9384
[Step   120] CE_loss=0.2748 | VFE_final=-215.8205 (IL_path=0.0072) | VFE_per_dof=-0.1054 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.0891 VFE_hidden_term=77.7209 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.44 | lambda_gate=0.337 (raw=0.337) | SG_objective=0.0098 | SG_relMSE=1.0029 SG_cosine=-0.325 mean_log_Pi_g=0.568 | PC_activity_obj=45.1086 (per_unit 4.4051e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.930 TrainLoss=0.2552 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.941 TestLoss=0.2298
