JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3951 | VFE_final=803.3769 (IL_path=0.0796) | VFE_per_dof=0.3923 Delta_VFE_per_dof=+0.0146 | VFE_pred_term=0.1158 VFE_hidden_term=960.7908 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.81 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.2087 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.304 | PC_activity_obj=720.8237 (per_unit 7.0393e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.51e-05 tol=2.00e-04 r=1.000 slope=-3.433e-05) | TrainAcc=0.875 TrainLoss=0.3471 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4618
[Step    20] CE_loss=0.3951 | VFE_final=803.3769 (IL_path=0.0796) | VFE_per_dof=0.3923 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1158 VFE_hidden_term=960.7908 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.81 | lambda_gate=0.000 | SG_objective=0.2087 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.304 | PC_activity_obj=720.8237 (per_unit 7.0393e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4618 test_acc=0.8483
[Step    40] CE_loss=0.3821 | VFE_final=685.6243 (IL_path=0.0680) | VFE_per_dof=0.3348 Delta_VFE_per_dof=-0.0167 | VFE_pred_term=0.1175 VFE_hidden_term=837.7188 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.78 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2554 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=655.1702 (per_unit 6.3981e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.61e-05 tol=2.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.891 TrainLoss=0.3229 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.3469
[Step    40] CE_loss=0.3821 | VFE_final=685.6243 (IL_path=0.0680) | VFE_per_dof=0.3348 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1175 VFE_hidden_term=837.7188 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=300.78 | lambda_gate=0.000 | SG_objective=0.2554 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=655.1702 (per_unit 6.3981e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3469 test_acc=0.8949
[Step    60] CE_loss=0.3898 | VFE_final=565.5067 (IL_path=0.0566) | VFE_per_dof=0.2761 Delta_VFE_per_dof=-0.0141 | VFE_pred_term=0.1143 VFE_hidden_term=710.7893 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=286.76 | lambda_gate=0.000 (raw=0.513) | SG_objective=0.1900 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.280 | PC_activity_obj=578.0886 (per_unit 5.6454e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.68e-05 tol=2.00e-04 r=1.000 slope=-2.797e-05) | TrainAcc=0.898 TrainLoss=0.3521 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3060
[Step    60] CE_loss=0.3898 | VFE_final=565.5067 (IL_path=0.0566) | VFE_per_dof=0.2761 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1143 VFE_hidden_term=710.7893 logdet_Pi_y_sum=4.04 logdet_Pi_x_sum=286.76 | lambda_gate=0.000 | SG_objective=0.1900 | SG_relMSE=0.9998 SG_cosine=0.026 mean_log_Pi_g=0.280 | PC_activity_obj=578.0886 (per_unit 5.6454e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3060 test_acc=0.9092
[Step    80] CE_loss=0.2309 | VFE_final=469.7914 (IL_path=0.0481) | VFE_per_dof=0.2294 Delta_VFE_per_dof=+0.0091 | VFE_pred_term=0.0651 VFE_hidden_term=611.6654 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.38 | lambda_gate=0.000 (raw=0.496) | SG_objective=0.1317 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.273 | PC_activity_obj=512.9495 (per_unit 5.0093e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.61e-05 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.953 TrainLoss=0.1985 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2376
[Step    80] CE_loss=0.2309 | VFE_final=469.7914 (IL_path=0.0481) | VFE_per_dof=0.2294 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0651 VFE_hidden_term=611.6654 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.38 | lambda_gate=0.000 | SG_objective=0.1317 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.273 | PC_activity_obj=512.9495 (per_unit 5.0093e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2376 test_acc=0.9298
[Step   100] CE_loss=0.2132 | VFE_final=485.0996 (IL_path=0.0489) | VFE_per_dof=0.2369 Delta_VFE_per_dof=+0.0109 | VFE_pred_term=0.0713 VFE_hidden_term=625.6320 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.20 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1228 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=532.2838 (per_unit 5.1981e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.98e-05 tol=2.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.953 TrainLoss=0.1815 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.935 TestLoss=0.2127
[Step   100] CE_loss=0.2132 | VFE_final=485.0996 (IL_path=0.0489) | VFE_per_dof=0.2369 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0713 VFE_hidden_term=625.6320 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.20 | lambda_gate=0.000 | SG_objective=0.1228 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=532.2838 (per_unit 5.1981e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2127 test_acc=0.9355
[Step   120] CE_loss=0.1662 | VFE_final=495.9673 (IL_path=0.0494) | VFE_per_dof=0.2422 Delta_VFE_per_dof=+0.0026 | VFE_pred_term=0.0509 VFE_hidden_term=633.2757 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=269.20 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.1209 | SG_relMSE=0.9999 SG_cosine=0.020 mean_log_Pi_g=0.263 | PC_activity_obj=543.5660 (per_unit 5.3083e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.17e-05 tol=2.00e-04 r=1.000 slope=-2.543e-05) | TrainAcc=0.969 TrainLoss=0.1309 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2161
