JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6671 | VFE_final=-54.9202 (IL_path=0.0095) | VFE_per_dof=-0.0268 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.1926 VFE_hidden_term=112.6738 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.315 (raw=0.315) | SG_objective=0.0191 | SG_relMSE=1.0041 SG_cosine=-0.369 mean_log_Pi_g=0.325 | PC_activity_obj=81.8459 (per_unit 7.9928e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.14e-04 tol=5.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.883 TrainLoss=0.6269 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.839 TestLoss=0.6743
[Step    20] CE_loss=0.6671 | VFE_final=-54.9202 (IL_path=0.0095) | VFE_per_dof=-0.0268 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1926 VFE_hidden_term=112.6738 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.315 | SG_objective=0.0191 | SG_relMSE=1.0041 SG_cosine=-0.369 mean_log_Pi_g=0.325 | PC_activity_obj=81.8459 (per_unit 7.9928e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.6743 test_acc=0.8389
[Step    40] CE_loss=0.4603 | VFE_final=-104.7354 (IL_path=0.0074) | VFE_per_dof=-0.0511 Delta_VFE_per_dof=-0.0094 | VFE_pred_term=0.1398 VFE_hidden_term=87.0890 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.12 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0186 | SG_relMSE=1.0036 SG_cosine=-0.374 mean_log_Pi_g=0.371 | PC_activity_obj=61.6768 (per_unit 6.0231e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.11e-04 tol=5.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.914 TrainLoss=0.4419 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.903 TestLoss=0.4207
[Step    40] CE_loss=0.4603 | VFE_final=-104.7354 (IL_path=0.0074) | VFE_per_dof=-0.0511 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1398 VFE_hidden_term=87.0890 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.12 | lambda_gate=0.313 | SG_objective=0.0186 | SG_relMSE=1.0036 SG_cosine=-0.374 mean_log_Pi_g=0.371 | PC_activity_obj=61.6768 (per_unit 6.0231e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4207 test_acc=0.9031
[Step    60] CE_loss=0.4217 | VFE_final=-130.3480 (IL_path=0.0074) | VFE_per_dof=-0.0636 Delta_VFE_per_dof=-0.0051 | VFE_pred_term=0.1306 VFE_hidden_term=85.5277 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.67 | lambda_gate=0.386 (raw=0.386) | SG_objective=0.0159 | SG_relMSE=1.0020 SG_cosine=-0.227 mean_log_Pi_g=0.418 | PC_activity_obj=58.4575 (per_unit 5.7087e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.18e-04 tol=5.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.906 TrainLoss=0.4140 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.924 TestLoss=0.3429
[Step    60] CE_loss=0.4217 | VFE_final=-130.3480 (IL_path=0.0074) | VFE_per_dof=-0.0636 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1306 VFE_hidden_term=85.5277 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.67 | lambda_gate=0.386 | SG_objective=0.0159 | SG_relMSE=1.0020 SG_cosine=-0.227 mean_log_Pi_g=0.418 | PC_activity_obj=58.4575 (per_unit 5.7087e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3429 test_acc=0.9236
[Step    80] CE_loss=0.2748 | VFE_final=-157.5663 (IL_path=0.0072) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=-0.0012 | VFE_pred_term=0.0821 VFE_hidden_term=82.6713 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.79 | lambda_gate=0.286 (raw=0.286) | SG_objective=0.0100 | SG_relMSE=1.0041 SG_cosine=-0.428 mean_log_Pi_g=0.465 | PC_activity_obj=54.7151 (per_unit 5.3433e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.81e-05 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.953 TrainLoss=0.2554 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2933
[Step    80] CE_loss=0.2748 | VFE_final=-157.5663 (IL_path=0.0072) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0821 VFE_hidden_term=82.6713 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.79 | lambda_gate=0.286 | SG_objective=0.0100 | SG_relMSE=1.0041 SG_cosine=-0.428 mean_log_Pi_g=0.465 | PC_activity_obj=54.7151 (per_unit 5.3433e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2933 test_acc=0.9319
[Step   100] CE_loss=0.2910 | VFE_final=-175.1876 (IL_path=0.0080) | VFE_per_dof=-0.0855 Delta_VFE_per_dof=+0.0021 | VFE_pred_term=0.0988 VFE_hidden_term=89.2269 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.69 | lambda_gate=0.336 (raw=0.336) | SG_objective=0.0089 | SG_relMSE=1.0034 SG_cosine=-0.328 mean_log_Pi_g=0.511 | PC_activity_obj=56.5471 (per_unit 5.5222e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.12e-04 tol=5.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.930 TrainLoss=0.2687 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.934 TestLoss=0.2604
[Step   100] CE_loss=0.2910 | VFE_final=-175.1876 (IL_path=0.0080) | VFE_per_dof=-0.0855 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0988 VFE_hidden_term=89.2269 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.69 | lambda_gate=0.336 | SG_objective=0.0089 | SG_relMSE=1.0034 SG_cosine=-0.328 mean_log_Pi_g=0.511 | PC_activity_obj=56.5471 (per_unit 5.5222e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2604 test_acc=0.9337
[Step   120] CE_loss=0.2325 | VFE_final=-211.5887 (IL_path=0.0070) | VFE_per_dof=-0.1033 Delta_VFE_per_dof=+0.0001 | VFE_pred_term=0.0723 VFE_hidden_term=76.4973 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.50 | lambda_gate=0.368 (raw=0.368) | SG_objective=0.0099 | SG_relMSE=1.0029 SG_cosine=-0.265 mean_log_Pi_g=0.557 | PC_activity_obj=46.1104 (per_unit 4.5030e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.01e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.953 TrainLoss=0.2040 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2606
[Step   120] CE_loss=0.2325 | VFE_final=-211.5887 (IL_path=0.0070) | VFE_per_dof=-0.1033 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0723 VFE_hidden_term=76.4973 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.50 | lambda_gate=0.368 | SG_objective=0.0099 | SG_relMSE=1.0029 SG_cosine=-0.265 mean_log_Pi_g=0.557 | PC_activity_obj=46.1104 (per_unit 4.5030e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2606 test_acc=0.9394
[Step   140] CE_loss=0.2298 | VFE_final=-235.4394 (IL_path=0.0070) | VFE_per_dof=-0.1150 Delta_VFE_per_dof=+0.0009 | VFE_pred_term=0.0813 VFE_hidden_term=75.7529 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.27 | lambda_gate=0.323 (raw=0.323) | SG_objective=0.0088 | SG_relMSE=1.0031 SG_cosine=-0.353 mean_log_Pi_g=0.602 | PC_activity_obj=44.5127 (per_unit 4.3469e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.11e-04 tol=5.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.969 TrainLoss=0.2175 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.944 TestLoss=0.2471
[Step   140] CE_loss=0.2298 | VFE_final=-235.4394 (IL_path=0.0070) | VFE_per_dof=-0.1150 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0813 VFE_hidden_term=75.7529 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.27 | lambda_gate=0.323 | SG_objective=0.0088 | SG_relMSE=1.0031 SG_cosine=-0.353 mean_log_Pi_g=0.602 | PC_activity_obj=44.5127 (per_unit 4.3469e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2471 test_acc=0.9442
[Step   160] CE_loss=0.3004 | VFE_final=-267.5334 (IL_path=0.0062) | VFE_per_dof=-0.1306 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1148 VFE_hidden_term=66.4358 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.45 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0076 | SG_relMSE=1.0041 SG_cosine=-0.361 mean_log_Pi_g=0.646 | PC_activity_obj=37.4250 (per_unit 3.6548e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.38e-04 tol=5.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.930 TrainLoss=0.2873 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.933 TestLoss=0.2735
[Step   160] CE_loss=0.3004 | VFE_final=-267.5334 (IL_path=0.0062) | VFE_per_dof=-0.1306 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1148 VFE_hidden_term=66.4358 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.45 | lambda_gate=0.319 | SG_objective=0.0076 | SG_relMSE=1.0041 SG_cosine=-0.361 mean_log_Pi_g=0.646 | PC_activity_obj=37.4250 (per_unit 3.6548e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2735 test_acc=0.9335
