JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5008 | VFE_final=765.4584 (IL_path=0.1476) | VFE_per_dof=0.3738 Delta_VFE_per_dof=+0.0298 | VFE_pred_term=0.1439 VFE_hidden_term=919.7475 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=305.62 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.2619 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.298 | PC_activity_obj=695.6080 (per_unit 6.7930e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.82e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.844 TrainLoss=0.4532 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.870 TestLoss=0.4218
[Step    20] CE_loss=0.5008 | VFE_final=765.4584 (IL_path=0.1476) | VFE_per_dof=0.3738 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=919.7475 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=305.62 | lambda_gate=0.000 | SG_objective=0.2619 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.298 | PC_activity_obj=695.6080 (per_unit 6.7930e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4218 test_acc=0.8704
[Step    40] CE_loss=0.2742 | VFE_final=720.3371 (IL_path=0.1365) | VFE_per_dof=0.3517 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.0845 VFE_hidden_term=868.0848 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=292.02 | lambda_gate=0.000 (raw=0.526) | SG_objective=0.2394 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.285 | PC_activity_obj=684.8942 (per_unit 6.6884e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.43e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.906 TrainLoss=0.2404 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.909 TestLoss=0.3205
[Step    40] CE_loss=0.2742 | VFE_final=720.3371 (IL_path=0.1365) | VFE_per_dof=0.3517 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0845 VFE_hidden_term=868.0848 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=292.02 | lambda_gate=0.000 | SG_objective=0.2394 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.285 | PC_activity_obj=684.8942 (per_unit 6.6884e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3205 test_acc=0.9086
[Step    60] CE_loss=0.3287 | VFE_final=563.7866 (IL_path=0.1087) | VFE_per_dof=0.2753 Delta_VFE_per_dof=-0.0026 | VFE_pred_term=0.0940 VFE_hidden_term=705.2169 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=278.98 | lambda_gate=0.000 (raw=0.521) | SG_objective=0.1709 | SG_relMSE=0.9997 SG_cosine=0.041 mean_log_Pi_g=0.272 | PC_activity_obj=580.1240 (per_unit 5.6653e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.52e-04 tol=2.00e-04 r=1.000 slope=-5.976e-05) | TrainAcc=0.922 TrainLoss=0.2826 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3022
[Step    60] CE_loss=0.3287 | VFE_final=563.7866 (IL_path=0.1087) | VFE_per_dof=0.2753 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0940 VFE_hidden_term=705.2169 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=278.98 | lambda_gate=0.000 | SG_objective=0.1709 | SG_relMSE=0.9997 SG_cosine=0.041 mean_log_Pi_g=0.272 | PC_activity_obj=580.1240 (per_unit 5.6653e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3022 test_acc=0.9085
[Step    80] CE_loss=0.2246 | VFE_final=500.8262 (IL_path=0.0974) | VFE_per_dof=0.2445 Delta_VFE_per_dof=-0.0086 | VFE_pred_term=0.0664 VFE_hidden_term=639.3325 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=272.60 | lambda_gate=0.000 (raw=0.507) | SG_objective=0.1328 | SG_relMSE=1.0000 SG_cosine=0.013 mean_log_Pi_g=0.266 | PC_activity_obj=538.9696 (per_unit 5.2634e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.27e-04 tol=2.00e-04 r=1.000 slope=-6.994e-05) | TrainAcc=0.938 TrainLoss=0.1981 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.930 TestLoss=0.2428
[Step    80] CE_loss=0.2246 | VFE_final=500.8262 (IL_path=0.0974) | VFE_per_dof=0.2445 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0664 VFE_hidden_term=639.3325 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=272.60 | lambda_gate=0.000 | SG_objective=0.1328 | SG_relMSE=1.0000 SG_cosine=0.013 mean_log_Pi_g=0.266 | PC_activity_obj=538.9696 (per_unit 5.2634e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2428 test_acc=0.9304
[Step   100] CE_loss=0.2442 | VFE_final=370.9114 (IL_path=0.0769) | VFE_per_dof=0.1811 Delta_VFE_per_dof=-0.0307 | VFE_pred_term=0.0840 VFE_hidden_term=508.3089 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=269.89 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.0864 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.264 | PC_activity_obj=436.0119 (per_unit 4.2579e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.43e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.945 TrainLoss=0.2025 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.931 TestLoss=0.2369
[Step   100] CE_loss=0.2442 | VFE_final=370.9114 (IL_path=0.0769) | VFE_per_dof=0.1811 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0840 VFE_hidden_term=508.3089 logdet_Pi_y_sum=5.07 logdet_Pi_x_sum=269.89 | lambda_gate=0.000 | SG_objective=0.0864 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.264 | PC_activity_obj=436.0119 (per_unit 4.2579e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2369 test_acc=0.9311
[Step   120] CE_loss=0.2632 | VFE_final=429.9855 (IL_path=0.0859) | VFE_per_dof=0.2100 Delta_VFE_per_dof=+0.0079 | VFE_pred_term=0.0830 VFE_hidden_term=568.8574 logdet_Pi_y_sum=5.64 logdet_Pi_x_sum=272.27 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.0906 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.266 | PC_activity_obj=492.3141 (per_unit 4.8078e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=2.00e-04 r=1.000 slope=-8.392e-05) | TrainAcc=0.945 TrainLoss=0.2276 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.939 TestLoss=0.2078
[Step   120] CE_loss=0.2632 | VFE_final=429.9855 (IL_path=0.0859) | VFE_per_dof=0.2100 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0830 VFE_hidden_term=568.8574 logdet_Pi_y_sum=5.64 logdet_Pi_x_sum=272.27 | lambda_gate=0.000 | SG_objective=0.0906 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.266 | PC_activity_obj=492.3141 (per_unit 4.8078e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2078 test_acc=0.9390
[Step   140] CE_loss=0.1249 | VFE_final=443.3471 (IL_path=0.0874) | VFE_per_dof=0.2165 Delta_VFE_per_dof=+0.0006 | VFE_pred_term=0.0422 VFE_hidden_term=580.7546 logdet_Pi_y_sum=6.16 logdet_Pi_x_sum=268.74 | lambda_gate=0.000 (raw=0.510) | SG_objective=0.0950 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.262 | PC_activity_obj=508.6681 (per_unit 4.9675e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.06e-04 tol=2.00e-04 r=1.000 slope=-5.722e-05) | TrainAcc=0.969 TrainLoss=0.1028 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.946 TestLoss=0.1939
[Step   140] CE_loss=0.1249 | VFE_final=443.3471 (IL_path=0.0874) | VFE_per_dof=0.2165 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0422 VFE_hidden_term=580.7546 logdet_Pi_y_sum=6.16 logdet_Pi_x_sum=268.74 | lambda_gate=0.000 | SG_objective=0.0950 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.262 | PC_activity_obj=508.6681 (per_unit 4.9675e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1939 test_acc=0.9461
[Step   160] CE_loss=0.2346 | VFE_final=396.6801 (IL_path=0.0793) | VFE_per_dof=0.1937 Delta_VFE_per_dof=-0.0071 | VFE_pred_term=0.0944 VFE_hidden_term=531.2054 logdet_Pi_y_sum=6.62 logdet_Pi_x_sum=262.62 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.0758 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.256 | PC_activity_obj=475.1218 (per_unit 4.6399e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.58e-04 tol=2.00e-04 r=1.000 slope=-8.392e-05) | TrainAcc=0.938 TrainLoss=0.2110 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.947 TestLoss=0.1786
[Step   160] CE_loss=0.2346 | VFE_final=396.6801 (IL_path=0.0793) | VFE_per_dof=0.1937 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0944 VFE_hidden_term=531.2054 logdet_Pi_y_sum=6.62 logdet_Pi_x_sum=262.62 | lambda_gate=0.000 | SG_objective=0.0758 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.256 | PC_activity_obj=475.1218 (per_unit 4.6399e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.1786 test_acc=0.9466
[Step   180] CE_loss=0.1700 | VFE_final=392.8740 (IL_path=0.0779) | VFE_per_dof=0.1918 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.0594 VFE_hidden_term=525.1442 logdet_Pi_y_sum=7.09 logdet_Pi_x_sum=257.57 | lambda_gate=0.000 (raw=0.494) | SG_objective=0.0743 | SG_relMSE=1.0001 SG_cosine=-0.012 mean_log_Pi_g=0.252 | PC_activity_obj=478.5094 (per_unit 4.6729e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.25e-04 tol=2.00e-04 r=1.000 slope=-6.231e-05) | TrainAcc=0.969 TrainLoss=0.1456 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.955 TestLoss=0.1565
