JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6846 | VFE_final=-75.2095 (IL_path=0.0378) | VFE_per_dof=-0.0367 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1992 VFE_hidden_term=92.4903 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.52 | lambda_gate=0.319 (raw=0.319) | SG_objective=0.0146 | SG_relMSE=1.0046 SG_cosine=-0.362 mean_log_Pi_g=0.325 | PC_activity_obj=67.1191 (per_unit 6.5546e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.63e-04 tol=1.00e-04 r=1.000 slope=-4.251e-05) | TrainAcc=0.828 TrainLoss=0.6598 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.876 TestLoss=0.6377
[Step    20] CE_loss=0.6846 | VFE_final=-75.2095 (IL_path=0.0378) | VFE_per_dof=-0.0367 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1992 VFE_hidden_term=92.4903 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.52 | lambda_gate=0.319 | SG_objective=0.0146 | SG_relMSE=1.0046 SG_cosine=-0.362 mean_log_Pi_g=0.325 | PC_activity_obj=67.1191 (per_unit 6.5546e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.6377 test_acc=0.8760
[Step    40] CE_loss=0.4031 | VFE_final=-114.3688 (IL_path=0.0328) | VFE_per_dof=-0.0558 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.1193 VFE_hidden_term=78.8902 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.94 | lambda_gate=0.213 (raw=0.213) | SG_objective=0.0105 | SG_relMSE=1.0058 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.1181 (per_unit 5.3826e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.46e-04 tol=1.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.914 TrainLoss=0.3904 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.912 TestLoss=0.4265
[Step    40] CE_loss=0.4031 | VFE_final=-114.3688 (IL_path=0.0328) | VFE_per_dof=-0.0558 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1193 VFE_hidden_term=78.8902 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.94 | lambda_gate=0.213 | SG_objective=0.0105 | SG_relMSE=1.0058 SG_cosine=-0.575 mean_log_Pi_g=0.374 | PC_activity_obj=55.1181 (per_unit 5.3826e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.4265 test_acc=0.9119
[Step    60] CE_loss=0.3237 | VFE_final=-123.7613 (IL_path=0.0404) | VFE_per_dof=-0.0604 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0969 VFE_hidden_term=95.1912 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.75 | lambda_gate=0.394 (raw=0.394) | SG_objective=0.0110 | SG_relMSE=1.0019 SG_cosine=-0.211 mean_log_Pi_g=0.424 | PC_activity_obj=63.5515 (per_unit 6.2062e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.47e-04 tol=1.00e-04 r=1.000 slope=-3.996e-05) | TrainAcc=0.922 TrainLoss=0.3025 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.920 TestLoss=0.3140
[Step    60] CE_loss=0.3237 | VFE_final=-123.7613 (IL_path=0.0404) | VFE_per_dof=-0.0604 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0969 VFE_hidden_term=95.1912 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.75 | lambda_gate=0.394 | SG_objective=0.0110 | SG_relMSE=1.0019 SG_cosine=-0.211 mean_log_Pi_g=0.424 | PC_activity_obj=63.5515 (per_unit 6.2062e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3140 test_acc=0.9199
[Step    80] CE_loss=0.2606 | VFE_final=-157.0898 (IL_path=0.0378) | VFE_per_dof=-0.0767 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0782 VFE_hidden_term=87.3207 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=484.12 | lambda_gate=0.311 (raw=0.311) | SG_objective=0.0104 | SG_relMSE=1.0031 SG_cosine=-0.378 mean_log_Pi_g=0.473 | PC_activity_obj=55.5174 (per_unit 5.4216e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.39e-04 tol=1.00e-04 r=1.000 slope=-5.777e-05) | TrainAcc=0.938 TrainLoss=0.2391 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.932 TestLoss=0.2642
[Step    80] CE_loss=0.2606 | VFE_final=-157.0898 (IL_path=0.0378) | VFE_per_dof=-0.0767 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0782 VFE_hidden_term=87.3207 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=484.12 | lambda_gate=0.311 | SG_objective=0.0104 | SG_relMSE=1.0031 SG_cosine=-0.378 mean_log_Pi_g=0.473 | PC_activity_obj=55.5174 (per_unit 5.4216e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.2642 test_acc=0.9321
[Step   100] CE_loss=0.2965 | VFE_final=-203.4756 (IL_path=0.0291) | VFE_per_dof=-0.0994 Delta_VFE_per_dof=-0.0042 | VFE_pred_term=0.0986 VFE_hidden_term=65.8799 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.56 | lambda_gate=0.301 (raw=0.301) | SG_objective=0.0082 | SG_relMSE=1.0048 SG_cosine=-0.398 mean_log_Pi_g=0.521 | PC_activity_obj=39.9161 (per_unit 3.8981e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.66e-04 tol=1.00e-04 r=1.000 slope=-5.486e-05) | TrainAcc=0.953 TrainLoss=0.2732 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.939 TestLoss=0.2696
[Step   100] CE_loss=0.2965 | VFE_final=-203.4756 (IL_path=0.0291) | VFE_per_dof=-0.0994 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0986 VFE_hidden_term=65.8799 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.56 | lambda_gate=0.301 | SG_objective=0.0082 | SG_relMSE=1.0048 SG_cosine=-0.398 mean_log_Pi_g=0.521 | PC_activity_obj=39.9161 (per_unit 3.8981e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2696 test_acc=0.9392
[Step   120] CE_loss=0.2711 | VFE_final=-213.6610 (IL_path=0.0359) | VFE_per_dof=-0.1043 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0878 VFE_hidden_term=79.9818 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.64 | lambda_gate=0.364 (raw=0.364) | SG_objective=0.0104 | SG_relMSE=1.0023 SG_cosine=-0.272 mean_log_Pi_g=0.568 | PC_activity_obj=46.3168 (per_unit 4.5231e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.64e-04 tol=1.00e-04 r=1.000 slope=-5.159e-05) | TrainAcc=0.938 TrainLoss=0.2517 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.941 TestLoss=0.2266
