JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6453 | VFE_final=-86.3766 (IL_path=0.0095) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.1827 VFE_hidden_term=81.6524 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.14 | lambda_gate=0.276 (raw=0.276) | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.448 mean_log_Pi_g=0.325 | PC_activity_obj=59.1404 (per_unit 5.7754e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.60e-04 tol=2.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.852 TrainLoss=0.6183 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.884 TestLoss=0.6062
[Step    20] CE_loss=0.6453 | VFE_final=-86.3766 (IL_path=0.0095) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1827 VFE_hidden_term=81.6524 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.14 | lambda_gate=0.276 | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.448 mean_log_Pi_g=0.325 | PC_activity_obj=59.1404 (per_unit 5.7754e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.6062 test_acc=0.8844
[Step    40] CE_loss=0.3879 | VFE_final=-120.8792 (IL_path=0.0088) | VFE_per_dof=-0.0590 Delta_VFE_per_dof=-0.0018 | VFE_pred_term=0.1108 VFE_hidden_term=73.8158 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.78 | lambda_gate=0.201 (raw=0.201) | SG_objective=0.0089 | SG_relMSE=1.0065 SG_cosine=-0.598 mean_log_Pi_g=0.377 | PC_activity_obj=51.0071 (per_unit 4.9812e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.922 TrainLoss=0.3681 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.917 TestLoss=0.4004
[Step    40] CE_loss=0.3879 | VFE_final=-120.8792 (IL_path=0.0088) | VFE_per_dof=-0.0590 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1108 VFE_hidden_term=73.8158 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.78 | lambda_gate=0.201 | SG_objective=0.0089 | SG_relMSE=1.0065 SG_cosine=-0.598 mean_log_Pi_g=0.377 | PC_activity_obj=51.0071 (per_unit 4.9812e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4004 test_acc=0.9175
[Step    60] CE_loss=0.2989 | VFE_final=-128.8000 (IL_path=0.0113) | VFE_per_dof=-0.0629 Delta_VFE_per_dof=+0.0006 | VFE_pred_term=0.0869 VFE_hidden_term=92.3583 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.14 | lambda_gate=0.376 (raw=0.376) | SG_objective=0.0117 | SG_relMSE=1.0022 SG_cosine=-0.249 mean_log_Pi_g=0.428 | PC_activity_obj=60.6387 (per_unit 5.9217e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.45e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.930 TrainLoss=0.2759 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.926 TestLoss=0.2892
[Step    60] CE_loss=0.2989 | VFE_final=-128.8000 (IL_path=0.0113) | VFE_per_dof=-0.0629 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0869 VFE_hidden_term=92.3583 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.14 | lambda_gate=0.376 | SG_objective=0.0117 | SG_relMSE=1.0022 SG_cosine=-0.249 mean_log_Pi_g=0.428 | PC_activity_obj=60.6387 (per_unit 5.9217e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2892 test_acc=0.9257
[Step    80] CE_loss=0.2378 | VFE_final=-164.3385 (IL_path=0.0103) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=-0.0023 | VFE_pred_term=0.0697 VFE_hidden_term=82.7213 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.40 | lambda_gate=0.337 (raw=0.337) | SG_objective=0.0098 | SG_relMSE=1.0027 SG_cosine=-0.327 mean_log_Pi_g=0.478 | PC_activity_obj=51.6159 (per_unit 5.0406e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.38e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.945 TrainLoss=0.2162 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.938 TestLoss=0.2420
[Step    80] CE_loss=0.2378 | VFE_final=-164.3385 (IL_path=0.0103) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0697 VFE_hidden_term=82.7213 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.40 | lambda_gate=0.337 | SG_objective=0.0098 | SG_relMSE=1.0027 SG_cosine=-0.327 mean_log_Pi_g=0.478 | PC_activity_obj=51.6159 (per_unit 5.0406e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2420 test_acc=0.9377
[Step   100] CE_loss=0.2965 | VFE_final=-215.6111 (IL_path=0.0072) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.0900 VFE_hidden_term=56.6861 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.43 | lambda_gate=0.240 (raw=0.240) | SG_objective=0.0061 | SG_relMSE=1.0076 SG_cosine=-0.520 mean_log_Pi_g=0.527 | PC_activity_obj=33.6886 (per_unit 3.2899e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.68e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.953 TrainLoss=0.2619 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.946 TestLoss=0.2695
[Step   100] CE_loss=0.2965 | VFE_final=-215.6111 (IL_path=0.0072) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0900 VFE_hidden_term=56.6861 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.43 | lambda_gate=0.240 | SG_objective=0.0061 | SG_relMSE=1.0076 SG_cosine=-0.520 mean_log_Pi_g=0.527 | PC_activity_obj=33.6886 (per_unit 3.2899e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2695 test_acc=0.9457
[Step   120] CE_loss=0.2517 | VFE_final=-217.5675 (IL_path=0.0103) | VFE_per_dof=-0.1062 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0802 VFE_hidden_term=79.2256 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.93 | lambda_gate=0.378 (raw=0.378) | SG_objective=0.0091 | SG_relMSE=1.0023 SG_cosine=-0.244 mean_log_Pi_g=0.574 | PC_activity_obj=44.8760 (per_unit 4.3824e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.67e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.945 TrainLoss=0.2279 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.947 TestLoss=0.2037
