JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5015 | VFE_final=768.1199 (IL_path=0.1494) | VFE_per_dof=0.3751 Delta_VFE_per_dof=+0.0300 | VFE_pred_term=0.1439 VFE_hidden_term=926.1573 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.11 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.2404 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=692.4965 (per_unit 6.7627e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.82e-04 tol=2.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.844 TrainLoss=0.4533 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4213
[Step    20] CE_loss=0.5015 | VFE_final=768.1199 (IL_path=0.1494) | VFE_per_dof=0.3751 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=926.1573 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.11 | lambda_gate=0.000 | SG_objective=0.2404 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=692.4965 (per_unit 6.7627e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4213 test_acc=0.8714
[Step    40] CE_loss=0.2733 | VFE_final=722.8417 (IL_path=0.1386) | VFE_per_dof=0.3530 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.0845 VFE_hidden_term=875.3984 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.63 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2401 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.295 | PC_activity_obj=681.2709 (per_unit 6.6530e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.42e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.914 TrainLoss=0.2404 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3209
[Step    40] CE_loss=0.2733 | VFE_final=722.8417 (IL_path=0.1386) | VFE_per_dof=0.3530 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0845 VFE_hidden_term=875.3984 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.63 | lambda_gate=0.000 | SG_objective=0.2401 | SG_relMSE=0.9999 SG_cosine=0.035 mean_log_Pi_g=0.295 | PC_activity_obj=681.2709 (per_unit 6.6530e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3209 test_acc=0.9080
[Step    60] CE_loss=0.3306 | VFE_final=567.6285 (IL_path=0.1107) | VFE_per_dof=0.2772 Delta_VFE_per_dof=-0.0028 | VFE_pred_term=0.0940 VFE_hidden_term=713.3080 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.49 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1679 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.281 | PC_activity_obj=578.7141 (per_unit 5.6515e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.53e-04 tol=2.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.922 TrainLoss=0.2839 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3027
[Step    60] CE_loss=0.3306 | VFE_final=567.6285 (IL_path=0.1107) | VFE_per_dof=0.2772 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0940 VFE_hidden_term=713.3080 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.49 | lambda_gate=0.000 | SG_objective=0.1679 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.281 | PC_activity_obj=578.7141 (per_unit 5.6515e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3027 test_acc=0.9081
[Step    80] CE_loss=0.2257 | VFE_final=500.0046 (IL_path=0.0984) | VFE_per_dof=0.2441 Delta_VFE_per_dof=-0.0082 | VFE_pred_term=0.0654 VFE_hidden_term=641.9851 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.57 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1347 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.273 | PC_activity_obj=534.9932 (per_unit 5.2245e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.26e-04 tol=2.00e-04 r=1.000 slope=-7.375e-05) | TrainAcc=0.945 TrainLoss=0.1968 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2421
[Step    80] CE_loss=0.2257 | VFE_final=500.0046 (IL_path=0.0984) | VFE_per_dof=0.2441 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0654 VFE_hidden_term=641.9851 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.57 | lambda_gate=0.000 | SG_objective=0.1347 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.273 | PC_activity_obj=534.9932 (per_unit 5.2245e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2421 test_acc=0.9297
[Step   100] CE_loss=0.2464 | VFE_final=379.2308 (IL_path=0.0791) | VFE_per_dof=0.1852 Delta_VFE_per_dof=-0.0312 | VFE_pred_term=0.0844 VFE_hidden_term=519.6229 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.92 | lambda_gate=0.000 (raw=0.483) | SG_objective=0.0899 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.269 | PC_activity_obj=440.2979 (per_unit 4.2998e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.44e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.938 TrainLoss=0.2038 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2374
[Step   100] CE_loss=0.2464 | VFE_final=379.2308 (IL_path=0.0791) | VFE_per_dof=0.1852 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0844 VFE_hidden_term=519.6229 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.92 | lambda_gate=0.000 | SG_objective=0.0899 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.269 | PC_activity_obj=440.2979 (per_unit 4.2998e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2374 test_acc=0.9308
[Step   120] CE_loss=0.2651 | VFE_final=431.7189 (IL_path=0.0869) | VFE_per_dof=0.2108 Delta_VFE_per_dof=+0.0087 | VFE_pred_term=0.0832 VFE_hidden_term=572.7299 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=276.59 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.0843 | SG_relMSE=0.9999 SG_cosine=0.015 mean_log_Pi_g=0.270 | PC_activity_obj=491.6654 (per_unit 4.8014e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=2.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.945 TrainLoss=0.2294 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2092
