JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6425 | VFE_final=-86.3842 (IL_path=0.0095) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.1817 VFE_hidden_term=81.6527 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.16 | lambda_gate=0.280 (raw=0.280) | SG_objective=0.0111 | SG_relMSE=1.0061 SG_cosine=-0.439 mean_log_Pi_g=0.325 | PC_activity_obj=59.1364 (per_unit 5.7750e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.59e-04 tol=5.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.844 TrainLoss=0.6154 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.885 TestLoss=0.6032
[Step    20] CE_loss=0.6425 | VFE_final=-86.3842 (IL_path=0.0095) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1817 VFE_hidden_term=81.6527 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.16 | lambda_gate=0.280 | SG_objective=0.0111 | SG_relMSE=1.0061 SG_cosine=-0.439 mean_log_Pi_g=0.325 | PC_activity_obj=59.1364 (per_unit 5.7750e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.6032 test_acc=0.8854
[Step    40] CE_loss=0.3836 | VFE_final=-120.4292 (IL_path=0.0089) | VFE_per_dof=-0.0588 Delta_VFE_per_dof=-0.0017 | VFE_pred_term=0.1091 VFE_hidden_term=74.3016 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.85 | lambda_gate=0.200 (raw=0.200) | SG_objective=0.0089 | SG_relMSE=1.0065 SG_cosine=-0.599 mean_log_Pi_g=0.377 | PC_activity_obj=51.3314 (per_unit 5.0128e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.45e-04 tol=5.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.922 TrainLoss=0.3631 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.917 TestLoss=0.3967
[Step    40] CE_loss=0.3836 | VFE_final=-120.4292 (IL_path=0.0089) | VFE_per_dof=-0.0588 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1091 VFE_hidden_term=74.3016 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.85 | lambda_gate=0.200 | SG_objective=0.0089 | SG_relMSE=1.0065 SG_cosine=-0.599 mean_log_Pi_g=0.377 | PC_activity_obj=51.3314 (per_unit 5.0128e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3967 test_acc=0.9175
[Step    60] CE_loss=0.2956 | VFE_final=-128.7043 (IL_path=0.0113) | VFE_per_dof=-0.0628 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.0857 VFE_hidden_term=92.5037 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.23 | lambda_gate=0.376 (raw=0.376) | SG_objective=0.0116 | SG_relMSE=1.0022 SG_cosine=-0.247 mean_log_Pi_g=0.428 | PC_activity_obj=60.7025 (per_unit 5.9280e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.44e-04 tol=5.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.930 TrainLoss=0.2725 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.926 TestLoss=0.2880
[Step    60] CE_loss=0.2956 | VFE_final=-128.7043 (IL_path=0.0113) | VFE_per_dof=-0.0628 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0857 VFE_hidden_term=92.5037 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.23 | lambda_gate=0.376 | SG_objective=0.0116 | SG_relMSE=1.0022 SG_cosine=-0.247 mean_log_Pi_g=0.428 | PC_activity_obj=60.7025 (per_unit 5.9280e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2880 test_acc=0.9260
[Step    80] CE_loss=0.2366 | VFE_final=-165.0840 (IL_path=0.0102) | VFE_per_dof=-0.0806 Delta_VFE_per_dof=-0.0021 | VFE_pred_term=0.0695 VFE_hidden_term=82.0345 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.52 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0096 | SG_relMSE=1.0029 SG_cosine=-0.349 mean_log_Pi_g=0.478 | PC_activity_obj=51.1703 (per_unit 4.9971e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.39e-04 tol=5.00e-04 r=1.000 slope=-4.705e-05) | TrainAcc=0.953 TrainLoss=0.2153 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.939 TestLoss=0.2426
[Step    80] CE_loss=0.2366 | VFE_final=-165.0840 (IL_path=0.0102) | VFE_per_dof=-0.0806 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0695 VFE_hidden_term=82.0345 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.52 | lambda_gate=0.326 | SG_objective=0.0096 | SG_relMSE=1.0029 SG_cosine=-0.349 mean_log_Pi_g=0.478 | PC_activity_obj=51.1703 (per_unit 4.9971e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2426 test_acc=0.9385
[Step   100] CE_loss=0.2952 | VFE_final=-215.3667 (IL_path=0.0072) | VFE_per_dof=-0.1052 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.0895 VFE_hidden_term=56.9889 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.55 | lambda_gate=0.244 (raw=0.244) | SG_objective=0.0062 | SG_relMSE=1.0073 SG_cosine=-0.512 mean_log_Pi_g=0.527 | PC_activity_obj=33.8494 (per_unit 3.3056e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.68e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.953 TrainLoss=0.2610 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.946 TestLoss=0.2682
[Step   100] CE_loss=0.2952 | VFE_final=-215.3667 (IL_path=0.0072) | VFE_per_dof=-0.1052 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0895 VFE_hidden_term=56.9889 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.55 | lambda_gate=0.244 | SG_objective=0.0062 | SG_relMSE=1.0073 SG_cosine=-0.512 mean_log_Pi_g=0.527 | PC_activity_obj=33.8494 (per_unit 3.3056e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2682 test_acc=0.9461
[Step   120] CE_loss=0.2494 | VFE_final=-218.2722 (IL_path=0.0102) | VFE_per_dof=-0.1066 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0786 VFE_hidden_term=78.5781 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.05 | lambda_gate=0.371 (raw=0.371) | SG_objective=0.0090 | SG_relMSE=1.0024 SG_cosine=-0.257 mean_log_Pi_g=0.574 | PC_activity_obj=44.4890 (per_unit 4.3446e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=5.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.945 TrainLoss=0.2249 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.948 TestLoss=0.2027
