JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5001 | VFE_final=766.7036 (IL_path=0.0763) | VFE_per_dof=0.3744 Delta_VFE_per_dof=+0.0297 | VFE_pred_term=0.1435 VFE_hidden_term=922.7443 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.12 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.2276 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.302 | PC_activity_obj=694.0455 (per_unit 6.7778e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.36e-05 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.844 TrainLoss=0.4518 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.870 TestLoss=0.4220
[Step    20] CE_loss=0.5001 | VFE_final=766.7036 (IL_path=0.0763) | VFE_per_dof=0.3744 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1435 VFE_hidden_term=922.7443 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.12 | lambda_gate=0.000 | SG_objective=0.2276 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.302 | PC_activity_obj=694.0455 (per_unit 6.7778e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4220 test_acc=0.8704
[Step    40] CE_loss=0.2725 | VFE_final=721.2776 (IL_path=0.0707) | VFE_per_dof=0.3522 Delta_VFE_per_dof=-0.0007 | VFE_pred_term=0.0842 VFE_hidden_term=871.2568 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.48 | lambda_gate=0.000 (raw=0.525) | SG_objective=0.2415 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.290 | PC_activity_obj=682.6910 (per_unit 6.6669e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.33e-05 tol=5.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.914 TrainLoss=0.2400 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3211
[Step    40] CE_loss=0.2725 | VFE_final=721.2776 (IL_path=0.0707) | VFE_per_dof=0.3522 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0842 VFE_hidden_term=871.2568 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.48 | lambda_gate=0.000 | SG_objective=0.2415 | SG_relMSE=0.9998 SG_cosine=0.051 mean_log_Pi_g=0.290 | PC_activity_obj=682.6910 (per_unit 6.6669e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3211 test_acc=0.9085
[Step    60] CE_loss=0.3316 | VFE_final=560.1784 (IL_path=0.0560) | VFE_per_dof=0.2735 Delta_VFE_per_dof=-0.0026 | VFE_pred_term=0.0947 VFE_hidden_term=703.7242 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=283.22 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.1683 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.277 | PC_activity_obj=574.9852 (per_unit 5.6151e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.88e-05 tol=5.00e-04 r=1.000 slope=-2.289e-05) | TrainAcc=0.922 TrainLoss=0.2850 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3040
[Step    60] CE_loss=0.3316 | VFE_final=560.1784 (IL_path=0.0560) | VFE_per_dof=0.2735 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0947 VFE_hidden_term=703.7242 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=283.22 | lambda_gate=0.000 | SG_objective=0.1683 | SG_relMSE=0.9997 SG_cosine=0.046 mean_log_Pi_g=0.277 | PC_activity_obj=574.9852 (per_unit 5.6151e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3040 test_acc=0.9082
[Step    80] CE_loss=0.2214 | VFE_final=493.8109 (IL_path=0.0499) | VFE_per_dof=0.2411 Delta_VFE_per_dof=-0.0082 | VFE_pred_term=0.0658 VFE_hidden_term=634.4157 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=276.79 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.1300 | SG_relMSE=1.0000 SG_cosine=0.011 mean_log_Pi_g=0.270 | PC_activity_obj=531.6274 (per_unit 5.1917e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.53e-05 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.938 TrainLoss=0.1944 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2414
[Step    80] CE_loss=0.2214 | VFE_final=493.8109 (IL_path=0.0499) | VFE_per_dof=0.2411 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0658 VFE_hidden_term=634.4157 logdet_Pi_y_sum=4.55 logdet_Pi_x_sum=276.79 | lambda_gate=0.000 | SG_objective=0.1300 | SG_relMSE=1.0000 SG_cosine=0.011 mean_log_Pi_g=0.270 | PC_activity_obj=531.6274 (per_unit 5.1917e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2414 test_acc=0.9309
[Step   100] CE_loss=0.2481 | VFE_final=377.2956 (IL_path=0.0403) | VFE_per_dof=0.1842 Delta_VFE_per_dof=-0.0311 | VFE_pred_term=0.0849 VFE_hidden_term=516.0390 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=272.59 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.0889 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.266 | PC_activity_obj=439.6425 (per_unit 4.2934e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.42e-05 tol=5.00e-04 r=1.000 slope=-3.433e-05) | TrainAcc=0.938 TrainLoss=0.2052 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.931 TestLoss=0.2386
[Step   100] CE_loss=0.2481 | VFE_final=377.2956 (IL_path=0.0403) | VFE_per_dof=0.1842 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0849 VFE_hidden_term=516.0390 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=272.59 | lambda_gate=0.000 | SG_objective=0.0889 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.266 | PC_activity_obj=439.6425 (per_unit 4.2934e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2386 test_acc=0.9310
[Step   120] CE_loss=0.2627 | VFE_final=432.7679 (IL_path=0.0446) | VFE_per_dof=0.2113 Delta_VFE_per_dof=+0.0093 | VFE_pred_term=0.0828 VFE_hidden_term=572.4692 logdet_Pi_y_sum=5.63 logdet_Pi_x_sum=273.94 | lambda_gate=0.000 (raw=0.524) | SG_objective=0.1023 | SG_relMSE=0.9997 SG_cosine=0.047 mean_log_Pi_g=0.268 | PC_activity_obj=492.5174 (per_unit 4.8097e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.51e-05 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.945 TrainLoss=0.2268 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.940 TestLoss=0.2079
