JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.8549 | VFE_final=-69.6963 (IL_path=0.2452) | VFE_per_dof=-0.0340 Delta_VFE_per_dof=-0.0005 | VFE_pred_term=0.2538 VFE_hidden_term=97.0264 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.69 | lambda_gate=0.324 (raw=0.324) | SG_objective=0.0190 | SG_relMSE=1.0045 SG_cosine=-0.352 mean_log_Pi_g=0.323 | PC_activity_obj=70.6620 (per_unit 6.9006e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.52e-04 tol=1.00e-04 r=1.000 slope=-6.031e-05) | TrainAcc=0.836 TrainLoss=0.8378 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.857 TestLoss=0.7898
[Step    20] CE_loss=0.8549 | VFE_final=-69.6963 (IL_path=0.2452) | VFE_per_dof=-0.0340 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2538 VFE_hidden_term=97.0264 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.69 | lambda_gate=0.324 | SG_objective=0.0190 | SG_relMSE=1.0045 SG_cosine=-0.352 mean_log_Pi_g=0.323 | PC_activity_obj=70.6620 (per_unit 6.9006e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.7898 test_acc=0.8574
[Step    40] CE_loss=0.4349 | VFE_final=-89.0494 (IL_path=0.2569) | VFE_per_dof=-0.0435 Delta_VFE_per_dof=-0.0044 | VFE_pred_term=0.1336 VFE_hidden_term=101.1226 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.81 | lambda_gate=0.260 (raw=0.260) | SG_objective=0.0211 | SG_relMSE=1.0034 SG_cosine=-0.479 mean_log_Pi_g=0.368 | PC_activity_obj=72.9037 (per_unit 7.1195e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=1.00e-04 r=1.000 slope=-6.685e-05) | TrainAcc=0.922 TrainLoss=0.4340 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.896 TestLoss=0.4804
[Step    40] CE_loss=0.4349 | VFE_final=-89.0494 (IL_path=0.2569) | VFE_per_dof=-0.0435 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1336 VFE_hidden_term=101.1226 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.81 | lambda_gate=0.260 | SG_objective=0.0211 | SG_relMSE=1.0034 SG_cosine=-0.479 mean_log_Pi_g=0.368 | PC_activity_obj=72.9037 (per_unit 7.1195e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.4804 test_acc=0.8961
[Step    60] CE_loss=0.3855 | VFE_final=-115.5125 (IL_path=0.2493) | VFE_per_dof=-0.0564 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.1189 VFE_hidden_term=97.4584 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.86 | lambda_gate=0.374 (raw=0.374) | SG_objective=0.0156 | SG_relMSE=1.0022 SG_cosine=-0.252 mean_log_Pi_g=0.412 | PC_activity_obj=69.3278 (per_unit 6.7703e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.10e-04 tol=1.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.906 TrainLoss=0.3723 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.912 TestLoss=0.3813
[Step    60] CE_loss=0.3855 | VFE_final=-115.5125 (IL_path=0.2493) | VFE_per_dof=-0.0564 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1189 VFE_hidden_term=97.4584 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.86 | lambda_gate=0.374 | SG_objective=0.0156 | SG_relMSE=1.0022 SG_cosine=-0.252 mean_log_Pi_g=0.412 | PC_activity_obj=69.3278 (per_unit 6.7703e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3813 test_acc=0.9119
[Step    80] CE_loss=0.3438 | VFE_final=-153.4883 (IL_path=0.2123) | VFE_per_dof=-0.0749 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.1035 VFE_hidden_term=82.2604 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.87 | lambda_gate=0.291 (raw=0.291) | SG_objective=0.0132 | SG_relMSE=1.0035 SG_cosine=-0.418 mean_log_Pi_g=0.456 | PC_activity_obj=57.4015 (per_unit 5.6056e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=1.00e-04 r=1.000 slope=-6.757e-05) | TrainAcc=0.930 TrainLoss=0.3229 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.920 TestLoss=0.3216
[Step    80] CE_loss=0.3438 | VFE_final=-153.4883 (IL_path=0.2123) | VFE_per_dof=-0.0749 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1035 VFE_hidden_term=82.2604 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.87 | lambda_gate=0.291 | SG_objective=0.0132 | SG_relMSE=1.0035 SG_cosine=-0.418 mean_log_Pi_g=0.456 | PC_activity_obj=57.4015 (per_unit 5.6056e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3216 test_acc=0.9198
[Step   100] CE_loss=0.3445 | VFE_final=-182.6581 (IL_path=0.1984) | VFE_per_dof=-0.0892 Delta_VFE_per_dof=-0.0020 | VFE_pred_term=0.1218 VFE_hidden_term=75.9409 logdet_Pi_y_sum=5.32 logdet_Pi_x_sum=512.12 | lambda_gate=0.327 (raw=0.327) | SG_objective=0.0107 | SG_relMSE=1.0037 SG_cosine=-0.347 mean_log_Pi_g=0.500 | PC_activity_obj=51.5775 (per_unit 5.0369e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.30e-04 tol=1.00e-04 r=1.000 slope=-6.176e-05) | TrainAcc=0.922 TrainLoss=0.3250 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.921 TestLoss=0.3162
[Step   100] CE_loss=0.3445 | VFE_final=-182.6581 (IL_path=0.1984) | VFE_per_dof=-0.0892 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1218 VFE_hidden_term=75.9409 logdet_Pi_y_sum=5.32 logdet_Pi_x_sum=512.12 | lambda_gate=0.327 | SG_objective=0.0107 | SG_relMSE=1.0037 SG_cosine=-0.347 mean_log_Pi_g=0.500 | PC_activity_obj=51.5775 (per_unit 5.0369e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3162 test_acc=0.9207
[Step   120] CE_loss=0.3171 | VFE_final=-205.1985 (IL_path=0.2008) | VFE_per_dof=-0.1002 Delta_VFE_per_dof=-0.0000 | VFE_pred_term=0.1087 VFE_hidden_term=76.1236 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=557.06 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0081 | SG_relMSE=1.0036 SG_cosine=-0.349 mean_log_Pi_g=0.544 | PC_activity_obj=50.5548 (per_unit 4.9370e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.26e-04 tol=1.00e-04 r=1.000 slope=-6.067e-05) | TrainAcc=0.930 TrainLoss=0.3006 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.927 TestLoss=0.2804
