JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5011 | VFE_final=766.7567 (IL_path=0.0764) | VFE_per_dof=0.3744 Delta_VFE_per_dof=+0.0299 | VFE_pred_term=0.1441 VFE_hidden_term=922.8605 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.24 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.2272 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.302 | PC_activity_obj=694.1019 (per_unit 6.7783e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.38e-05 tol=1.00e-04 r=1.000 slope=-1.780e-05) | TrainAcc=0.836 TrainLoss=0.4528 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4225
[Step    20] CE_loss=0.5011 | VFE_final=766.7567 (IL_path=0.0764) | VFE_per_dof=0.3744 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1441 VFE_hidden_term=922.8605 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=309.24 | lambda_gate=0.000 | SG_objective=0.2272 | SG_relMSE=0.9999 SG_cosine=0.012 mean_log_Pi_g=0.302 | PC_activity_obj=694.1019 (per_unit 6.7783e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4225 test_acc=0.8707
[Step    40] CE_loss=0.2740 | VFE_final=721.7008 (IL_path=0.0707) | VFE_per_dof=0.3524 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0842 VFE_hidden_term=871.8029 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.72 | lambda_gate=0.000 (raw=0.526) | SG_objective=0.2415 | SG_relMSE=0.9998 SG_cosine=0.052 mean_log_Pi_g=0.290 | PC_activity_obj=682.9802 (per_unit 6.6697e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.34e-05 tol=1.00e-04 r=1.000 slope=-1.780e-05) | TrainAcc=0.906 TrainLoss=0.2408 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3195
[Step    40] CE_loss=0.2740 | VFE_final=721.7008 (IL_path=0.0707) | VFE_per_dof=0.3524 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0842 VFE_hidden_term=871.8029 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=296.72 | lambda_gate=0.000 | SG_objective=0.2415 | SG_relMSE=0.9998 SG_cosine=0.052 mean_log_Pi_g=0.290 | PC_activity_obj=682.9802 (per_unit 6.6697e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3195 test_acc=0.9081
[Step    60] CE_loss=0.3243 | VFE_final=561.9609 (IL_path=0.0561) | VFE_per_dof=0.2744 Delta_VFE_per_dof=-0.0026 | VFE_pred_term=0.0917 VFE_hidden_term=705.6549 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=283.51 | lambda_gate=0.000 (raw=0.523) | SG_objective=0.1691 | SG_relMSE=0.9997 SG_cosine=0.045 mean_log_Pi_g=0.277 | PC_activity_obj=576.1210 (per_unit 5.6262e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.78e-05 tol=1.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.922 TrainLoss=0.2764 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.910 TestLoss=0.2996
[Step    60] CE_loss=0.3243 | VFE_final=561.9609 (IL_path=0.0561) | VFE_per_dof=0.2744 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0917 VFE_hidden_term=705.6549 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=283.51 | lambda_gate=0.000 | SG_objective=0.1691 | SG_relMSE=0.9997 SG_cosine=0.045 mean_log_Pi_g=0.277 | PC_activity_obj=576.1210 (per_unit 5.6262e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2996 test_acc=0.9101
[Step    80] CE_loss=0.2254 | VFE_final=498.9127 (IL_path=0.0503) | VFE_per_dof=0.2436 Delta_VFE_per_dof=-0.0084 | VFE_pred_term=0.0663 VFE_hidden_term=639.6509 logdet_Pi_y_sum=4.54 logdet_Pi_x_sum=277.07 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.1310 | SG_relMSE=1.0000 SG_cosine=0.012 mean_log_Pi_g=0.271 | PC_activity_obj=535.0930 (per_unit 5.2255e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.56e-05 tol=1.00e-04 r=1.000 slope=-8.011e-05) | TrainAcc=0.938 TrainLoss=0.1975 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2403
[Step    80] CE_loss=0.2254 | VFE_final=498.9127 (IL_path=0.0503) | VFE_per_dof=0.2436 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0663 VFE_hidden_term=639.6509 logdet_Pi_y_sum=4.54 logdet_Pi_x_sum=277.07 | lambda_gate=0.000 | SG_objective=0.1310 | SG_relMSE=1.0000 SG_cosine=0.012 mean_log_Pi_g=0.271 | PC_activity_obj=535.0930 (per_unit 5.2255e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2403 test_acc=0.9300
[Step   100] CE_loss=0.2463 | VFE_final=373.4103 (IL_path=0.0400) | VFE_per_dof=0.1823 Delta_VFE_per_dof=-0.0315 | VFE_pred_term=0.0840 VFE_hidden_term=512.3413 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=272.97 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.0876 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.267 | PC_activity_obj=436.7967 (per_unit 4.2656e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.40e-05 tol=1.00e-04 r=1.000 slope=-2.035e-05) | TrainAcc=0.938 TrainLoss=0.2041 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.932 TestLoss=0.2364
[Step   100] CE_loss=0.2463 | VFE_final=373.4103 (IL_path=0.0400) | VFE_per_dof=0.1823 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0840 VFE_hidden_term=512.3413 logdet_Pi_y_sum=5.06 logdet_Pi_x_sum=272.97 | lambda_gate=0.000 | SG_objective=0.0876 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.267 | PC_activity_obj=436.7967 (per_unit 4.2656e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2364 test_acc=0.9317
[Step   120] CE_loss=0.2664 | VFE_final=428.9306 (IL_path=0.0443) | VFE_per_dof=0.2094 Delta_VFE_per_dof=+0.0085 | VFE_pred_term=0.0845 VFE_hidden_term=569.1973 logdet_Pi_y_sum=5.63 logdet_Pi_x_sum=275.07 | lambda_gate=0.000 (raw=0.525) | SG_objective=0.1013 | SG_relMSE=0.9997 SG_cosine=0.050 mean_log_Pi_g=0.269 | PC_activity_obj=490.6297 (per_unit 4.7913e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.61e-05 tol=1.00e-04 r=1.000 slope=-2.162e-05) | TrainAcc=0.945 TrainLoss=0.2313 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2103
