JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5022 | VFE_final=769.2054 (IL_path=0.1068) | VFE_per_dof=0.3756 Delta_VFE_per_dof=+0.0302 | VFE_pred_term=0.1440 VFE_hidden_term=927.1852 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.99 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.2406 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.306 | PC_activity_obj=693.3815 (per_unit 6.7713e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=5.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.836 TrainLoss=0.4535 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4218
[Step    20] CE_loss=0.5022 | VFE_final=769.2054 (IL_path=0.1068) | VFE_per_dof=0.3756 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1440 VFE_hidden_term=927.1852 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=312.99 | lambda_gate=0.000 | SG_objective=0.2406 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.306 | PC_activity_obj=693.3815 (per_unit 6.7713e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4218 test_acc=0.8711
[Step    40] CE_loss=0.2756 | VFE_final=726.3534 (IL_path=0.0993) | VFE_per_dof=0.3547 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0852 VFE_hidden_term=878.8345 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.48 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2412 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=684.1359 (per_unit 6.6810e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.906 TrainLoss=0.2421 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3210
[Step    40] CE_loss=0.2756 | VFE_final=726.3534 (IL_path=0.0993) | VFE_per_dof=0.3547 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0852 VFE_hidden_term=878.8345 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.48 | lambda_gate=0.000 | SG_objective=0.2412 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=684.1359 (per_unit 6.6810e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3210 test_acc=0.9082
[Step    60] CE_loss=0.3280 | VFE_final=568.3464 (IL_path=0.0791) | VFE_per_dof=0.2775 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.0923 VFE_hidden_term=713.8777 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.19 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1686 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.280 | PC_activity_obj=579.6640 (per_unit 5.6608e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.08e-04 tol=5.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.922 TrainLoss=0.2802 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3026
[Step    60] CE_loss=0.3280 | VFE_final=568.3464 (IL_path=0.0791) | VFE_per_dof=0.2775 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0923 VFE_hidden_term=713.8777 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.19 | lambda_gate=0.000 | SG_objective=0.1686 | SG_relMSE=0.9998 SG_cosine=0.025 mean_log_Pi_g=0.280 | PC_activity_obj=579.6640 (per_unit 5.6608e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3026 test_acc=0.9081
[Step    80] CE_loss=0.2235 | VFE_final=502.8175 (IL_path=0.0705) | VFE_per_dof=0.2455 Delta_VFE_per_dof=-0.0082 | VFE_pred_term=0.0657 VFE_hidden_term=644.5905 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.16 | lambda_gate=0.000 (raw=0.502) | SG_objective=0.1353 | SG_relMSE=1.0000 SG_cosine=0.005 mean_log_Pi_g=0.273 | PC_activity_obj=537.5780 (per_unit 5.2498e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.09e-05 tol=5.00e-04 r=1.000 slope=-3.306e-05) | TrainAcc=0.938 TrainLoss=0.1963 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2411
[Step    80] CE_loss=0.2235 | VFE_final=502.8175 (IL_path=0.0705) | VFE_per_dof=0.2455 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0657 VFE_hidden_term=644.5905 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.16 | lambda_gate=0.000 | SG_objective=0.1353 | SG_relMSE=1.0000 SG_cosine=0.005 mean_log_Pi_g=0.273 | PC_activity_obj=537.5780 (per_unit 5.2498e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2411 test_acc=0.9302
[Step   100] CE_loss=0.2463 | VFE_final=385.2147 (IL_path=0.0571) | VFE_per_dof=0.1881 Delta_VFE_per_dof=-0.0327 | VFE_pred_term=0.0834 VFE_hidden_term=525.2617 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.23 | lambda_gate=0.000 (raw=0.483) | SG_objective=0.0916 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.269 | PC_activity_obj=444.8170 (per_unit 4.3439e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.938 TrainLoss=0.2034 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2382
[Step   100] CE_loss=0.2463 | VFE_final=385.2147 (IL_path=0.0571) | VFE_per_dof=0.1881 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0834 VFE_hidden_term=525.2617 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.23 | lambda_gate=0.000 | SG_objective=0.0916 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.269 | PC_activity_obj=444.8170 (per_unit 4.3439e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2382 test_acc=0.9308
[Step   120] CE_loss=0.2626 | VFE_final=440.0517 (IL_path=0.0629) | VFE_per_dof=0.2149 Delta_VFE_per_dof=+0.0091 | VFE_pred_term=0.0824 VFE_hidden_term=580.3934 logdet_Pi_y_sum=5.59 logdet_Pi_x_sum=275.26 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.0863 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.269 | PC_activity_obj=497.5132 (per_unit 4.8585e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.04e-04 tol=5.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.945 TrainLoss=0.2261 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2084
