JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7196 | VFE_final=-53.2617 (IL_path=0.2875) | VFE_per_dof=-0.0260 Delta_VFE_per_dof=-0.0032 | VFE_pred_term=0.2100 VFE_hidden_term=113.7140 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=331.10 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0241 | SG_relMSE=1.0036 SG_cosine=-0.357 mean_log_Pi_g=0.323 | PC_activity_obj=82.7798 (per_unit 8.0840e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.30e-04 tol=2.00e-04 r=1.000 slope=-6.176e-05) | TrainAcc=0.875 TrainLoss=0.6845 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.834 TestLoss=0.7315
[Step    20] CE_loss=0.7196 | VFE_final=-53.2617 (IL_path=0.2875) | VFE_per_dof=-0.0260 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2100 VFE_hidden_term=113.7140 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=331.10 | lambda_gate=0.322 | SG_objective=0.0241 | SG_relMSE=1.0036 SG_cosine=-0.357 mean_log_Pi_g=0.323 | PC_activity_obj=82.7798 (per_unit 8.0840e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.7315 test_acc=0.8342
[Step    40] CE_loss=0.4990 | VFE_final=-93.7457 (IL_path=0.2455) | VFE_per_dof=-0.0458 Delta_VFE_per_dof=-0.0096 | VFE_pred_term=0.1506 VFE_hidden_term=96.4667 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.92 | lambda_gate=0.324 (raw=0.324) | SG_objective=0.0190 | SG_relMSE=1.0037 SG_cosine=-0.352 mean_log_Pi_g=0.368 | PC_activity_obj=69.2838 (per_unit 6.7660e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.18e-04 tol=2.00e-04 r=1.000 slope=-6.249e-05) | TrainAcc=0.906 TrainLoss=0.4747 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.897 TestLoss=0.4512
[Step    40] CE_loss=0.4990 | VFE_final=-93.7457 (IL_path=0.2455) | VFE_per_dof=-0.0458 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1506 VFE_hidden_term=96.4667 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.92 | lambda_gate=0.324 | SG_objective=0.0190 | SG_relMSE=1.0037 SG_cosine=-0.352 mean_log_Pi_g=0.368 | PC_activity_obj=69.2838 (per_unit 6.7660e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.4512 test_acc=0.8971
[Step    60] CE_loss=0.4631 | VFE_final=-125.9454 (IL_path=0.2223) | VFE_per_dof=-0.0615 Delta_VFE_per_dof=-0.0080 | VFE_pred_term=0.1425 VFE_hidden_term=86.7819 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.42 | lambda_gate=0.399 (raw=0.399) | SG_objective=0.0136 | SG_relMSE=1.0022 SG_cosine=-0.203 mean_log_Pi_g=0.412 | PC_activity_obj=61.5398 (per_unit 6.0097e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.33e-04 tol=2.00e-04 r=1.000 slope=-6.903e-05) | TrainAcc=0.891 TrainLoss=0.4530 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.911 TestLoss=0.3767
[Step    60] CE_loss=0.4631 | VFE_final=-125.9454 (IL_path=0.2223) | VFE_per_dof=-0.0615 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1425 VFE_hidden_term=86.7819 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.42 | lambda_gate=0.399 | SG_objective=0.0136 | SG_relMSE=1.0022 SG_cosine=-0.203 mean_log_Pi_g=0.412 | PC_activity_obj=61.5398 (per_unit 6.0097e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3767 test_acc=0.9112
[Step    80] CE_loss=0.2806 | VFE_final=-147.9908 (IL_path=0.0147) | VFE_per_dof=-0.0723 Delta_VFE_per_dof=+0.0012 | VFE_pred_term=0.0847 VFE_hidden_term=87.9098 logdet_Pi_y_sum=4.84 logdet_Pi_x_sum=467.14 | lambda_gate=0.268 (raw=0.268) | SG_objective=0.0105 | SG_relMSE=1.0040 SG_cosine=-0.465 mean_log_Pi_g=0.456 | PC_activity_obj=61.1576 (per_unit 5.9724e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.86e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.961 TrainLoss=0.2671 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.925 TestLoss=0.3147
[Step    80] CE_loss=0.2806 | VFE_final=-147.9908 (IL_path=0.0147) | VFE_per_dof=-0.0723 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0847 VFE_hidden_term=87.9098 logdet_Pi_y_sum=4.84 logdet_Pi_x_sum=467.14 | lambda_gate=0.268 | SG_objective=0.0105 | SG_relMSE=1.0040 SG_cosine=-0.465 mean_log_Pi_g=0.456 | PC_activity_obj=61.1576 (per_unit 5.9724e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3147 test_acc=0.9253
[Step   100] CE_loss=0.3284 | VFE_final=-169.5211 (IL_path=0.2333) | VFE_per_dof=-0.0828 Delta_VFE_per_dof=+0.0027 | VFE_pred_term=0.1102 VFE_hidden_term=89.1509 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=512.24 | lambda_gate=0.315 (raw=0.315) | SG_objective=0.0098 | SG_relMSE=1.0040 SG_cosine=-0.369 mean_log_Pi_g=0.500 | PC_activity_obj=60.2975 (per_unit 5.8884e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.22e-04 tol=2.00e-04 r=1.000 slope=-6.213e-05) | TrainAcc=0.914 TrainLoss=0.3037 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.926 TestLoss=0.2897
[Step   100] CE_loss=0.3284 | VFE_final=-169.5211 (IL_path=0.2333) | VFE_per_dof=-0.0828 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1102 VFE_hidden_term=89.1509 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=512.24 | lambda_gate=0.315 | SG_objective=0.0098 | SG_relMSE=1.0040 SG_cosine=-0.369 mean_log_Pi_g=0.500 | PC_activity_obj=60.2975 (per_unit 5.8884e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2897 test_acc=0.9257
[Step   120] CE_loss=0.2908 | VFE_final=-204.2516 (IL_path=0.2043) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0014 | VFE_pred_term=0.0897 VFE_hidden_term=76.9784 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=556.84 | lambda_gate=0.352 (raw=0.352) | SG_objective=0.0074 | SG_relMSE=1.0043 SG_cosine=-0.295 mean_log_Pi_g=0.544 | PC_activity_obj=50.4100 (per_unit 4.9229e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.11e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.945 TrainLoss=0.2586 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.929 TestLoss=0.2965
[Step   120] CE_loss=0.2908 | VFE_final=-204.2516 (IL_path=0.2043) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0897 VFE_hidden_term=76.9784 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=556.84 | lambda_gate=0.352 | SG_objective=0.0074 | SG_relMSE=1.0043 SG_cosine=-0.295 mean_log_Pi_g=0.544 | PC_activity_obj=50.4100 (per_unit 4.9229e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2965 test_acc=0.9294
[Step   140] CE_loss=0.2538 | VFE_final=-226.1450 (IL_path=0.2059) | VFE_per_dof=-0.1104 Delta_VFE_per_dof=+0.0019 | VFE_pred_term=0.0973 VFE_hidden_term=76.9857 logdet_Pi_y_sum=6.26 logdet_Pi_x_sum=600.19 | lambda_gate=0.340 (raw=0.340) | SG_objective=0.0094 | SG_relMSE=1.0027 SG_cosine=-0.320 mean_log_Pi_g=0.586 | PC_activity_obj=49.5906 (per_unit 4.8428e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.23e-04 tol=2.00e-04 r=1.000 slope=-8.138e-05) | TrainAcc=0.953 TrainLoss=0.2433 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.935 TestLoss=0.2823
[Step   140] CE_loss=0.2538 | VFE_final=-226.1450 (IL_path=0.2059) | VFE_per_dof=-0.1104 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0973 VFE_hidden_term=76.9857 logdet_Pi_y_sum=6.26 logdet_Pi_x_sum=600.19 | lambda_gate=0.340 | SG_objective=0.0094 | SG_relMSE=1.0027 SG_cosine=-0.320 mean_log_Pi_g=0.586 | PC_activity_obj=49.5906 (per_unit 4.8428e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2823 test_acc=0.9348
[Step   160] CE_loss=0.3715 | VFE_final=-260.0185 (IL_path=0.1742) | VFE_per_dof=-0.1270 Delta_VFE_per_dof=-0.0024 | VFE_pred_term=0.1468 VFE_hidden_term=64.5910 logdet_Pi_y_sum=6.70 logdet_Pi_x_sum=642.81 | lambda_gate=0.367 (raw=0.367) | SG_objective=0.0075 | SG_relMSE=1.0034 SG_cosine=-0.266 mean_log_Pi_g=0.628 | PC_activity_obj=40.7525 (per_unit 3.9797e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.84e-04 tol=2.00e-04 r=1.000 slope=-7.266e-05) | TrainAcc=0.898 TrainLoss=0.3579 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.933 TestLoss=0.2890
[Step   160] CE_loss=0.3715 | VFE_final=-260.0185 (IL_path=0.1742) | VFE_per_dof=-0.1270 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1468 VFE_hidden_term=64.5910 logdet_Pi_y_sum=6.70 logdet_Pi_x_sum=642.81 | lambda_gate=0.367 | SG_objective=0.0075 | SG_relMSE=1.0034 SG_cosine=-0.266 mean_log_Pi_g=0.628 | PC_activity_obj=40.7525 (per_unit 3.9797e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2890 test_acc=0.9334
[Step   180] CE_loss=0.3043 | VFE_final=-279.8884 (IL_path=0.1786) | VFE_per_dof=-0.1367 Delta_VFE_per_dof=-0.0040 | VFE_pred_term=0.1271 VFE_hidden_term=65.7568 logdet_Pi_y_sum=7.13 logdet_Pi_x_sum=684.41 | lambda_gate=0.371 (raw=0.371) | SG_objective=0.0112 | SG_relMSE=1.0029 SG_cosine=-0.258 mean_log_Pi_g=0.668 | PC_activity_obj=40.7753 (per_unit 3.9820e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.61e-04 tol=2.00e-04 r=1.000 slope=-6.685e-05) | TrainAcc=0.938 TrainLoss=0.2863 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.942 TestLoss=0.2476
[Step   180] CE_loss=0.3043 | VFE_final=-279.8884 (IL_path=0.1786) | VFE_per_dof=-0.1367 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1271 VFE_hidden_term=65.7568 logdet_Pi_y_sum=7.13 logdet_Pi_x_sum=684.41 | lambda_gate=0.371 | SG_objective=0.0112 | SG_relMSE=1.0029 SG_cosine=-0.258 mean_log_Pi_g=0.668 | PC_activity_obj=40.7753 (per_unit 3.9820e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2476 test_acc=0.9418
[Step   200] CE_loss=0.2897 | VFE_final=-301.2112 (IL_path=0.1779) | VFE_per_dof=-0.1471 Delta_VFE_per_dof=-0.0017 | VFE_pred_term=0.1173 VFE_hidden_term=64.7356 logdet_Pi_y_sum=7.54 logdet_Pi_x_sum=724.59 | lambda_gate=0.348 (raw=0.348) | SG_objective=0.0070 | SG_relMSE=1.0038 SG_cosine=-0.304 mean_log_Pi_g=0.708 | PC_activity_obj=39.0104 (per_unit 3.8096e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.53e-04 tol=2.00e-04 r=1.000 slope=-6.757e-05) | TrainAcc=0.938 TrainLoss=0.2802 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.943 TestLoss=0.2428
[Step   200] CE_loss=0.2897 | VFE_final=-301.2112 (IL_path=0.1779) | VFE_per_dof=-0.1471 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1173 VFE_hidden_term=64.7356 logdet_Pi_y_sum=7.54 logdet_Pi_x_sum=724.59 | lambda_gate=0.348 | SG_objective=0.0070 | SG_relMSE=1.0038 SG_cosine=-0.304 mean_log_Pi_g=0.708 | PC_activity_obj=39.0104 (per_unit 3.8096e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2428 test_acc=0.9432
[Step   220] CE_loss=0.2975 | VFE_final=-324.5706 (IL_path=0.1691) | VFE_per_dof=-0.1585 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.1253 VFE_hidden_term=61.3078 logdet_Pi_y_sum=7.94 logdet_Pi_x_sum=764.07 | lambda_gate=0.358 (raw=0.358) | SG_objective=0.0083 | SG_relMSE=1.0031 SG_cosine=-0.284 mean_log_Pi_g=0.746 | PC_activity_obj=36.6191 (per_unit 3.5761e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.75e-04 tol=2.00e-04 r=1.000 slope=-7.375e-05) | TrainAcc=0.938 TrainLoss=0.2833 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.943 TestLoss=0.2541
[Step   220] CE_loss=0.2975 | VFE_final=-324.5706 (IL_path=0.1691) | VFE_per_dof=-0.1585 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1253 VFE_hidden_term=61.3078 logdet_Pi_y_sum=7.94 logdet_Pi_x_sum=764.07 | lambda_gate=0.358 | SG_objective=0.0083 | SG_relMSE=1.0031 SG_cosine=-0.284 mean_log_Pi_g=0.746 | PC_activity_obj=36.6191 (per_unit 3.5761e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2541 test_acc=0.9427
