JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7233 | VFE_final=-54.1086 (IL_path=0.1381) | VFE_per_dof=-0.0264 Delta_VFE_per_dof=-0.0029 | VFE_pred_term=0.2106 VFE_hidden_term=112.8495 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=331.07 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0239 | SG_relMSE=1.0037 SG_cosine=-0.368 mean_log_Pi_g=0.323 | PC_activity_obj=82.1595 (per_unit 8.0234e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.31e-04 tol=2.00e-04 r=1.000 slope=-6.321e-05) | TrainAcc=0.875 TrainLoss=0.6874 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.836 TestLoss=0.7309
[Step    20] CE_loss=0.7233 | VFE_final=-54.1086 (IL_path=0.1381) | VFE_per_dof=-0.0264 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2106 VFE_hidden_term=112.8495 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=331.07 | lambda_gate=0.316 | SG_objective=0.0239 | SG_relMSE=1.0037 SG_cosine=-0.368 mean_log_Pi_g=0.323 | PC_activity_obj=82.1595 (per_unit 8.0234e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.7309 test_acc=0.8360
[Step    40] CE_loss=0.4940 | VFE_final=-94.0302 (IL_path=0.1184) | VFE_per_dof=-0.0459 Delta_VFE_per_dof=-0.0096 | VFE_pred_term=0.1502 VFE_hidden_term=96.1224 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.80 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0194 | SG_relMSE=1.0037 SG_cosine=-0.368 mean_log_Pi_g=0.368 | PC_activity_obj=69.0019 (per_unit 6.7385e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.18e-04 tol=2.00e-04 r=1.000 slope=-6.612e-05) | TrainAcc=0.906 TrainLoss=0.4716 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.898 TestLoss=0.4482
[Step    40] CE_loss=0.4940 | VFE_final=-94.0302 (IL_path=0.1184) | VFE_per_dof=-0.0459 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1502 VFE_hidden_term=96.1224 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.80 | lambda_gate=0.316 | SG_objective=0.0194 | SG_relMSE=1.0037 SG_cosine=-0.368 mean_log_Pi_g=0.368 | PC_activity_obj=69.0019 (per_unit 6.7385e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4482 test_acc=0.8981
[Step    60] CE_loss=0.4592 | VFE_final=-124.5904 (IL_path=0.1091) | VFE_per_dof=-0.0608 Delta_VFE_per_dof=-0.0081 | VFE_pred_term=0.1420 VFE_hidden_term=88.0504 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.24 | lambda_gate=0.398 (raw=0.398) | SG_objective=0.0137 | SG_relMSE=1.0022 SG_cosine=-0.205 mean_log_Pi_g=0.411 | PC_activity_obj=62.4962 (per_unit 6.1031e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.33e-04 tol=2.00e-04 r=1.000 slope=-6.648e-05) | TrainAcc=0.898 TrainLoss=0.4481 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.909 TestLoss=0.3786
[Step    60] CE_loss=0.4592 | VFE_final=-124.5904 (IL_path=0.1091) | VFE_per_dof=-0.0608 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1420 VFE_hidden_term=88.0504 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.24 | lambda_gate=0.398 | SG_objective=0.0137 | SG_relMSE=1.0022 SG_cosine=-0.205 mean_log_Pi_g=0.411 | PC_activity_obj=62.4962 (per_unit 6.1031e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3786 test_acc=0.9095
[Step    80] CE_loss=0.2877 | VFE_final=-147.5776 (IL_path=0.0147) | VFE_per_dof=-0.0721 Delta_VFE_per_dof=+0.0007 | VFE_pred_term=0.0889 VFE_hidden_term=88.1772 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.85 | lambda_gate=0.271 (raw=0.271) | SG_objective=0.0107 | SG_relMSE=1.0039 SG_cosine=-0.458 mean_log_Pi_g=0.456 | PC_activity_obj=61.3987 (per_unit 5.9960e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.90e-04 tol=2.00e-04 r=1.000 slope=-6.612e-05) | TrainAcc=0.953 TrainLoss=0.2746 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.925 TestLoss=0.3169
[Step    80] CE_loss=0.2877 | VFE_final=-147.5776 (IL_path=0.0147) | VFE_per_dof=-0.0721 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0889 VFE_hidden_term=88.1772 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.85 | lambda_gate=0.271 | SG_objective=0.0107 | SG_relMSE=1.0039 SG_cosine=-0.458 mean_log_Pi_g=0.456 | PC_activity_obj=61.3987 (per_unit 5.9960e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3169 test_acc=0.9253
[Step   100] CE_loss=0.3418 | VFE_final=-169.6662 (IL_path=0.1124) | VFE_per_dof=-0.0828 Delta_VFE_per_dof=+0.0025 | VFE_pred_term=0.1166 VFE_hidden_term=88.8618 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=511.96 | lambda_gate=0.318 (raw=0.318) | SG_objective=0.0099 | SG_relMSE=1.0040 SG_cosine=-0.364 mean_log_Pi_g=0.500 | PC_activity_obj=60.2586 (per_unit 5.8846e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.29e-04 tol=2.00e-04 r=1.000 slope=-6.939e-05) | TrainAcc=0.914 TrainLoss=0.3191 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.924 TestLoss=0.2948
[Step   100] CE_loss=0.3418 | VFE_final=-169.6662 (IL_path=0.1124) | VFE_per_dof=-0.0828 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1166 VFE_hidden_term=88.8618 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=511.96 | lambda_gate=0.318 | SG_objective=0.0099 | SG_relMSE=1.0040 SG_cosine=-0.364 mean_log_Pi_g=0.500 | PC_activity_obj=60.2586 (per_unit 5.8846e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2948 test_acc=0.9243
[Step   120] CE_loss=0.2798 | VFE_final=-203.4450 (IL_path=0.0998) | VFE_per_dof=-0.0993 Delta_VFE_per_dof=+0.0020 | VFE_pred_term=0.0856 VFE_hidden_term=77.6840 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=556.63 | lambda_gate=0.347 (raw=0.347) | SG_objective=0.0076 | SG_relMSE=1.0043 SG_cosine=-0.306 mean_log_Pi_g=0.544 | PC_activity_obj=50.8833 (per_unit 4.9691e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.07e-04 tol=2.00e-04 r=1.000 slope=-6.176e-05) | TrainAcc=0.945 TrainLoss=0.2478 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.928 TestLoss=0.2946
