JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5283 | VFE_final=-65.0587 (IL_path=0.0120) | VFE_per_dof=-0.0318 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.1438 VFE_hidden_term=103.0373 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.20 | lambda_gate=0.287 (raw=0.287) | SG_objective=0.0146 | SG_relMSE=1.0045 SG_cosine=-0.427 mean_log_Pi_g=0.325 | PC_activity_obj=74.6117 (per_unit 7.2863e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.43e-04 tol=2.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.906 TrainLoss=0.4853 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.861 TestLoss=0.5453
[Step    20] CE_loss=0.5283 | VFE_final=-65.0587 (IL_path=0.0120) | VFE_per_dof=-0.0318 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1438 VFE_hidden_term=103.0373 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.20 | lambda_gate=0.287 | SG_objective=0.0146 | SG_relMSE=1.0045 SG_cosine=-0.427 mean_log_Pi_g=0.325 | PC_activity_obj=74.6117 (per_unit 7.2863e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.5453 test_acc=0.8610
[Step    40] CE_loss=0.3942 | VFE_final=-117.9095 (IL_path=0.0092) | VFE_per_dof=-0.0576 Delta_VFE_per_dof=-0.0094 | VFE_pred_term=0.1154 VFE_hidden_term=76.7983 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.82 | lambda_gate=0.299 (raw=0.299) | SG_objective=0.0096 | SG_relMSE=1.0051 SG_cosine=-0.402 mean_log_Pi_g=0.377 | PC_activity_obj=53.0647 (per_unit 5.1821e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.51e-04 tol=2.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.930 TrainLoss=0.3773 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.914 TestLoss=0.3620
[Step    40] CE_loss=0.3942 | VFE_final=-117.9095 (IL_path=0.0092) | VFE_per_dof=-0.0576 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1154 VFE_hidden_term=76.7983 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.82 | lambda_gate=0.299 | SG_objective=0.0096 | SG_relMSE=1.0051 SG_cosine=-0.402 mean_log_Pi_g=0.377 | PC_activity_obj=53.0647 (per_unit 5.1821e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3620 test_acc=0.9137
[Step    60] CE_loss=0.3547 | VFE_final=-149.1876 (IL_path=0.0088) | VFE_per_dof=-0.0728 Delta_VFE_per_dof=-0.0042 | VFE_pred_term=0.1077 VFE_hidden_term=71.9646 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.16 | lambda_gate=0.305 (raw=0.305) | SG_objective=0.0080 | SG_relMSE=1.0043 SG_cosine=-0.389 mean_log_Pi_g=0.428 | PC_activity_obj=47.1800 (per_unit 4.6074e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.64e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.914 TrainLoss=0.3424 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.937 TestLoss=0.3045
[Step    60] CE_loss=0.3547 | VFE_final=-149.1876 (IL_path=0.0088) | VFE_per_dof=-0.0728 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1077 VFE_hidden_term=71.9646 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.16 | lambda_gate=0.305 | SG_objective=0.0080 | SG_relMSE=1.0043 SG_cosine=-0.389 mean_log_Pi_g=0.428 | PC_activity_obj=47.1800 (per_unit 4.6074e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3045 test_acc=0.9369
[Step    80] CE_loss=0.2355 | VFE_final=-171.8432 (IL_path=0.0094) | VFE_per_dof=-0.0839 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0628 VFE_hidden_term=75.3297 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.62 | lambda_gate=0.306 (raw=0.306) | SG_objective=0.0089 | SG_relMSE=1.0038 SG_cosine=-0.387 mean_log_Pi_g=0.478 | PC_activity_obj=46.9638 (per_unit 4.5863e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.33e-04 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.977 TrainLoss=0.2116 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.942 TestLoss=0.2548
[Step    80] CE_loss=0.2355 | VFE_final=-171.8432 (IL_path=0.0094) | VFE_per_dof=-0.0839 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0628 VFE_hidden_term=75.3297 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.62 | lambda_gate=0.306 | SG_objective=0.0089 | SG_relMSE=1.0038 SG_cosine=-0.387 mean_log_Pi_g=0.478 | PC_activity_obj=46.9638 (per_unit 4.5863e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2548 test_acc=0.9417
[Step   100] CE_loss=0.2605 | VFE_final=-191.6425 (IL_path=0.0103) | VFE_per_dof=-0.0936 Delta_VFE_per_dof=+0.0013 | VFE_pred_term=0.0821 VFE_hidden_term=80.7659 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.64 | lambda_gate=0.316 (raw=0.316) | SG_objective=0.0095 | SG_relMSE=1.0036 SG_cosine=-0.368 mean_log_Pi_g=0.527 | PC_activity_obj=47.9182 (per_unit 4.6795e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.60e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.945 TrainLoss=0.2307 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.945 TestLoss=0.2215
[Step   100] CE_loss=0.2605 | VFE_final=-191.6425 (IL_path=0.0103) | VFE_per_dof=-0.0936 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0821 VFE_hidden_term=80.7659 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.64 | lambda_gate=0.316 | SG_objective=0.0095 | SG_relMSE=1.0036 SG_cosine=-0.368 mean_log_Pi_g=0.527 | PC_activity_obj=47.9182 (per_unit 4.6795e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2215 test_acc=0.9454
[Step   120] CE_loss=0.1831 | VFE_final=-229.3955 (IL_path=0.0087) | VFE_per_dof=-0.1120 Delta_VFE_per_dof=+0.0008 | VFE_pred_term=0.0531 VFE_hidden_term=67.5147 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.12 | lambda_gate=0.303 (raw=0.303) | SG_objective=0.0073 | SG_relMSE=1.0043 SG_cosine=-0.395 mean_log_Pi_g=0.574 | PC_activity_obj=38.1607 (per_unit 3.7266e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.37e-04 tol=2.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.984 TrainLoss=0.1593 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.951 TestLoss=0.2307
[Step   120] CE_loss=0.1831 | VFE_final=-229.3955 (IL_path=0.0087) | VFE_per_dof=-0.1120 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0531 VFE_hidden_term=67.5147 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.12 | lambda_gate=0.303 | SG_objective=0.0073 | SG_relMSE=1.0043 SG_cosine=-0.395 mean_log_Pi_g=0.574 | PC_activity_obj=38.1607 (per_unit 3.7266e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2307 test_acc=0.9507
[Step   140] CE_loss=0.1919 | VFE_final=-248.3105 (IL_path=0.0095) | VFE_per_dof=-0.1212 Delta_VFE_per_dof=+0.0024 | VFE_pred_term=0.0664 VFE_hidden_term=72.3581 logdet_Pi_y_sum=6.26 logdet_Pi_x_sum=635.21 | lambda_gate=0.359 (raw=0.359) | SG_objective=0.0088 | SG_relMSE=1.0025 SG_cosine=-0.283 mean_log_Pi_g=0.620 | PC_activity_obj=39.1320 (per_unit 3.8215e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.59e-04 tol=2.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.977 TrainLoss=0.1707 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.951 TestLoss=0.2049
[Step   140] CE_loss=0.1919 | VFE_final=-248.3105 (IL_path=0.0095) | VFE_per_dof=-0.1212 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0664 VFE_hidden_term=72.3581 logdet_Pi_y_sum=6.26 logdet_Pi_x_sum=635.21 | lambda_gate=0.359 | SG_objective=0.0088 | SG_relMSE=1.0025 SG_cosine=-0.283 mean_log_Pi_g=0.620 | PC_activity_obj=39.1320 (per_unit 3.8215e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2049 test_acc=0.9508
