JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6869 | VFE_final=-75.5726 (IL_path=0.2333) | VFE_per_dof=-0.0369 Delta_VFE_per_dof=-0.0000 | VFE_pred_term=0.2000 VFE_hidden_term=92.1310 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.53 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0145 | SG_relMSE=1.0047 SG_cosine=-0.371 mean_log_Pi_g=0.325 | PC_activity_obj=66.8685 (per_unit 6.5301e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.29e-04 tol=2.00e-04 r=1.000 slope=-6.430e-05) | TrainAcc=0.836 TrainLoss=0.6630 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.877 TestLoss=0.6383
[Step    20] CE_loss=0.6869 | VFE_final=-75.5726 (IL_path=0.2333) | VFE_per_dof=-0.0369 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2000 VFE_hidden_term=92.1310 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.53 | lambda_gate=0.314 | SG_objective=0.0145 | SG_relMSE=1.0047 SG_cosine=-0.371 mean_log_Pi_g=0.325 | PC_activity_obj=66.8685 (per_unit 6.5301e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.6383 test_acc=0.8766
[Step    40] CE_loss=0.3980 | VFE_final=-112.9680 (IL_path=0.2068) | VFE_per_dof=-0.0552 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1179 VFE_hidden_term=80.2676 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.89 | lambda_gate=0.218 (raw=0.218) | SG_objective=0.0109 | SG_relMSE=1.0055 SG_cosine=-0.564 mean_log_Pi_g=0.374 | PC_activity_obj=56.1087 (per_unit 5.4794e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.02e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.914 TrainLoss=0.3863 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.912 TestLoss=0.4230
[Step    40] CE_loss=0.3980 | VFE_final=-112.9680 (IL_path=0.2068) | VFE_per_dof=-0.0552 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1179 VFE_hidden_term=80.2676 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.89 | lambda_gate=0.218 | SG_objective=0.0109 | SG_relMSE=1.0055 SG_cosine=-0.564 mean_log_Pi_g=0.374 | PC_activity_obj=56.1087 (per_unit 5.4794e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.4230 test_acc=0.9120
[Step    60] CE_loss=0.3211 | VFE_final=-123.8103 (IL_path=0.2502) | VFE_per_dof=-0.0605 Delta_VFE_per_dof=-0.0001 | VFE_pred_term=0.0961 VFE_hidden_term=95.0965 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.66 | lambda_gate=0.391 (raw=0.391) | SG_objective=0.0112 | SG_relMSE=1.0020 SG_cosine=-0.218 mean_log_Pi_g=0.423 | PC_activity_obj=63.5291 (per_unit 6.2040e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.04e-04 tol=2.00e-04 r=1.000 slope=-6.539e-05) | TrainAcc=0.922 TrainLoss=0.3003 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.922 TestLoss=0.3114
[Step    60] CE_loss=0.3211 | VFE_final=-123.8103 (IL_path=0.2502) | VFE_per_dof=-0.0605 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0961 VFE_hidden_term=95.0965 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.66 | lambda_gate=0.391 | SG_objective=0.0112 | SG_relMSE=1.0020 SG_cosine=-0.218 mean_log_Pi_g=0.423 | PC_activity_obj=63.5291 (per_unit 6.2040e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3114 test_acc=0.9220
[Step    80] CE_loss=0.2612 | VFE_final=-157.4849 (IL_path=0.0150) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=-0.0009 | VFE_pred_term=0.0779 VFE_hidden_term=86.8559 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.98 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0102 | SG_relMSE=1.0031 SG_cosine=-0.372 mean_log_Pi_g=0.473 | PC_activity_obj=55.2477 (per_unit 5.3953e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.94e-04 tol=2.00e-04 r=1.000 slope=-7.502e-05) | TrainAcc=0.938 TrainLoss=0.2385 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.933 TestLoss=0.2635
[Step    80] CE_loss=0.2612 | VFE_final=-157.4849 (IL_path=0.0150) | VFE_per_dof=-0.0769 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0779 VFE_hidden_term=86.8559 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.98 | lambda_gate=0.314 | SG_objective=0.0102 | SG_relMSE=1.0031 SG_cosine=-0.372 mean_log_Pi_g=0.473 | PC_activity_obj=55.2477 (per_unit 5.3953e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2635 test_acc=0.9330
[Step   100] CE_loss=0.3021 | VFE_final=-203.7009 (IL_path=0.1794) | VFE_per_dof=-0.0995 Delta_VFE_per_dof=-0.0040 | VFE_pred_term=0.1007 VFE_hidden_term=65.5750 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.41 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0082 | SG_relMSE=1.0045 SG_cosine=-0.373 mean_log_Pi_g=0.521 | PC_activity_obj=39.7727 (per_unit 3.8841e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.34e-04 tol=2.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.953 TrainLoss=0.2792 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.939 TestLoss=0.2714
[Step   100] CE_loss=0.3021 | VFE_final=-203.7009 (IL_path=0.1794) | VFE_per_dof=-0.0995 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1007 VFE_hidden_term=65.5750 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=533.41 | lambda_gate=0.313 | SG_objective=0.0082 | SG_relMSE=1.0045 SG_cosine=-0.373 mean_log_Pi_g=0.521 | PC_activity_obj=39.7727 (per_unit 3.8841e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.2714 test_acc=0.9393
[Step   120] CE_loss=0.2717 | VFE_final=-215.6205 (IL_path=0.2170) | VFE_per_dof=-0.1053 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.0882 VFE_hidden_term=77.9493 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.50 | lambda_gate=0.335 (raw=0.335) | SG_objective=0.0098 | SG_relMSE=1.0030 SG_cosine=-0.330 mean_log_Pi_g=0.568 | PC_activity_obj=45.2238 (per_unit 4.4164e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=2.30e-04 tol=2.00e-04 r=1.000 slope=-7.302e-05) | TrainAcc=0.938 TrainLoss=0.2522 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.941 TestLoss=0.2291
