JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6490 | VFE_final=-87.2983 (IL_path=0.0068) | VFE_per_dof=-0.0426 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.1841 VFE_hidden_term=80.7118 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.11 | lambda_gate=0.276 (raw=0.276) | SG_objective=0.0111 | SG_relMSE=1.0062 SG_cosine=-0.449 mean_log_Pi_g=0.325 | PC_activity_obj=58.4675 (per_unit 5.7097e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.15e-04 tol=5.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.867 TrainLoss=0.6229 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.884 TestLoss=0.6101
[Step    20] CE_loss=0.6490 | VFE_final=-87.2983 (IL_path=0.0068) | VFE_per_dof=-0.0426 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1841 VFE_hidden_term=80.7118 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.11 | lambda_gate=0.276 | SG_objective=0.0111 | SG_relMSE=1.0062 SG_cosine=-0.449 mean_log_Pi_g=0.325 | PC_activity_obj=58.4675 (per_unit 5.7097e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.6101 test_acc=0.8843
[Step    40] CE_loss=0.3879 | VFE_final=-120.8323 (IL_path=0.0063) | VFE_per_dof=-0.0590 Delta_VFE_per_dof=-0.0018 | VFE_pred_term=0.1105 VFE_hidden_term=73.8273 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.71 | lambda_gate=0.197 (raw=0.197) | SG_objective=0.0089 | SG_relMSE=1.0066 SG_cosine=-0.605 mean_log_Pi_g=0.377 | PC_activity_obj=51.0196 (per_unit 4.9824e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=5.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.922 TrainLoss=0.3676 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.917 TestLoss=0.4012
[Step    40] CE_loss=0.3879 | VFE_final=-120.8323 (IL_path=0.0063) | VFE_per_dof=-0.0590 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1105 VFE_hidden_term=73.8273 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.71 | lambda_gate=0.197 | SG_objective=0.0089 | SG_relMSE=1.0066 SG_cosine=-0.605 mean_log_Pi_g=0.377 | PC_activity_obj=51.0196 (per_unit 4.9824e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4012 test_acc=0.9173
[Step    60] CE_loss=0.3018 | VFE_final=-128.4578 (IL_path=0.0081) | VFE_per_dof=-0.0627 Delta_VFE_per_dof=+0.0006 | VFE_pred_term=0.0886 VFE_hidden_term=92.6731 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.09 | lambda_gate=0.380 (raw=0.380) | SG_objective=0.0118 | SG_relMSE=1.0021 SG_cosine=-0.239 mean_log_Pi_g=0.428 | PC_activity_obj=60.8506 (per_unit 5.9424e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.05e-04 tol=5.00e-04 r=1.000 slope=-2.416e-05) | TrainAcc=0.930 TrainLoss=0.2794 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.926 TestLoss=0.2900
[Step    60] CE_loss=0.3018 | VFE_final=-128.4578 (IL_path=0.0081) | VFE_per_dof=-0.0627 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0886 VFE_hidden_term=92.6731 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.09 | lambda_gate=0.380 | SG_objective=0.0118 | SG_relMSE=1.0021 SG_cosine=-0.239 mean_log_Pi_g=0.428 | PC_activity_obj=60.8506 (per_unit 5.9424e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2900 test_acc=0.9258
[Step    80] CE_loss=0.2370 | VFE_final=-164.2448 (IL_path=0.0074) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=-0.0019 | VFE_pred_term=0.0693 VFE_hidden_term=82.8005 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.37 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0098 | SG_relMSE=1.0029 SG_cosine=-0.356 mean_log_Pi_g=0.478 | PC_activity_obj=51.6775 (per_unit 5.0466e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.93e-05 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.945 TrainLoss=0.2153 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.938 TestLoss=0.2429
[Step    80] CE_loss=0.2370 | VFE_final=-164.2448 (IL_path=0.0074) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0693 VFE_hidden_term=82.8005 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.37 | lambda_gate=0.322 | SG_objective=0.0098 | SG_relMSE=1.0029 SG_cosine=-0.356 mean_log_Pi_g=0.478 | PC_activity_obj=51.6775 (per_unit 5.0466e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2429 test_acc=0.9380
[Step   100] CE_loss=0.2909 | VFE_final=-214.3652 (IL_path=0.0053) | VFE_per_dof=-0.1047 Delta_VFE_per_dof=-0.0031 | VFE_pred_term=0.0883 VFE_hidden_term=57.9208 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.41 | lambda_gate=0.239 (raw=0.239) | SG_objective=0.0063 | SG_relMSE=1.0074 SG_cosine=-0.521 mean_log_Pi_g=0.527 | PC_activity_obj=34.4134 (per_unit 3.3607e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=5.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.953 TrainLoss=0.2579 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.945 TestLoss=0.2662
[Step   100] CE_loss=0.2909 | VFE_final=-214.3652 (IL_path=0.0053) | VFE_per_dof=-0.1047 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0883 VFE_hidden_term=57.9208 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.41 | lambda_gate=0.239 | SG_objective=0.0063 | SG_relMSE=1.0074 SG_cosine=-0.521 mean_log_Pi_g=0.527 | PC_activity_obj=34.4134 (per_unit 3.3607e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2662 test_acc=0.9452
[Step   120] CE_loss=0.2533 | VFE_final=-217.9478 (IL_path=0.0073) | VFE_per_dof=-0.1064 Delta_VFE_per_dof=-0.0004 | VFE_pred_term=0.0797 VFE_hidden_term=78.8372 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.92 | lambda_gate=0.363 (raw=0.363) | SG_objective=0.0089 | SG_relMSE=1.0026 SG_cosine=-0.275 mean_log_Pi_g=0.574 | PC_activity_obj=44.6386 (per_unit 4.3592e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=5.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.945 TrainLoss=0.2283 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.947 TestLoss=0.2046
[Step   120] CE_loss=0.2533 | VFE_final=-217.9478 (IL_path=0.0073) | VFE_per_dof=-0.1064 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0797 VFE_hidden_term=78.8372 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.92 | lambda_gate=0.363 | SG_objective=0.0089 | SG_relMSE=1.0026 SG_cosine=-0.275 mean_log_Pi_g=0.574 | PC_activity_obj=44.6386 (per_unit 4.3592e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2046 test_acc=0.9469
