JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7791 | VFE_final=-68.8761 (IL_path=0.0161) | VFE_per_dof=-0.0336 Delta_VFE_per_dof=+0.0023 | VFE_pred_term=0.2268 VFE_hidden_term=98.5652 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.07 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0221 | SG_relMSE=1.0040 SG_cosine=-0.365 mean_log_Pi_g=0.324 | PC_activity_obj=71.6465 (per_unit 6.9967e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.40e-04 tol=5.00e-04 r=1.000 slope=-5.976e-05) | TrainAcc=0.852 TrainLoss=0.7464 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.870 TestLoss=0.7179
[Step    20] CE_loss=0.7791 | VFE_final=-68.8761 (IL_path=0.0161) | VFE_per_dof=-0.0336 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2268 VFE_hidden_term=98.5652 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.07 | lambda_gate=0.317 | SG_objective=0.0221 | SG_relMSE=1.0040 SG_cosine=-0.365 mean_log_Pi_g=0.324 | PC_activity_obj=71.6465 (per_unit 6.9967e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.7179 test_acc=0.8696
[Step    40] CE_loss=0.4312 | VFE_final=-106.8525 (IL_path=0.0140) | VFE_per_dof=-0.0522 Delta_VFE_per_dof=-0.0057 | VFE_pred_term=0.1298 VFE_hidden_term=84.9331 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.02 | lambda_gate=0.235 (raw=0.235) | SG_objective=0.0179 | SG_relMSE=1.0043 SG_cosine=-0.530 mean_log_Pi_g=0.371 | PC_activity_obj=60.1579 (per_unit 5.8748e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.06e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.922 TrainLoss=0.4256 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.905 TestLoss=0.4551
[Step    40] CE_loss=0.4312 | VFE_final=-106.8525 (IL_path=0.0140) | VFE_per_dof=-0.0522 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1298 VFE_hidden_term=84.9331 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.02 | lambda_gate=0.235 | SG_objective=0.0179 | SG_relMSE=1.0043 SG_cosine=-0.530 mean_log_Pi_g=0.371 | PC_activity_obj=60.1579 (per_unit 5.8748e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4551 test_acc=0.9046
[Step    60] CE_loss=0.3618 | VFE_final=-122.5574 (IL_path=0.0157) | VFE_per_dof=-0.0598 Delta_VFE_per_dof=+0.0006 | VFE_pred_term=0.1100 VFE_hidden_term=93.5196 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.03 | lambda_gate=0.362 (raw=0.362) | SG_objective=0.0122 | SG_relMSE=1.0025 SG_cosine=-0.275 mean_log_Pi_g=0.418 | PC_activity_obj=64.2150 (per_unit 6.2710e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.09e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.914 TrainLoss=0.3433 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.916 TestLoss=0.3565
[Step    60] CE_loss=0.3618 | VFE_final=-122.5574 (IL_path=0.0157) | VFE_per_dof=-0.0598 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1100 VFE_hidden_term=93.5196 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.03 | lambda_gate=0.362 | SG_objective=0.0122 | SG_relMSE=1.0025 SG_cosine=-0.275 mean_log_Pi_g=0.418 | PC_activity_obj=64.2150 (per_unit 6.2710e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3565 test_acc=0.9162
[Step    80] CE_loss=0.2931 | VFE_final=-154.0781 (IL_path=0.0147) | VFE_per_dof=-0.0752 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.0852 VFE_hidden_term=86.2676 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.01 | lambda_gate=0.305 (raw=0.305) | SG_objective=0.0082 | SG_relMSE=1.0037 SG_cosine=-0.389 mean_log_Pi_g=0.465 | PC_activity_obj=57.0297 (per_unit 5.5693e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.92e-04 tol=5.00e-04 r=1.000 slope=-7.248e-05) | TrainAcc=0.930 TrainLoss=0.2696 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.925 TestLoss=0.2933
[Step    80] CE_loss=0.2931 | VFE_final=-154.0781 (IL_path=0.0147) | VFE_per_dof=-0.0752 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0852 VFE_hidden_term=86.2676 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.01 | lambda_gate=0.305 | SG_objective=0.0082 | SG_relMSE=1.0037 SG_cosine=-0.389 mean_log_Pi_g=0.465 | PC_activity_obj=57.0297 (per_unit 5.5693e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2933 test_acc=0.9254
[Step   100] CE_loss=0.3320 | VFE_final=-193.5252 (IL_path=0.0123) | VFE_per_dof=-0.0945 Delta_VFE_per_dof=-0.0054 | VFE_pred_term=0.1186 VFE_hidden_term=71.0947 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.14 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0101 | SG_relMSE=1.0039 SG_cosine=-0.349 mean_log_Pi_g=0.512 | PC_activity_obj=45.1571 (per_unit 4.4099e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.39e-04 tol=5.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.906 TrainLoss=0.3134 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.928 TestLoss=0.2942
[Step   100] CE_loss=0.3320 | VFE_final=-193.5252 (IL_path=0.0123) | VFE_per_dof=-0.0945 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1186 VFE_hidden_term=71.0947 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.14 | lambda_gate=0.326 | SG_objective=0.0101 | SG_relMSE=1.0039 SG_cosine=-0.349 mean_log_Pi_g=0.512 | PC_activity_obj=45.1571 (per_unit 4.4099e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2942 test_acc=0.9284
[Step   120] CE_loss=0.2752 | VFE_final=-208.8648 (IL_path=0.0140) | VFE_per_dof=-0.1020 Delta_VFE_per_dof=-0.0004 | VFE_pred_term=0.0909 VFE_hidden_term=79.4677 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=571.03 | lambda_gate=0.352 (raw=0.352) | SG_objective=0.0090 | SG_relMSE=1.0028 SG_cosine=-0.296 mean_log_Pi_g=0.558 | PC_activity_obj=48.3900 (per_unit 4.7256e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=2.18e-04 tol=5.00e-04 r=1.000 slope=-7.629e-05) | TrainAcc=0.938 TrainLoss=0.2578 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2484
