JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5708 | VFE_final=-55.0597 (IL_path=0.1471) | VFE_per_dof=-0.0269 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1628 VFE_hidden_term=112.8816 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.93 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0192 | SG_relMSE=1.0035 SG_cosine=-0.366 mean_log_Pi_g=0.325 | PC_activity_obj=81.8407 (per_unit 7.9923e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.07e-04 tol=1.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.906 TrainLoss=0.5347 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.852 TestLoss=0.5843
[Step    20] CE_loss=0.5708 | VFE_final=-55.0597 (IL_path=0.1471) | VFE_per_dof=-0.0269 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1628 VFE_hidden_term=112.8816 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.93 | lambda_gate=0.317 | SG_objective=0.0192 | SG_relMSE=1.0035 SG_cosine=-0.366 mean_log_Pi_g=0.325 | PC_activity_obj=81.8407 (per_unit 7.9923e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.5843 test_acc=0.8519
[Step    40] CE_loss=0.4390 | VFE_final=-111.9579 (IL_path=0.1081) | VFE_per_dof=-0.0547 Delta_VFE_per_dof=-0.0094 | VFE_pred_term=0.1321 VFE_hidden_term=81.4975 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.35 | lambda_gate=0.318 (raw=0.318) | SG_objective=0.0110 | SG_relMSE=1.0045 SG_cosine=-0.364 mean_log_Pi_g=0.374 | PC_activity_obj=56.8274 (per_unit 5.5495e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.12e-04 tol=1.00e-04 r=1.000 slope=-3.197e-05) | TrainAcc=0.930 TrainLoss=0.4239 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.908 TestLoss=0.3904
[Step    40] CE_loss=0.4390 | VFE_final=-111.9579 (IL_path=0.1081) | VFE_per_dof=-0.0547 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1321 VFE_hidden_term=81.4975 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=383.35 | lambda_gate=0.318 | SG_objective=0.0110 | SG_relMSE=1.0045 SG_cosine=-0.364 mean_log_Pi_g=0.374 | PC_activity_obj=56.8274 (per_unit 5.5495e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.3904 test_acc=0.9080
[Step    60] CE_loss=0.3977 | VFE_final=-146.7035 (IL_path=0.0982) | VFE_per_dof=-0.0716 Delta_VFE_per_dof=-0.0043 | VFE_pred_term=0.1195 VFE_hidden_term=72.4886 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.27 | lambda_gate=0.347 (raw=0.347) | SG_objective=0.0120 | SG_relMSE=1.0030 SG_cosine=-0.306 mean_log_Pi_g=0.424 | PC_activity_obj=48.1611 (per_unit 4.7032e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.19e-04 tol=1.00e-04 r=1.000 slope=-3.451e-05) | TrainAcc=0.914 TrainLoss=0.3866 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.931 TestLoss=0.3338
[Step    60] CE_loss=0.3977 | VFE_final=-146.7035 (IL_path=0.0982) | VFE_per_dof=-0.0716 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1195 VFE_hidden_term=72.4886 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=434.27 | lambda_gate=0.347 | SG_objective=0.0120 | SG_relMSE=1.0030 SG_cosine=-0.306 mean_log_Pi_g=0.424 | PC_activity_obj=48.1611 (per_unit 4.7032e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3338 test_acc=0.9308
[Step    80] CE_loss=0.2632 | VFE_final=-168.4866 (IL_path=0.0068) | VFE_per_dof=-0.0823 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0724 VFE_hidden_term=76.3100 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=484.88 | lambda_gate=0.269 (raw=0.269) | SG_objective=0.0090 | SG_relMSE=1.0047 SG_cosine=-0.461 mean_log_Pi_g=0.474 | PC_activity_obj=48.3675 (per_unit 4.7234e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.77e-05 tol=1.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.969 TrainLoss=0.2383 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2763
[Step    80] CE_loss=0.2632 | VFE_final=-168.4866 (IL_path=0.0068) | VFE_per_dof=-0.0823 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0724 VFE_hidden_term=76.3100 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=484.88 | lambda_gate=0.269 | SG_objective=0.0090 | SG_relMSE=1.0047 SG_cosine=-0.461 mean_log_Pi_g=0.474 | PC_activity_obj=48.3675 (per_unit 4.7234e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2763 test_acc=0.9387
[Step   100] CE_loss=0.2823 | VFE_final=-188.6972 (IL_path=0.1143) | VFE_per_dof=-0.0921 Delta_VFE_per_dof=+0.0011 | VFE_pred_term=0.0908 VFE_hidden_term=81.0465 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.33 | lambda_gate=0.315 (raw=0.315) | SG_objective=0.0100 | SG_relMSE=1.0037 SG_cosine=-0.370 mean_log_Pi_g=0.522 | PC_activity_obj=48.9125 (per_unit 4.7766e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.15e-04 tol=1.00e-04 r=1.000 slope=-5.195e-05) | TrainAcc=0.930 TrainLoss=0.2556 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) | TestAcc=0.939 TestLoss=0.2445
[Step   100] CE_loss=0.2823 | VFE_final=-188.6972 (IL_path=0.1143) | VFE_per_dof=-0.0921 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0908 VFE_hidden_term=81.0465 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=534.33 | lambda_gate=0.315 | SG_objective=0.0100 | SG_relMSE=1.0037 SG_cosine=-0.370 mean_log_Pi_g=0.522 | PC_activity_obj=48.9125 (per_unit 4.7766e-02) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=32/32, oracle_lp=32/32, metrics=32/32) (total_proposals=32) | test_loss=0.2445 test_acc=0.9389
[Step   120] CE_loss=0.2075 | VFE_final=-221.4225 (IL_path=0.1044) | VFE_per_dof=-0.1081 Delta_VFE_per_dof=+0.0012 | VFE_pred_term=0.0621 VFE_hidden_term=72.6504 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=582.46 | lambda_gate=0.336 (raw=0.336) | SG_objective=0.0089 | SG_relMSE=1.0035 SG_cosine=-0.329 mean_log_Pi_g=0.569 | PC_activity_obj=41.7146 (per_unit 4.0737e-02) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.01e-04 tol=1.00e-04 r=1.000 slope=-4.142e-05) | TrainAcc=0.977 TrainLoss=0.1786 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.946 TestLoss=0.2439
