JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3943 | VFE_final=808.6338 (IL_path=0.1565) | VFE_per_dof=0.3948 Delta_VFE_per_dof=+0.0149 | VFE_pred_term=0.1154 VFE_hidden_term=968.1874 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.08 | lambda_gate=0.000 (raw=0.504) | SG_objective=0.2716 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.309 | PC_activity_obj=721.3833 (per_unit 7.0448e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.875 TrainLoss=0.3458 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4602
[Step    20] CE_loss=0.3943 | VFE_final=808.6338 (IL_path=0.1565) | VFE_per_dof=0.3948 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1154 VFE_hidden_term=968.1874 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.08 | lambda_gate=0.000 | SG_objective=0.2716 | SG_relMSE=1.0000 SG_cosine=0.008 mean_log_Pi_g=0.309 | PC_activity_obj=721.3833 (per_unit 7.0448e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4602 test_acc=0.8489
[Step    40] CE_loss=0.3795 | VFE_final=690.9657 (IL_path=0.1342) | VFE_per_dof=0.3374 Delta_VFE_per_dof=-0.0169 | VFE_pred_term=0.1166 VFE_hidden_term=846.2648 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.16 | lambda_gate=0.000 (raw=0.507) | SG_objective=0.2664 | SG_relMSE=0.9999 SG_cosine=0.014 mean_log_Pi_g=0.300 | PC_activity_obj=655.9943 (per_unit 6.4062e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.67e-04 tol=5.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.891 TrainLoss=0.3207 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.3452
[Step    40] CE_loss=0.3795 | VFE_final=690.9657 (IL_path=0.1342) | VFE_per_dof=0.3374 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1166 VFE_hidden_term=846.2648 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.16 | lambda_gate=0.000 | SG_objective=0.2664 | SG_relMSE=0.9999 SG_cosine=0.014 mean_log_Pi_g=0.300 | PC_activity_obj=655.9943 (per_unit 6.4062e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3452 test_acc=0.8947
[Step    60] CE_loss=0.3930 | VFE_final=574.3478 (IL_path=0.1125) | VFE_per_dof=0.2804 Delta_VFE_per_dof=-0.0130 | VFE_pred_term=0.1153 VFE_hidden_term=722.7740 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=293.02 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.1654 | SG_relMSE=0.9999 SG_cosine=0.022 mean_log_Pi_g=0.286 | PC_activity_obj=582.2923 (per_unit 5.6864e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.69e-04 tol=5.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.898 TrainLoss=0.3560 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3067
[Step    60] CE_loss=0.3930 | VFE_final=574.3478 (IL_path=0.1125) | VFE_per_dof=0.2804 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1153 VFE_hidden_term=722.7740 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=293.02 | lambda_gate=0.000 | SG_objective=0.1654 | SG_relMSE=0.9999 SG_cosine=0.022 mean_log_Pi_g=0.286 | PC_activity_obj=582.2923 (per_unit 5.6864e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3067 test_acc=0.9086
[Step    80] CE_loss=0.2267 | VFE_final=470.1144 (IL_path=0.0944) | VFE_per_dof=0.2295 Delta_VFE_per_dof=+0.0093 | VFE_pred_term=0.0642 VFE_hidden_term=614.9735 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=285.32 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1362 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.279 | PC_activity_obj=511.1954 (per_unit 4.9921e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.27e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.953 TrainLoss=0.1949 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2380
[Step    80] CE_loss=0.2267 | VFE_final=470.1144 (IL_path=0.0944) | VFE_per_dof=0.2295 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0642 VFE_hidden_term=614.9735 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=285.32 | lambda_gate=0.000 | SG_objective=0.1362 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.279 | PC_activity_obj=511.1954 (per_unit 4.9921e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2380 test_acc=0.9297
[Step   100] CE_loss=0.2185 | VFE_final=489.1035 (IL_path=0.0965) | VFE_per_dof=0.2388 Delta_VFE_per_dof=+0.0115 | VFE_pred_term=0.0729 VFE_hidden_term=632.4789 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=281.85 | lambda_gate=0.000 (raw=0.494) | SG_objective=0.1163 | SG_relMSE=1.0001 SG_cosine=-0.013 mean_log_Pi_g=0.275 | PC_activity_obj=534.0853 (per_unit 5.2157e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.37e-04 tol=5.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.945 TrainLoss=0.1857 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2121
[Step   100] CE_loss=0.2185 | VFE_final=489.1035 (IL_path=0.0965) | VFE_per_dof=0.2388 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0729 VFE_hidden_term=632.4789 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=281.85 | lambda_gate=0.000 | SG_objective=0.1163 | SG_relMSE=1.0001 SG_cosine=-0.013 mean_log_Pi_g=0.275 | PC_activity_obj=534.0853 (per_unit 5.2157e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2121 test_acc=0.9362
[Step   120] CE_loss=0.1673 | VFE_final=500.1355 (IL_path=0.0977) | VFE_per_dof=0.2442 Delta_VFE_per_dof=+0.0031 | VFE_pred_term=0.0522 VFE_hidden_term=640.7555 logdet_Pi_y_sum=5.55 logdet_Pi_x_sum=275.79 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1072 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.269 | PC_activity_obj=544.3206 (per_unit 5.3156e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.21e-04 tol=5.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.969 TrainLoss=0.1321 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2126
