JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.8581 | VFE_final=-69.4952 (IL_path=0.0113) | VFE_per_dof=-0.0339 Delta_VFE_per_dof=-0.0008 | VFE_pred_term=0.2551 VFE_hidden_term=97.2054 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.64 | lambda_gate=0.332 (raw=0.332) | SG_objective=0.0198 | SG_relMSE=1.0043 SG_cosine=-0.337 mean_log_Pi_g=0.323 | PC_activity_obj=70.7875 (per_unit 6.9128e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.81e-04 tol=5.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.836 TrainLoss=0.8421 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.857 TestLoss=0.7898
[Step    20] CE_loss=0.8581 | VFE_final=-69.4952 (IL_path=0.0113) | VFE_per_dof=-0.0339 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2551 VFE_hidden_term=97.2054 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=330.64 | lambda_gate=0.332 | SG_objective=0.0198 | SG_relMSE=1.0043 SG_cosine=-0.337 mean_log_Pi_g=0.323 | PC_activity_obj=70.7875 (per_unit 6.9128e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.7898 test_acc=0.8568
[Step    40] CE_loss=0.4293 | VFE_final=-88.5824 (IL_path=0.0119) | VFE_per_dof=-0.0433 Delta_VFE_per_dof=-0.0045 | VFE_pred_term=0.1320 VFE_hidden_term=101.5247 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.68 | lambda_gate=0.258 (raw=0.258) | SG_objective=0.0206 | SG_relMSE=1.0035 SG_cosine=-0.483 mean_log_Pi_g=0.368 | PC_activity_obj=73.1918 (per_unit 7.1476e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.45e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.922 TrainLoss=0.4282 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.4780
[Step    40] CE_loss=0.4293 | VFE_final=-88.5824 (IL_path=0.0119) | VFE_per_dof=-0.0433 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1320 VFE_hidden_term=101.5247 logdet_Pi_y_sum=3.80 logdet_Pi_x_sum=376.68 | lambda_gate=0.258 | SG_objective=0.0206 | SG_relMSE=1.0035 SG_cosine=-0.483 mean_log_Pi_g=0.368 | PC_activity_obj=73.1918 (per_unit 7.1476e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4780 test_acc=0.8949
[Step    60] CE_loss=0.3832 | VFE_final=-116.6840 (IL_path=0.0113) | VFE_per_dof=-0.0570 Delta_VFE_per_dof=-0.0009 | VFE_pred_term=0.1180 VFE_hidden_term=96.2650 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.81 | lambda_gate=0.362 (raw=0.362) | SG_objective=0.0154 | SG_relMSE=1.0023 SG_cosine=-0.275 mean_log_Pi_g=0.412 | PC_activity_obj=68.4940 (per_unit 6.6889e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.50e-04 tol=5.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.898 TrainLoss=0.3702 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.911 TestLoss=0.3796
[Step    60] CE_loss=0.3832 | VFE_final=-116.6840 (IL_path=0.0113) | VFE_per_dof=-0.0570 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1180 VFE_hidden_term=96.2650 logdet_Pi_y_sum=4.32 logdet_Pi_x_sum=421.81 | lambda_gate=0.362 | SG_objective=0.0154 | SG_relMSE=1.0023 SG_cosine=-0.275 mean_log_Pi_g=0.412 | PC_activity_obj=68.4940 (per_unit 6.6889e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3796 test_acc=0.9108
[Step    80] CE_loss=0.3384 | VFE_final=-153.0133 (IL_path=0.0099) | VFE_per_dof=-0.0747 Delta_VFE_per_dof=-0.0020 | VFE_pred_term=0.1010 VFE_hidden_term=82.7926 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.98 | lambda_gate=0.285 (raw=0.285) | SG_objective=0.0131 | SG_relMSE=1.0035 SG_cosine=-0.430 mean_log_Pi_g=0.456 | PC_activity_obj=57.6959 (per_unit 5.6344e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.44e-04 tol=5.00e-04 r=1.000 slope=-5.086e-05) | TrainAcc=0.930 TrainLoss=0.3160 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.921 TestLoss=0.3172
[Step    80] CE_loss=0.3384 | VFE_final=-153.0133 (IL_path=0.0099) | VFE_per_dof=-0.0747 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1010 VFE_hidden_term=82.7926 logdet_Pi_y_sum=4.83 logdet_Pi_x_sum=466.98 | lambda_gate=0.285 | SG_objective=0.0131 | SG_relMSE=1.0035 SG_cosine=-0.430 mean_log_Pi_g=0.456 | PC_activity_obj=57.6959 (per_unit 5.6344e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3172 test_acc=0.9206
[Step   100] CE_loss=0.3434 | VFE_final=-185.3148 (IL_path=0.0088) | VFE_per_dof=-0.0905 Delta_VFE_per_dof=-0.0023 | VFE_pred_term=0.1205 VFE_hidden_term=73.3773 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=512.30 | lambda_gate=0.304 (raw=0.304) | SG_objective=0.0104 | SG_relMSE=1.0042 SG_cosine=-0.391 mean_log_Pi_g=0.500 | PC_activity_obj=49.7240 (per_unit 4.8559e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.64e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.938 TrainLoss=0.3246 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.921 TestLoss=0.3180
[Step   100] CE_loss=0.3434 | VFE_final=-185.3148 (IL_path=0.0088) | VFE_per_dof=-0.0905 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1205 VFE_hidden_term=73.3773 logdet_Pi_y_sum=5.33 logdet_Pi_x_sum=512.30 | lambda_gate=0.304 | SG_objective=0.0104 | SG_relMSE=1.0042 SG_cosine=-0.391 mean_log_Pi_g=0.500 | PC_activity_obj=49.7240 (per_unit 4.8559e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3180 test_acc=0.9209
[Step   120] CE_loss=0.3021 | VFE_final=-203.9988 (IL_path=0.0094) | VFE_per_dof=-0.0996 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1021 VFE_hidden_term=77.4628 logdet_Pi_y_sum=5.80 logdet_Pi_x_sum=557.32 | lambda_gate=0.326 (raw=0.326) | SG_objective=0.0081 | SG_relMSE=1.0034 SG_cosine=-0.348 mean_log_Pi_g=0.544 | PC_activity_obj=51.1809 (per_unit 4.9981e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.56e-04 tol=5.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.930 TrainLoss=0.2851 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.928 TestLoss=0.2776
