JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5017 | VFE_final=763.9500 (IL_path=0.1052) | VFE_per_dof=0.3730 Delta_VFE_per_dof=+0.0297 | VFE_pred_term=0.1440 VFE_hidden_term=918.2007 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=305.54 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.2612 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.298 | PC_activity_obj=694.5176 (per_unit 6.7824e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.844 TrainLoss=0.4537 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.871 TestLoss=0.4220
[Step    20] CE_loss=0.5017 | VFE_final=763.9500 (IL_path=0.1052) | VFE_per_dof=0.3730 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1440 VFE_hidden_term=918.2007 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=305.54 | lambda_gate=0.000 | SG_objective=0.2612 | SG_relMSE=0.9999 SG_cosine=0.013 mean_log_Pi_g=0.298 | PC_activity_obj=694.5176 (per_unit 6.7824e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.4220 test_acc=0.8708
[Step    40] CE_loss=0.2750 | VFE_final=717.9350 (IL_path=0.0972) | VFE_per_dof=0.3506 Delta_VFE_per_dof=-0.0007 | VFE_pred_term=0.0847 VFE_hidden_term=865.6624 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=291.98 | lambda_gate=0.000 (raw=0.526) | SG_objective=0.2383 | SG_relMSE=0.9998 SG_cosine=0.052 mean_log_Pi_g=0.285 | PC_activity_obj=683.0385 (per_unit 6.6703e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=2.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.922 TrainLoss=0.2418 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3219
[Step    40] CE_loss=0.2750 | VFE_final=717.9350 (IL_path=0.0972) | VFE_per_dof=0.3506 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0847 VFE_hidden_term=865.6624 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=291.98 | lambda_gate=0.000 | SG_objective=0.2383 | SG_relMSE=0.9998 SG_cosine=0.052 mean_log_Pi_g=0.285 | PC_activity_obj=683.0385 (per_unit 6.6703e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3219 test_acc=0.9079
[Step    60] CE_loss=0.3300 | VFE_final=560.7800 (IL_path=0.0773) | VFE_per_dof=0.2738 Delta_VFE_per_dof=-0.0026 | VFE_pred_term=0.0944 VFE_hidden_term=702.2839 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=279.13 | lambda_gate=0.000 (raw=0.521) | SG_objective=0.1700 | SG_relMSE=0.9997 SG_cosine=0.043 mean_log_Pi_g=0.273 | PC_activity_obj=577.7486 (per_unit 5.6421e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.09e-04 tol=2.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.922 TrainLoss=0.2830 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.908 TestLoss=0.3036
[Step    60] CE_loss=0.3300 | VFE_final=560.7800 (IL_path=0.0773) | VFE_per_dof=0.2738 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0944 VFE_hidden_term=702.2839 logdet_Pi_y_sum=4.07 logdet_Pi_x_sum=279.13 | lambda_gate=0.000 | SG_objective=0.1700 | SG_relMSE=0.9997 SG_cosine=0.043 mean_log_Pi_g=0.273 | PC_activity_obj=577.7486 (per_unit 5.6421e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3036 test_acc=0.9080
[Step    80] CE_loss=0.2221 | VFE_final=491.5642 (IL_path=0.0685) | VFE_per_dof=0.2400 Delta_VFE_per_dof=-0.0083 | VFE_pred_term=0.0658 VFE_hidden_term=630.1440 logdet_Pi_y_sum=4.56 logdet_Pi_x_sum=272.74 | lambda_gate=0.000 (raw=0.506) | SG_objective=0.1306 | SG_relMSE=1.0000 SG_cosine=0.012 mean_log_Pi_g=0.266 | PC_activity_obj=531.7631 (per_unit 5.1930e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.05e-05 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.938 TrainLoss=0.1951 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.930 TestLoss=0.2417
[Step    80] CE_loss=0.2221 | VFE_final=491.5642 (IL_path=0.0685) | VFE_per_dof=0.2400 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0658 VFE_hidden_term=630.1440 logdet_Pi_y_sum=4.56 logdet_Pi_x_sum=272.74 | lambda_gate=0.000 | SG_objective=0.1306 | SG_relMSE=1.0000 SG_cosine=0.012 mean_log_Pi_g=0.266 | PC_activity_obj=531.7631 (per_unit 5.1930e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2417 test_acc=0.9300
[Step   100] CE_loss=0.2456 | VFE_final=367.7243 (IL_path=0.0546) | VFE_per_dof=0.1796 Delta_VFE_per_dof=-0.0309 | VFE_pred_term=0.0846 VFE_hidden_term=505.3951 logdet_Pi_y_sum=5.08 logdet_Pi_x_sum=270.43 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.0856 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.264 | PC_activity_obj=433.4652 (per_unit 4.2331e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=2.00e-04 r=1.000 slope=-3.179e-05) | TrainAcc=0.938 TrainLoss=0.2038 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.932 TestLoss=0.2355
[Step   100] CE_loss=0.2456 | VFE_final=367.7243 (IL_path=0.0546) | VFE_per_dof=0.1796 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0846 VFE_hidden_term=505.3951 logdet_Pi_y_sum=5.08 logdet_Pi_x_sum=270.43 | lambda_gate=0.000 | SG_objective=0.0856 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.264 | PC_activity_obj=433.4652 (per_unit 4.2331e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2355 test_acc=0.9324
[Step   120] CE_loss=0.2578 | VFE_final=427.2384 (IL_path=0.0612) | VFE_per_dof=0.2086 Delta_VFE_per_dof=+0.0094 | VFE_pred_term=0.0822 VFE_hidden_term=566.6187 logdet_Pi_y_sum=5.65 logdet_Pi_x_sum=273.27 | lambda_gate=0.000 (raw=0.521) | SG_objective=0.0901 | SG_relMSE=0.9998 SG_cosine=0.042 mean_log_Pi_g=0.267 | PC_activity_obj=490.0508 (per_unit 4.7857e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.04e-04 tol=2.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.945 TrainLoss=0.2235 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.939 TestLoss=0.2080
