JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5013 | VFE_final=769.1819 (IL_path=0.1068) | VFE_per_dof=0.3756 Delta_VFE_per_dof=+0.0302 | VFE_pred_term=0.1439 VFE_hidden_term=927.1905 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.05 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2414 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=693.3523 (per_unit 6.7710e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.30e-04 tol=2.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.852 TrainLoss=0.4537 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.871 TestLoss=0.4209
[Step    20] CE_loss=0.5013 | VFE_final=769.1819 (IL_path=0.1068) | VFE_per_dof=0.3756 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1439 VFE_hidden_term=927.1905 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.05 | lambda_gate=0.000 | SG_objective=0.2414 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=693.3523 (per_unit 6.7710e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4209 test_acc=0.8711
[Step    40] CE_loss=0.2728 | VFE_final=721.6611 (IL_path=0.0988) | VFE_per_dof=0.3524 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0840 VFE_hidden_term=874.1929 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.58 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2397 | SG_relMSE=0.9999 SG_cosine=0.033 mean_log_Pi_g=0.295 | PC_activity_obj=680.5312 (per_unit 6.6458e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.02e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.922 TrainLoss=0.2391 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3201
[Step    40] CE_loss=0.2728 | VFE_final=721.6611 (IL_path=0.0988) | VFE_per_dof=0.3524 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0840 VFE_hidden_term=874.1929 logdet_Pi_y_sum=3.65 logdet_Pi_x_sum=301.58 | lambda_gate=0.000 | SG_objective=0.2397 | SG_relMSE=0.9999 SG_cosine=0.033 mean_log_Pi_g=0.295 | PC_activity_obj=680.5312 (per_unit 6.6458e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3201 test_acc=0.9083
[Step    60] CE_loss=0.3282 | VFE_final=564.9470 (IL_path=0.0787) | VFE_per_dof=0.2759 Delta_VFE_per_dof=-0.0027 | VFE_pred_term=0.0933 VFE_hidden_term=710.6439 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.52 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1666 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.281 | PC_activity_obj=576.8330 (per_unit 5.6331e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.09e-04 tol=2.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.922 TrainLoss=0.2805 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.908 TestLoss=0.3010
[Step    60] CE_loss=0.3282 | VFE_final=564.9470 (IL_path=0.0787) | VFE_per_dof=0.2759 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0933 VFE_hidden_term=710.6439 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.52 | lambda_gate=0.000 | SG_objective=0.1666 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.281 | PC_activity_obj=576.8330 (per_unit 5.6331e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3010 test_acc=0.9085
[Step    80] CE_loss=0.2213 | VFE_final=498.5599 (IL_path=0.0701) | VFE_per_dof=0.2434 Delta_VFE_per_dof=-0.0080 | VFE_pred_term=0.0653 VFE_hidden_term=640.6150 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.72 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1347 | SG_relMSE=1.0000 SG_cosine=0.005 mean_log_Pi_g=0.273 | PC_activity_obj=534.3118 (per_unit 5.2179e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.05e-05 tol=2.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.938 TrainLoss=0.1938 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2401
[Step    80] CE_loss=0.2213 | VFE_final=498.5599 (IL_path=0.0701) | VFE_per_dof=0.2434 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0653 VFE_hidden_term=640.6150 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.72 | lambda_gate=0.000 | SG_objective=0.1347 | SG_relMSE=1.0000 SG_cosine=0.005 mean_log_Pi_g=0.273 | PC_activity_obj=534.3118 (per_unit 5.2179e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2401 test_acc=0.9305
[Step   100] CE_loss=0.2495 | VFE_final=373.5128 (IL_path=0.0559) | VFE_per_dof=0.1824 Delta_VFE_per_dof=-0.0306 | VFE_pred_term=0.0854 VFE_hidden_term=513.9764 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=276.06 | lambda_gate=0.000 (raw=0.483) | SG_objective=0.0885 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.270 | PC_activity_obj=435.7385 (per_unit 4.2553e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.03e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.938 TrainLoss=0.2077 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2367
[Step   100] CE_loss=0.2495 | VFE_final=373.5128 (IL_path=0.0559) | VFE_per_dof=0.1824 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0854 VFE_hidden_term=513.9764 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=276.06 | lambda_gate=0.000 | SG_objective=0.0885 | SG_relMSE=1.0002 SG_cosine=-0.035 mean_log_Pi_g=0.270 | PC_activity_obj=435.7385 (per_unit 4.2553e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2367 test_acc=0.9314
[Step   120] CE_loss=0.2675 | VFE_final=429.0426 (IL_path=0.0618) | VFE_per_dof=0.2095 Delta_VFE_per_dof=+0.0095 | VFE_pred_term=0.0848 VFE_hidden_term=570.3461 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=277.18 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.0838 | SG_relMSE=0.9999 SG_cosine=0.017 mean_log_Pi_g=0.271 | PC_activity_obj=489.6690 (per_unit 4.7819e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.06e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.945 TrainLoss=0.2313 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.939 TestLoss=0.2097
