JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5007 | VFE_final=772.2058 (IL_path=2.3263) | VFE_per_dof=0.3771 Delta_VFE_per_dof=+0.0302 | VFE_pred_term=0.1444 VFE_hidden_term=930.2211 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.06 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2405 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.4730 (per_unit 6.7917e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.82e-04 tol=1.00e-04 r=1.000 slope=-5.995e-05) | TrainAcc=0.836 TrainLoss=0.4525 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.871 TestLoss=0.4215
[Step    20] CE_loss=0.5007 | VFE_final=772.2058 (IL_path=2.3263) | VFE_per_dof=0.3771 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1444 VFE_hidden_term=930.2211 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=313.06 | lambda_gate=0.000 | SG_objective=0.2405 | SG_relMSE=1.0000 SG_cosine=-0.001 mean_log_Pi_g=0.306 | PC_activity_obj=695.4730 (per_unit 6.7917e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.4215 test_acc=0.8714
[Step    40] CE_loss=0.2723 | VFE_final=726.9966 (IL_path=2.1578) | VFE_per_dof=0.3550 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0834 VFE_hidden_term=879.4363 logdet_Pi_y_sum=3.66 logdet_Pi_x_sum=301.39 | lambda_gate=0.000 (raw=0.517) | SG_objective=0.2404 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=684.3348 (per_unit 6.6830e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.41e-04 tol=1.00e-04 r=1.000 slope=-7.084e-05) | TrainAcc=0.922 TrainLoss=0.2387 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.907 TestLoss=0.3215
[Step    40] CE_loss=0.2723 | VFE_final=726.9966 (IL_path=2.1578) | VFE_per_dof=0.3550 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0834 VFE_hidden_term=879.4363 logdet_Pi_y_sum=3.66 logdet_Pi_x_sum=301.39 | lambda_gate=0.000 | SG_objective=0.2404 | SG_relMSE=0.9999 SG_cosine=0.034 mean_log_Pi_g=0.294 | PC_activity_obj=684.3348 (per_unit 6.6830e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3215 test_acc=0.9074
[Step    60] CE_loss=0.3298 | VFE_final=566.8171 (IL_path=1.7122) | VFE_per_dof=0.2768 Delta_VFE_per_dof=-0.0025 | VFE_pred_term=0.0937 VFE_hidden_term=712.2655 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.02 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1671 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.280 | PC_activity_obj=578.2606 (per_unit 5.6471e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.52e-04 tol=1.00e-04 r=1.000 slope=-5.522e-05) | TrainAcc=0.922 TrainLoss=0.2822 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.908 TestLoss=0.3027
[Step    60] CE_loss=0.3298 | VFE_final=566.8171 (IL_path=1.7122) | VFE_per_dof=0.2768 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0937 VFE_hidden_term=712.2655 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=287.02 | lambda_gate=0.000 | SG_objective=0.1671 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.280 | PC_activity_obj=578.2606 (per_unit 5.6471e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.3027 test_acc=0.9083
[Step    80] CE_loss=0.2233 | VFE_final=501.1252 (IL_path=1.5269) | VFE_per_dof=0.2447 Delta_VFE_per_dof=-0.0085 | VFE_pred_term=0.0658 VFE_hidden_term=642.9166 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.19 | lambda_gate=0.000 (raw=0.503) | SG_objective=0.1345 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.273 | PC_activity_obj=535.9783 (per_unit 5.2342e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.27e-04 tol=1.00e-04 r=1.000 slope=-6.213e-05) | TrainAcc=0.938 TrainLoss=0.1964 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.930 TestLoss=0.2424
[Step    80] CE_loss=0.2233 | VFE_final=501.1252 (IL_path=1.5269) | VFE_per_dof=0.2447 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0658 VFE_hidden_term=642.9166 logdet_Pi_y_sum=4.52 logdet_Pi_x_sum=279.19 | lambda_gate=0.000 | SG_objective=0.1345 | SG_relMSE=1.0000 SG_cosine=0.006 mean_log_Pi_g=0.273 | PC_activity_obj=535.9783 (per_unit 5.2342e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2424 test_acc=0.9296
[Step   100] CE_loss=0.2429 | VFE_final=376.5394 (IL_path=1.2190) | VFE_per_dof=0.1839 Delta_VFE_per_dof=-0.0303 | VFE_pred_term=0.0823 VFE_hidden_term=516.8364 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.72 | lambda_gate=0.000 (raw=0.482) | SG_objective=0.0891 | SG_relMSE=1.0002 SG_cosine=-0.037 mean_log_Pi_g=0.269 | PC_activity_obj=438.3137 (per_unit 4.2804e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.42e-04 tol=1.00e-04 r=1.000 slope=-7.920e-05) | TrainAcc=0.938 TrainLoss=0.2001 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.932 TestLoss=0.2360
[Step   100] CE_loss=0.2429 | VFE_final=376.5394 (IL_path=1.2190) | VFE_per_dof=0.1839 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0823 VFE_hidden_term=516.8364 logdet_Pi_y_sum=5.03 logdet_Pi_x_sum=275.72 | lambda_gate=0.000 | SG_objective=0.0891 | SG_relMSE=1.0002 SG_cosine=-0.037 mean_log_Pi_g=0.269 | PC_activity_obj=438.3137 (per_unit 4.2804e-01) | PI_max_steps=32 | PC_steps=32 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) (total_proposals=32) | test_loss=0.2360 test_acc=0.9322
[Step   120] CE_loss=0.2564 | VFE_final=427.4417 (IL_path=1.3368) | VFE_per_dof=0.2087 Delta_VFE_per_dof=+0.0087 | VFE_pred_term=0.0806 VFE_hidden_term=568.5584 logdet_Pi_y_sum=5.60 logdet_Pi_x_sum=276.80 | lambda_gate=0.000 (raw=0.507) | SG_objective=0.0837 | SG_relMSE=0.9999 SG_cosine=0.014 mean_log_Pi_g=0.270 | PC_activity_obj=487.8345 (per_unit 4.7640e-01) | PI_max_steps=32 | PI_est_total=32.0 PI_est_valid=1 (cap_hit=1 delta_last=1.44e-04 tol=1.00e-04 r=1.000 slope=-6.830e-05) | TrainAcc=0.945 TrainLoss=0.2204 (total_proposals=32, oracle_model=0/0, oracle_lp=0/0, metrics=32/32) | TestAcc=0.939 TestLoss=0.2069
