JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3938 | VFE_final=800.2231 (IL_path=0.0793) | VFE_per_dof=0.3907 Delta_VFE_per_dof=+0.0146 | VFE_pred_term=0.1162 VFE_hidden_term=957.6868 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.91 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2076 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=718.4900 (per_unit 7.0165e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.53e-05 tol=1.00e-04 r=1.000 slope=-4.705e-05) | TrainAcc=0.875 TrainLoss=0.3469 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4599
[Step    20] CE_loss=0.3938 | VFE_final=800.2231 (IL_path=0.0793) | VFE_per_dof=0.3907 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1162 VFE_hidden_term=957.6868 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.91 | lambda_gate=0.000 | SG_objective=0.2076 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=718.4900 (per_unit 7.0165e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4599 test_acc=0.8487
[Step    40] CE_loss=0.3814 | VFE_final=687.7784 (IL_path=0.0682) | VFE_per_dof=0.3358 Delta_VFE_per_dof=-0.0167 | VFE_pred_term=0.1175 VFE_hidden_term=840.0353 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.11 | lambda_gate=0.000 (raw=0.511) | SG_objective=0.2564 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.294 | PC_activity_obj=656.9233 (per_unit 6.4153e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.62e-05 tol=1.00e-04 r=1.000 slope=-2.670e-05) | TrainAcc=0.891 TrainLoss=0.3234 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.894 TestLoss=0.3481
[Step    40] CE_loss=0.3814 | VFE_final=687.7784 (IL_path=0.0682) | VFE_per_dof=0.3358 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1175 VFE_hidden_term=840.0353 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.11 | lambda_gate=0.000 | SG_objective=0.2564 | SG_relMSE=0.9998 SG_cosine=0.022 mean_log_Pi_g=0.294 | PC_activity_obj=656.9233 (per_unit 6.4153e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3481 test_acc=0.8942
[Step    60] CE_loss=0.3950 | VFE_final=568.6736 (IL_path=0.0569) | VFE_per_dof=0.2777 Delta_VFE_per_dof=-0.0140 | VFE_pred_term=0.1139 VFE_hidden_term=714.1028 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.05 | lambda_gate=0.000 (raw=0.515) | SG_objective=0.1908 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.280 | PC_activity_obj=580.5046 (per_unit 5.6690e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.70e-05 tol=1.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.906 TrainLoss=0.3561 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3062
[Step    60] CE_loss=0.3950 | VFE_final=568.6736 (IL_path=0.0569) | VFE_per_dof=0.2777 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1139 VFE_hidden_term=714.1028 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.05 | lambda_gate=0.000 | SG_objective=0.1908 | SG_relMSE=0.9998 SG_cosine=0.029 mean_log_Pi_g=0.280 | PC_activity_obj=580.5046 (per_unit 5.6690e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3062 test_acc=0.9087
[Step    80] CE_loss=0.2319 | VFE_final=469.1802 (IL_path=0.0480) | VFE_per_dof=0.2291 Delta_VFE_per_dof=+0.0093 | VFE_pred_term=0.0660 VFE_hidden_term=611.0995 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.48 | lambda_gate=0.000 (raw=0.496) | SG_objective=0.1319 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.273 | PC_activity_obj=512.3579 (per_unit 5.0035e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.67e-05 tol=1.00e-04 r=1.000 slope=-5.595e-05) | TrainAcc=0.953 TrainLoss=0.1998 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2386
[Step    80] CE_loss=0.2319 | VFE_final=469.1802 (IL_path=0.0480) | VFE_per_dof=0.2291 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0660 VFE_hidden_term=611.0995 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=279.48 | lambda_gate=0.000 | SG_objective=0.1319 | SG_relMSE=1.0000 SG_cosine=-0.008 mean_log_Pi_g=0.273 | PC_activity_obj=512.3579 (per_unit 5.0035e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2386 test_acc=0.9294
[Step   100] CE_loss=0.2185 | VFE_final=492.2608 (IL_path=0.0495) | VFE_per_dof=0.2404 Delta_VFE_per_dof=+0.0112 | VFE_pred_term=0.0729 VFE_hidden_term=632.7455 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.11 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1242 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.270 | PC_activity_obj=537.6938 (per_unit 5.2509e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=7.08e-05 tol=1.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.945 TrainLoss=0.1838 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2116
[Step   100] CE_loss=0.2185 | VFE_final=492.2608 (IL_path=0.0495) | VFE_per_dof=0.2404 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0729 VFE_hidden_term=632.7455 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.11 | lambda_gate=0.000 | SG_objective=0.1242 | SG_relMSE=1.0000 SG_cosine=-0.000 mean_log_Pi_g=0.270 | PC_activity_obj=537.6938 (per_unit 5.2509e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2116 test_acc=0.9358
[Step   120] CE_loss=0.1692 | VFE_final=497.8355 (IL_path=0.0494) | VFE_per_dof=0.2431 Delta_VFE_per_dof=+0.0027 | VFE_pred_term=0.0521 VFE_hidden_term=634.7526 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=268.42 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.1208 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.262 | PC_activity_obj=546.0316 (per_unit 5.3323e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.24e-05 tol=1.00e-04 r=1.000 slope=-3.688e-05) | TrainAcc=0.969 TrainLoss=0.1340 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2130
