JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3934 | VFE_final=801.1758 (IL_path=0.1544) | VFE_per_dof=0.3912 Delta_VFE_per_dof=+0.0147 | VFE_pred_term=0.1156 VFE_hidden_term=958.6390 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.90 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.2074 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.2623 (per_unit 7.0240e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.65e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.875 TrainLoss=0.3455 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.849 TestLoss=0.4588
[Step    20] CE_loss=0.3934 | VFE_final=801.1758 (IL_path=0.1544) | VFE_per_dof=0.3912 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1156 VFE_hidden_term=958.6390 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.90 | lambda_gate=0.000 | SG_objective=0.2074 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.2623 (per_unit 7.0240e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4588 test_acc=0.8492
[Step    40] CE_loss=0.3796 | VFE_final=683.9871 (IL_path=0.1320) | VFE_per_dof=0.3340 Delta_VFE_per_dof=-0.0172 | VFE_pred_term=0.1162 VFE_hidden_term=836.2927 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.20 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2559 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=654.2140 (per_unit 6.3888e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.898 TrainLoss=0.3208 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.894 TestLoss=0.3465
[Step    40] CE_loss=0.3796 | VFE_final=683.9871 (IL_path=0.1320) | VFE_per_dof=0.3340 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1162 VFE_hidden_term=836.2927 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.20 | lambda_gate=0.000 | SG_objective=0.2559 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=654.2140 (per_unit 6.3888e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3465 test_acc=0.8941
[Step    60] CE_loss=0.3920 | VFE_final=566.1252 (IL_path=0.1103) | VFE_per_dof=0.2764 Delta_VFE_per_dof=-0.0136 | VFE_pred_term=0.1137 VFE_hidden_term=711.8197 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.58 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1898 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.281 | PC_activity_obj=578.7581 (per_unit 5.6519e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.68e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.898 TrainLoss=0.3538 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3057
[Step    60] CE_loss=0.3920 | VFE_final=566.1252 (IL_path=0.1103) | VFE_per_dof=0.2764 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1137 VFE_hidden_term=711.8197 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.58 | lambda_gate=0.000 | SG_objective=0.1898 | SG_relMSE=0.9998 SG_cosine=0.028 mean_log_Pi_g=0.281 | PC_activity_obj=578.7581 (per_unit 5.6519e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3057 test_acc=0.9088
[Step    80] CE_loss=0.2260 | VFE_final=467.6862 (IL_path=0.0932) | VFE_per_dof=0.2284 Delta_VFE_per_dof=+0.0089 | VFE_pred_term=0.0631 VFE_hidden_term=610.0298 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.32 | lambda_gate=0.000 (raw=0.497) | SG_objective=0.1317 | SG_relMSE=1.0000 SG_cosine=-0.006 mean_log_Pi_g=0.274 | PC_activity_obj=511.5018 (per_unit 4.9951e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.27e-04 tol=2.00e-04 r=1.000 slope=-7.375e-05) | TrainAcc=0.953 TrainLoss=0.1937 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2373
[Step    80] CE_loss=0.2260 | VFE_final=467.6862 (IL_path=0.0932) | VFE_per_dof=0.2284 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0631 VFE_hidden_term=610.0298 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.32 | lambda_gate=0.000 | SG_objective=0.1317 | SG_relMSE=1.0000 SG_cosine=-0.006 mean_log_Pi_g=0.274 | PC_activity_obj=511.5018 (per_unit 4.9951e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2373 test_acc=0.9309
[Step   100] CE_loss=0.2106 | VFE_final=487.8989 (IL_path=0.0957) | VFE_per_dof=0.2382 Delta_VFE_per_dof=+0.0115 | VFE_pred_term=0.0699 VFE_hidden_term=629.0154 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=277.36 | lambda_gate=0.000 (raw=0.497) | SG_objective=0.1223 | SG_relMSE=1.0000 SG_cosine=-0.007 mean_log_Pi_g=0.271 | PC_activity_obj=533.8073 (per_unit 5.2130e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.35e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.961 TrainLoss=0.1788 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.937 TestLoss=0.2104
[Step   100] CE_loss=0.2106 | VFE_final=487.8989 (IL_path=0.0957) | VFE_per_dof=0.2382 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0699 VFE_hidden_term=629.0154 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=277.36 | lambda_gate=0.000 | SG_objective=0.1223 | SG_relMSE=1.0000 SG_cosine=-0.007 mean_log_Pi_g=0.271 | PC_activity_obj=533.8073 (per_unit 5.2130e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2104 test_acc=0.9367
[Step   120] CE_loss=0.1663 | VFE_final=494.3207 (IL_path=0.0959) | VFE_per_dof=0.2414 Delta_VFE_per_dof=+0.0034 | VFE_pred_term=0.0507 VFE_hidden_term=632.0358 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=270.01 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1197 | SG_relMSE=0.9999 SG_cosine=0.018 mean_log_Pi_g=0.264 | PC_activity_obj=542.0389 (per_unit 5.2933e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.20e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.969 TrainLoss=0.1308 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2136
