JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7728 | VFE_final=-66.5184 (IL_path=0.0118) | VFE_per_dof=-0.0325 Delta_VFE_per_dof=+0.0020 | VFE_pred_term=0.2256 VFE_hidden_term=100.9445 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.11 | lambda_gate=0.323 (raw=0.323) | SG_objective=0.0224 | SG_relMSE=1.0039 SG_cosine=-0.355 mean_log_Pi_g=0.324 | PC_activity_obj=73.3635 (per_unit 7.1644e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.71e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.836 TrainLoss=0.7403 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.866 TestLoss=0.7137
[Step    20] CE_loss=0.7728 | VFE_final=-66.5184 (IL_path=0.0118) | VFE_per_dof=-0.0325 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2256 VFE_hidden_term=100.9445 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.11 | lambda_gate=0.323 | SG_objective=0.0224 | SG_relMSE=1.0039 SG_cosine=-0.355 mean_log_Pi_g=0.324 | PC_activity_obj=73.3635 (per_unit 7.1644e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.7137 test_acc=0.8664
[Step    40] CE_loss=0.4264 | VFE_final=-106.0581 (IL_path=0.0101) | VFE_per_dof=-0.0518 Delta_VFE_per_dof=-0.0059 | VFE_pred_term=0.1282 VFE_hidden_term=85.7337 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.240 (raw=0.240) | SG_objective=0.0178 | SG_relMSE=1.0042 SG_cosine=-0.521 mean_log_Pi_g=0.371 | PC_activity_obj=60.7196 (per_unit 5.9296e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.46e-04 tol=5.00e-04 r=1.000 slope=-4.450e-05) | TrainAcc=0.930 TrainLoss=0.4205 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.905 TestLoss=0.4504
[Step    40] CE_loss=0.4264 | VFE_final=-106.0581 (IL_path=0.0101) | VFE_per_dof=-0.0518 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1282 VFE_hidden_term=85.7337 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.240 | SG_objective=0.0178 | SG_relMSE=1.0042 SG_cosine=-0.521 mean_log_Pi_g=0.371 | PC_activity_obj=60.7196 (per_unit 5.9296e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4504 test_acc=0.9053
[Step    60] CE_loss=0.3590 | VFE_final=-121.9558 (IL_path=0.0113) | VFE_per_dof=-0.0595 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.1105 VFE_hidden_term=94.1162 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.03 | lambda_gate=0.366 (raw=0.366) | SG_objective=0.0125 | SG_relMSE=1.0024 SG_cosine=-0.267 mean_log_Pi_g=0.418 | PC_activity_obj=64.6194 (per_unit 6.3105e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.50e-04 tol=5.00e-04 r=1.000 slope=-4.705e-05) | TrainAcc=0.914 TrainLoss=0.3414 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.915 TestLoss=0.3526
[Step    60] CE_loss=0.3590 | VFE_final=-121.9558 (IL_path=0.0113) | VFE_per_dof=-0.0595 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1105 VFE_hidden_term=94.1162 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.03 | lambda_gate=0.366 | SG_objective=0.0125 | SG_relMSE=1.0024 SG_cosine=-0.267 mean_log_Pi_g=0.418 | PC_activity_obj=64.6194 (per_unit 6.3105e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3526 test_acc=0.9154
[Step    80] CE_loss=0.2925 | VFE_final=-154.3858 (IL_path=0.0105) | VFE_per_dof=-0.0754 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.0851 VFE_hidden_term=85.9160 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.92 | lambda_gate=0.302 (raw=0.302) | SG_objective=0.0084 | SG_relMSE=1.0037 SG_cosine=-0.395 mean_log_Pi_g=0.465 | PC_activity_obj=56.8724 (per_unit 5.5539e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.37e-04 tol=5.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.938 TrainLoss=0.2702 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.927 TestLoss=0.2918
[Step    80] CE_loss=0.2925 | VFE_final=-154.3858 (IL_path=0.0105) | VFE_per_dof=-0.0754 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0851 VFE_hidden_term=85.9160 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.92 | lambda_gate=0.302 | SG_objective=0.0084 | SG_relMSE=1.0037 SG_cosine=-0.395 mean_log_Pi_g=0.465 | PC_activity_obj=56.8724 (per_unit 5.5539e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2918 test_acc=0.9269
[Step   100] CE_loss=0.3370 | VFE_final=-193.5334 (IL_path=0.0088) | VFE_per_dof=-0.0945 Delta_VFE_per_dof=-0.0049 | VFE_pred_term=0.1185 VFE_hidden_term=71.0230 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.01 | lambda_gate=0.309 (raw=0.309) | SG_objective=0.0098 | SG_relMSE=1.0044 SG_cosine=-0.382 mean_log_Pi_g=0.512 | PC_activity_obj=45.0349 (per_unit 4.3979e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.71e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.914 TrainLoss=0.3153 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2942
[Step   100] CE_loss=0.3370 | VFE_final=-193.5334 (IL_path=0.0088) | VFE_per_dof=-0.0945 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1185 VFE_hidden_term=71.0230 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.01 | lambda_gate=0.309 | SG_objective=0.0098 | SG_relMSE=1.0044 SG_cosine=-0.382 mean_log_Pi_g=0.512 | PC_activity_obj=45.0349 (per_unit 4.3979e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2942 test_acc=0.9293
[Step   120] CE_loss=0.2790 | VFE_final=-206.3383 (IL_path=0.0103) | VFE_per_dof=-0.1008 Delta_VFE_per_dof=-0.0003 | VFE_pred_term=0.0934 VFE_hidden_term=81.9369 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.92 | lambda_gate=0.363 (raw=0.363) | SG_objective=0.0089 | SG_relMSE=1.0027 SG_cosine=-0.275 mean_log_Pi_g=0.558 | PC_activity_obj=49.9216 (per_unit 4.8752e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.57e-04 tol=5.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.945 TrainLoss=0.2603 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.937 TestLoss=0.2472
